Frequency (Hz), H(j), Amplitude Response (dB)
80,-0.10786+0.10699i,-16.367
82,0.059236+0.1399i,-16.368
83,0.12748+0.082639i,-16.367
84,0.1519-0.0030491i,-16.367
85,0.12407-0.087679i,-16.368
86,0.053552-0.14215i,-16.369
87,-0.035371-0.14774i,-16.368
88,-0.11212-0.10249i,-16.369
90,-0.13675+0.066092i,-16.37
91,-0.076134+0.1314i,-16.371
92,0.010675+0.15146i,-16.372
93,0.093775+0.1194i,-16.373
95,0.14562-0.042837i,-16.375
96,0.096491-0.11713i,-16.377
97,0.014153-0.1511i,-16.377
99,-0.13506-0.06909i,-16.38
100,-0.15052+0.018579i,-16.382
101,-0.11416+0.099828i,-16.383
103,0.050459+0.14295i,-16.386
104,0.12196+0.089995i,-16.388
105,0.15142+0.0060196i,-16.39
107,0.0616-0.13839i,-16.393
108,-0.026682-0.14907i,-16.395
110,-0.14831-0.030318i,-16.399
111,-0.13972+0.058144i,-16.401
113,0.0023489+0.15124i,-16.406
114,0.086842+0.12382i,-16.407
116,0.14707-0.03491i,-16.411
118,0.021909-0.14949i,-16.415
119,-0.065789-0.13595i,-16.419
121,-0.15056+0.010904i,-16.423
122,-0.11843+0.093549i,-16.425
124,0.043166+0.14452i,-16.43
126,0.15016+0.013259i,-16.435
127,0.13164-0.073357i,-16.438
129,-0.019555-0.14933i,-16.443
131,-0.14591-0.036915i,-16.449
133,-0.088111+0.12191i,-16.454
135,0.080741+0.12679i,-16.46
136,0.13796+0.05953i,-16.463
138,0.10617-0.10621i,-16.468
140,-0.059515-0.13775i,-16.475
142,-0.1499+0.0045172i,-16.48
144,-0.051051+0.14091i,-16.485
146,0.11209+0.099335i,-16.491
148,0.13355-0.067525i,-16.499
150,-0.013537-0.14893i,-16.505
152,-0.14333-0.042284i,-16.511
154,-0.092058+0.11756i,-16.518
156,0.075306+0.12882i,-16.524
158,0.14738-0.022539i,-16.531
160,0.033338-0.14522i,-16.536
163,-0.14882-0.00089394i,-16.547
165,-0.055613+0.13794i,-16.552
167,0.10767+0.10241i,-16.56
169,0.13475-0.062345i,-16.567
172,-0.09012-0.1178i,-16.576
174,-0.1426+0.040409i,-16.582
176,-0.01492+0.14736i,-16.588
179,0.1469-0.017602i,-16.598
181,0.037679-0.14295i,-16.604
184,-0.14756-0.0055369i,-16.614
186,-0.0594+0.13508i,-16.62
189,0.14465+0.028384i,-16.63
191,0.079554-0.12397i,-16.636
194,-0.13821-0.050457i,-16.646
196,-0.097676+0.1099i,-16.652
199,0.12848+0.071177i,-16.661
202,0.041289-0.14078i,-16.671
205,-0.14625-0.0094469i,-16.68
207,-0.062508+0.13245i,-16.686
210,0.14278+0.031942i,-16.695
213,-0.00013676-0.14615i,-16.704
216,-0.14244+0.032139i,-16.712
219,0.062521+0.13177i,-16.722
222,0.11476-0.089824i,-16.729
225,-0.11271-0.092168i,-16.737
228,-0.065114+0.13008i,-16.745
231,0.14108+0.034959i,-16.752
234,0.0031211-0.14519i,-16.759
237,-0.14223+0.028833i,-16.765
241,0.12346+0.075994i,-16.774
244,0.046953-0.13704i,-16.781
247,-0.14391-0.015642i,-16.787
251,0.09437+0.10959i,-16.795
254,0.086095-0.11611i,-16.8
257,-0.1321-0.058404i,-16.806
261,0.056649+0.13276i,-16.812
264,0.11698-0.08444i,-16.816
268,-0.14304-0.018103i,-16.822
272,0.09216+0.11079i,-16.826
275,0.087747-0.11428i,-16.828
279,-0.14208+0.023679i,-16.831
283,0.11999+0.079597i,-16.833
287,-0.033451-0.14001i,-16.836
291,-0.071041+0.12518i,-16.837
295,0.13734-0.043085i,-16.836
299,-0.12983-0.062161i,-16.836
303,0.052561+0.13405i,-16.834
307,0.052992-0.13393i,-16.831
311,-0.13013+0.061856i,-16.828
315,0.13743+0.043497i,-16.824
320,-0.12932-0.063888i,-16.818
324,0.051088+0.135i,-16.812
328,0.054721-0.13371i,-16.804
333,-0.074455+0.124i,-16.795
337,0.13915-0.040006i,-16.785
342,-0.14385+0.018481i,-16.77
347,0.14523+0.0035274i,-16.756
351,-0.104-0.10172i,-16.744
356,0.087562+0.11651i,-16.728
361,-0.069052-0.12871i,-16.709
366,0.048851+0.13801i,-16.689
371,-0.027441-0.14418i,-16.667
376,0.0053133+0.14706i,-16.644
381,0.017057-0.14659i,-16.619
386,-0.039178+0.14274i,-16.593
391,0.06057-0.13557i,-16.566
397,0.0038212+0.14906i,-16.53
402,0.018882-0.14845i,-16.499
408,0.04715+0.14271i,-16.461
413,-0.025063-0.14877i,-16.428
419,0.087134+0.12408i,-16.385
424,-0.067574-0.13645i,-16.348
430,0.1204+0.094517i,-16.302
436,-0.15017-0.033653i,-16.255
442,0.15089-0.034472i,-16.206
448,-0.12209+0.096653i,-16.153
454,0.069032-0.14062i,-16.101
460,-0.0018188+0.15761i,-16.048
467,-0.13622-0.081685i,-15.981
473,0.15917+0.015272i,-15.923
479,-0.1513+0.054979i,-15.865
486,0.029156-0.15964i,-15.795
493,0.12412+0.10665i,-15.722
499,-0.15902-0.043338i,-15.66
506,0.11878-0.1163i,-15.585
513,0.040668+0.16273i,-15.508
520,-0.16238-0.047621i,-15.431
527,0.12436-0.11701i,-15.353
534,0.038371+0.16805i,-15.271
541,-0.16584-0.05248i,-15.192
549,0.041874-0.17079i,-15.097
556,0.12722+0.12378i,-15.016
564,-0.11648+0.13653i,-14.92
571,-0.059183-0.17129i,-14.836
579,0.16893-0.070959i,-14.74
587,0.082663+0.16586i,-14.642
595,-0.16198+0.09421i,-14.545
603,-0.10559-0.15739i,-14.447
611,0.15203-0.11672i,-14.349
620,0.18783+0.049067i,-14.238
628,-0.037517+0.19272i,-14.14
637,-0.17753+0.089664i,-14.028
645,-0.10174-0.1735i,-13.931
654,0.075788-0.18909i,-13.82
663,0.1984-0.056537i,-13.71
672,0.16829+0.12383i,-13.6
681,0.0050473+0.21152i,-13.49
691,-0.06178+0.20543i,-13.371
700,-0.20286+0.077667i,-13.262
709,-0.18776-0.11452i,-13.154
719,-0.14468-0.16965i,-13.035
729,-0.085714-0.20911i,-12.918
739,-0.016325-0.22848i,-12.801
749,0.056645-0.2251i,-12.686
759,0.12586-0.19869i,-12.571
769,0.18413-0.15129i,-12.457
780,0.13752-0.19879i,-12.334
790,0.19541-0.1475i,-12.223
801,0.14962-0.1981i,-12.102
812,0.090977-0.23467i,-11.983
823,0.023716-0.25401i,-11.865
834,-0.047139-0.25423i,-11.749
846,-0.22831-0.12915i,-11.624
857,-0.25821-0.062864i,-11.511
869,-0.21724+0.15948i,-11.389
881,-0.017908+0.27267i,-11.269
893,0.19982+0.1918i,-11.151
905,0.27915-0.02986i,-11.034
917,0.15897-0.23591i,-10.919
930,-0.22128-0.18509i,-10.798
942,-0.2878+0.050647i,-10.686
955,0.020792+0.2955i,-10.567
968,0.30004+0.010178i,-10.452
981,0.041926-0.30126i,-10.338
995,-0.28941+0.10673i,-10.216
1008,0.076889+0.30278i,-10.106
1022,0.23386-0.21344i,-9.9893
1036,-0.3025-0.10694i,-9.874
1050,0.04888+0.32131i,-9.7621
1064,0.26367-0.19706i,-9.6516
1079,-0.32945+0.052394i,-9.5357
1093,0.20392+0.26919i,-9.4292
1108,-0.05578-0.3375i,-9.3176
1123,-0.10915+0.32875i,-9.2085
1139,0.072939-0.34335i,-9.0935
1154,-0.22722+0.27311i,-8.9888
1170,0.19804-0.30042i,-8.8782
1186,-0.16557+0.32451i,-8.7707
1202,0.13021-0.34499i,-8.6655
1218,-0.092317+0.36156i,-8.562
1235,-0.1666-0.33907i,-8.455
1252,0.35111+0.15155i,-8.3493
1269,-0.3698+0.11404i,-8.2461
1286,0.20966-0.33064i,-8.145
1304,0.26637+0.29332i,-8.0413
1321,-0.39739-0.050835i,-7.9451
1339,0.15625-0.37397i,-7.8445
1357,0.32268+0.25268i,-7.7478
1376,-0.13712+0.39132i,-7.6463
1395,-0.41934-0.0041389i,-7.5482
1414,-0.13232-0.40287i,-7.4519
1433,0.34268-0.25756i,-7.3573
1452,0.35775+0.24432i,-7.266
1472,0.13934+0.41519i,-7.1716
1492,-0.14092+0.41962i,-7.0787
1513,-0.1643+0.41627i,-6.9837
1533,-0.38611+0.23509i,-6.8962
1554,-0.40198+0.21697i,-6.8055
1575,-0.41689+0.19781i,-6.7177
1597,-0.25702+0.38898i,-6.6282
1618,-0.27958+0.37877i,-6.5437
1640,-0.043664+0.47347i,-6.4574
1663,0.41608+0.23984i,-6.3705
1685,0.4847-0.010163i,-6.2886
1708,0.19511-0.44889i,-6.2057
1731,-0.32941-0.36822i,-6.1244
1755,-0.31207+0.3891i,-6.0417
1779,0.43912+0.24619i,-5.9614
1803,0.17223-0.47786i,-5.8836
1828,-0.46911+0.20671i,-5.8039
1853,0.47742+0.19892i,-5.7267
1878,-0.18681-0.4871i,-5.6517
1903,-0.22581+0.47521i,-5.5781
1929,0.32431-0.42011i,-5.5025
1955,-0.40938+0.34464i,-5.4307
1982,0.25343-0.47642i,-5.3581
2009,-0.057933+0.54101i,-5.2863
2036,-0.14929-0.52778i,-5.2167
2064,0.52532+0.17233i,-5.1477
2092,-0.43973+0.34228i,-5.0791
2121,-0.3465-0.44201i,-5.0109
2150,0.44414-0.35083i,-4.9438
2179,0.355+0.44621i,-4.8794
2208,-0.44808+0.3593i,-4.8166
2238,-0.55352-0.16843i,-4.7527
2269,-0.45663-0.36217i,-4.6894
2300,-0.29434-0.50783i,-4.6278
2331,-0.088548-0.58438i,-4.5676
2363,-0.21596-0.55459i,-4.5074
2395,-0.33462-0.49708i,-4.4483
2428,-0.59544-0.096834i,-4.3899
2461,-0.48116+0.37037i,-4.3334
2494,-0.05947+0.60816i,-4.2783
2528,0.59509+0.15506i,-4.2231
2562,0.24791-0.56689i,-4.17
2597,-0.6223+0.016386i,-4.117
2633,0.54674+0.3057i,-4.0629
2669,-0.3159-0.54522i,-4.0114
2705,-0.0069315+0.63369i,-3.962
2742,-0.031379-0.63665i,-3.9114
2779,0.070028+0.63709i,-3.8638
2817,-0.44673-0.46456i,-3.8154
2855,0.64096+0.095884i,-3.7673
2894,-0.29332+0.58177i,-3.7213
2933,-0.46313-0.46296i,-3.6772
2973,0.31973-0.57534i,-3.6327
3014,0.61764-0.23712i,-3.5882
3055,0.62906+0.21551i,-3.5442
3096,0.34583+0.57169i,-3.5025
3139,0.57885+0.34009i,-3.4608
3181,0.54429+0.39828i,-3.421
3225,0.60725-0.30087i,-3.3793
3268,0.39268-0.55582i,-3.343
3313,-0.60066-0.32651i,-3.3031
3358,-0.25528+0.63743i,-3.2653
3404,0.65183-0.22502i,-3.2284
3450,-0.59914-0.34708i,-3.1927
3497,0.49118+0.49204i,-3.1572
3545,-0.62815-0.30453i,-3.122
3593,0.69604+0.081314i,-3.0884
3642,-0.48261+0.51173i,-3.0559
3691,-0.12304-0.69535i,-3.022
3741,0.70255-0.092996i,-2.991
3792,0.44957+0.55106i,-2.9604
3844,0.18514+0.68928i,-2.9296
3896,-0.11375+0.70702i,-2.9004
3949,0.010528+0.71846i,-2.871
4003,0.50977+0.51007i,-2.8397
4058,0.60463-0.39695i,-2.8138
4113,-0.26701-0.67478i,-2.785
4169,-0.52325+0.50607i,-2.7581
4226,0.71754-0.13512i,-2.7318
4283,-0.67554-0.28271i,-2.7061
4341,0.6814+0.2742i,-2.6802
4400,-0.71749+0.16593i,-2.6574
4460,0.10124-0.73162i,-2.6319
4521,0.7373-0.069284i,-2.6089
4583,0.59131+0.44914i,-2.5855
4645,0.1319+0.73273i,-2.5626
4708,0.023291+0.74586i,-2.5426
4772,0.34561+0.66359i,-2.5196
4837,0.74908+0.033944i,-2.5006
4903,-0.019144-0.75138i,-2.48
4970,-0.58+0.48099i,-2.4585
5037,0.73837+0.15834i,-2.4393
5106,-0.75456+0.058231i,-2.4203
5175,0.70822-0.2711i,-2.4028
5246,0.20684+0.73136i,-2.3832
5317,-0.74836+0.14078i,-2.3668
5390,-0.73284-0.21286i,-2.348
5463,-0.55885-0.52169i,-2.3323
5537,-0.62206-0.44702i,-2.3152
5613,-0.58823+0.49252i,-2.3018
5689,0.33201+0.69335i,-2.2844
5767,0.13973-0.75721i,-2.2702
5845,-0.55943+0.53086i,-2.2565
5925,0.18973-0.74896i,-2.2407
6005,0.23991+0.73582i,-2.2258
6087,-0.68011+0.37147i,-2.2146
6170,-0.74399-0.22177i,-2.199
6254,-0.68848-0.3613i,-2.1857
6339,-0.77591-0.06272i,-2.1755
6425,-0.47352+0.61945i,-2.1614
6513,0.78031+0.025116i,-2.1502
6601,-0.43351-0.65041i,-2.1399
6691,0.57747+0.5282i,-2.1292
6782,-0.78+0.07595i,-2.1171
6874,0.030739-0.78402i,-2.1068
6968,0.4134-0.66782i,-2.098
7063,0.35839-0.70024i,-2.0847
7159,-0.15979-0.77121i,-2.074
7256,-0.78472-0.073163i,-2.0681
7355,0.5671+0.54847i,-2.0591
7455,-0.52235-0.59268i,-2.0473
7557,0.76333-0.20668i,-2.0385
7659,-0.15206+0.77672i,-2.0314
7764,-0.33287+0.71866i,-2.0254
7869,-0.49509+0.6194i,-2.015
7977,0.6088+0.50927i,-2.0066
8085,0.52333-0.59732i,-2.002
8195,-0.71577+0.34602i,-1.9925
8307,0.25722-0.75289i,-1.9859
8420,0.69377+0.39019i,-1.9821
8534,-0.079145+0.79253i,-1.9766
8650,-0.051817+0.79552i,-1.9686
8768,0.7318+0.31773i,-1.9621
8887,0.12517-0.78855i,-1.9553
9008,-0.22382+0.76691i,-1.9501
9131,-0.56305-0.567i,-1.9483
9255,0.51368-0.61309i,-1.9399
9381,0.66644-0.44281i,-1.9367
9509,0.063344-0.7979i,-1.9337
9638,-0.79219-0.11895i,-1.9266
9770,0.80139+0.00085896i,-1.9231
9903,-0.58986+0.54257i,-1.9225
10037,-0.3935-0.69863i,-1.9184
10174,-0.38522-0.70393i,-1.9118
10312,-0.70949-0.37517i,-1.9103
10453,0.24815+0.76345i,-1.9082
10595,-0.1127-0.79524i,-1.9036
10739,0.73676+0.32085i,-1.8993
10885,0.18304+0.78237i,-1.9003
11033,0.37911+0.70861i,-1.8987
11184,0.45351-0.66368i,-1.8968
11336,-0.71502+0.36863i,-1.8899
11490,0.31144-0.74146i,-1.8926
11647,0.69933-0.39787i,-1.8885
11805,0.72199-0.35566i,-1.8859
11966,-0.4646-0.65669i,-1.8903
12129,0.30996+0.74245i,-1.8889
12294,-0.78792-0.16282i,-1.8888
12461,-0.30575-0.74485i,-1.8824
12631,-0.75064-0.29134i,-1.882
12802,-0.40964+0.69325i,-1.8815
12977,-0.093691-0.79959i,-1.8834
13153,0.78741+0.16613i,-1.8869
13332,0.76523+0.24906i,-1.8869
13514,0.163-0.7884i,-1.8833
13698,-0.36547+0.71676i,-1.8889
13884,-0.35242-0.72355i,-1.8861
14073,-0.019457-0.80469i,-1.8849
14265,-0.79032-0.14928i,-1.8917
14459,0.57432+0.56357i,-1.8879
14656,-0.73296+0.33072i,-1.8936
14855,-0.76144-0.25768i,-1.8964
15057,-0.60843+0.52476i,-1.9006
15262,0.74131-0.3102i,-1.8993
15470,0.23743+0.76748i,-1.9017
15680,-0.14082+0.79043i,-1.9071
15894,0.79217-0.12926i,-1.9095
16110,-0.79648+0.09715i,-1.9124
16329,-0.23649-0.76702i,-1.9095
16552,-0.77072-0.22182i,-1.9164
16777,0.26117+0.75752i,-1.9243
17005,-0.73536-0.31796i,-1.9256
17237,-0.75665-0.2634i,-1.9253
17471,-0.47837+0.6422i,-1.9297
17709,0.10492-0.79318i,-1.9372
17950,0.66254-0.44811i,-1.9398
18194,0.026451-0.79881i,-1.9464
18442,0.12246+0.78937i,-1.9511
18693,-0.67703+0.42281i,-1.9576
18947,-0.30333+0.7374i,-1.9671
19205,0.39915-0.69019i,-1.9676
19467,0.78724-0.12279i,-1.9734
19731,0.71528-0.34948i,-1.9807
20000,-0.65933+0.44507i,-1.9873
