Frequency (Hz), H(j), Amplitude Response (dB)
84,0.51885-0.2292i,-4.925
85,0.29886-0.48215i,-4.9243
86,-0.025627-0.5667i,-4.9241
87,-0.34115-0.45331i,-4.9232
88,-0.53756-0.18145i,-4.9228
90,-0.36386+0.43542i,-4.9217
91,-0.054352+0.56479i,-4.9222
92,0.2742+0.49677i,-4.922
93,0.50683+0.25511i,-4.922
95,0.42121-0.38016i,-4.9223
96,0.13279-0.55161i,-4.9226
97,-0.20205-0.5302i,-4.9223
99,-0.56733-0.0033503i,-4.9232
100,-0.46998+0.31773i,-4.9237
101,-0.20826+0.52765i,-4.9243
103,0.41663+0.38487i,-4.9253
104,0.56117+0.082117i,-4.9261
105,0.50936-0.24935i,-4.9265
107,-0.048451-0.56496i,-4.9279
108,-0.35917-0.43866i,-4.9292
110,-0.53872+0.17645i,-4.9301
111,-0.34468+0.44999i,-4.931
113,0.2951+0.48383i,-4.9326
114,0.51688+0.23234i,-4.933
116,0.40317-0.39804i,-4.9352
118,-0.2256-0.51955i,-4.9374
119,-0.47972-0.30106i,-4.9381
121,-0.45379+0.33864i,-4.9404
122,-0.18287+0.53582i,-4.9412
124,0.43366+0.3638i,-4.943
126,0.49561-0.27311i,-4.9455
127,0.25434-0.5054i,-4.9468
129,-0.37953-0.41944i,-4.9489
131,-0.528+0.20265i,-4.9506
133,-0.0013628+0.56539i,-4.953
135,0.52669+0.20508i,-4.9559
136,0.55029-0.12868i,-4.9569
138,0.078296-0.55954i,-4.9592
140,-0.49349-0.27463i,-4.9627
142,-0.43393+0.3613i,-4.9643
144,0.18059+0.53478i,-4.9675
146,0.56375+0.024287i,-4.9701
148,0.22564-0.51698i,-4.9732
150,-0.40086-0.39663i,-4.9756
152,-0.51418+0.23099i,-4.9792
154,0.030297+0.56265i,-4.9827
156,0.53557+0.17431i,-4.9864
158,0.35534-0.43669i,-4.9898
160,-0.27933-0.48849i,-4.9942
163,-0.41052+0.38425i,-5.0006
165,0.21057+0.5211i,-5.0046
167,0.56171-0.0088741i,-5.0087
169,0.19385-0.52696i,-5.0132
172,-0.55701-0.06688i,-5.0206
174,-0.26275+0.49531i,-5.0256
176,0.3673+0.42321i,-5.0305
179,0.32666-0.45475i,-5.0376
181,-0.30653-0.46817i,-5.0426
184,-0.38434+0.406i,-5.0507
186,0.24034+0.50445i,-5.0552
189,0.43494-0.35008i,-5.0623
191,-0.17005-0.53148i,-5.0669
194,-0.47737+0.28807i,-5.0742
196,0.096946+0.54875i,-5.079
199,0.51112-0.22106i,-5.0849
202,-0.333-0.44571i,-5.0928
205,-0.35628+0.42673i,-5.0999
207,0.26987+0.48564i,-5.1049
210,0.40962-0.37458i,-5.1131
213,-0.45882-0.31151i,-5.1208
216,-0.1966+0.51802i,-5.1286
219,0.54886+0.071255i,-5.1381
222,-0.057728-0.54985i,-5.1476
225,-0.521+0.18326i,-5.1567
228,0.2986+0.46388i,-5.1664
231,0.38174-0.39744i,-5.1758
234,-0.47453-0.27902i,-5.1851
237,-0.16141+0.52569i,-5.1942
241,0.4718-0.28109i,-5.2055
244,-0.38234-0.39346i,-5.2145
247,-0.29387+0.46268i,-5.2226
251,0.52755-0.14581i,-5.235
254,-0.26383-0.47887i,-5.2444
257,-0.40416+0.36728i,-5.2542
261,0.54525-0.0013787i,-5.2681
264,-0.12758-0.52943i,-5.2787
268,-0.26007+0.47749i,-5.2925
272,0.51231-0.17937i,-5.3072
275,-0.29292-0.45621i,-5.3176
279,-0.088593+0.53403i,-5.3308
283,0.4232-0.33617i,-5.3446
287,-0.53858-0.034376i,-5.3574
291,0.37587+0.38604i,-5.3715
295,-0.02004-0.53755i,-5.3856
299,-0.34495+0.41153i,-5.4009
303,0.53084-0.073865i,-5.4174
307,-0.44259-0.30062i,-5.4325
311,0.12654+0.51889i,-5.4476
315,0.25359-0.46905i,-5.462
320,-0.31297+0.43039i,-5.4794
324,0.51984-0.10938i,-5.4945
328,-0.45826-0.26679i,-5.5101
333,0.41789+0.32439i,-5.5306
337,-0.092435-0.51984i,-5.5474
342,0.02266+0.52628i,-5.5676
347,0.047171-0.52345i,-5.5874
351,-0.38519+0.35621i,-5.6027
356,0.42789-0.3015i,-5.6226
361,-0.46288+0.24162i,-5.6442
366,0.48953-0.17779i,-5.6663
371,-0.50754+0.11115i,-5.6872
376,0.51658-0.042981i,-5.7072
381,-0.51652-0.025587i,-5.7277
386,0.50738+0.093285i,-5.749
391,-0.48933-0.15907i,-5.7716
397,0.50682-0.07913i,-5.7983
402,-0.51163+0.011468i,-5.8187
408,0.44971-0.24108i,-5.8443
413,-0.47631+0.17925i,-5.867
419,0.34259-0.37414i,-5.8948
424,-0.388+0.32486i,-5.9163
430,0.19832-0.46392i,-5.9422
436,0.033105+0.50183i,-5.9701
442,-0.25585-0.43108i,-5.9982
448,0.42193+0.26775i,-6.0255
454,-0.49593-0.04749i,-6.052
460,0.46214-0.18169i,-6.0803
467,-0.061395+0.49084i,-6.1137
473,-0.16705-0.46401i,-6.1402
479,0.35798+0.33684i,-6.1688
486,-0.46522+0.15263i,-6.2029
493,0.088144-0.47981i,-6.2345
499,0.13845+0.46612i,-6.2629
506,-0.47369-0.10088i,-6.2975
513,0.31395-0.36642i,-6.3297
520,0.17122+0.44914i,-6.363
527,-0.47446-0.064091i,-6.3976
534,0.28202-0.38469i,-6.4297
541,0.20242+0.42979i,-6.4647
549,-0.40472+0.24474i,-6.5034
556,-0.021621-0.47064i,-6.5371
564,0.46371-0.069964i,-6.5773
571,-0.15945+0.43917i,-6.6096
579,-0.4513-0.11237i,-6.6496
587,0.064565-0.45854i,-6.6873
595,0.46062+0.01634i,-6.7277
603,0.031569+0.45776i,-6.7666
611,-0.44992+0.078757i,-6.8063
620,-0.35021-0.28962i,-6.8503
628,0.25032-0.37679i,-6.8903
637,0.44687-0.05398i,-6.9334
645,0.099974+0.43672i,-6.9741
654,-0.26583+0.35787i,-7.0172
663,-0.44246+0.030179i,-7.0624
672,-0.30882-0.31518i,-7.1062
681,0.038823-0.43726i,-7.1511
691,0.14965-0.41i,-7.2012
700,0.4069-0.15191i,-7.2436
709,0.37789+0.20948i,-7.289
719,0.30927+0.29824i,-7.3378
729,0.22062+0.36592i,-7.3857
739,0.11799+0.40813i,-7.4354
749,0.0086311+0.42234i,-7.4849
759,-0.099986+0.408i,-7.5336
769,-0.20068+0.36642i,-7.5811
780,-0.065955+0.40993i,-7.6349
790,-0.16844+0.37691i,-7.6844
801,-0.032165+0.40906i,-7.7375
812,0.10617+0.39378i,-7.7901
823,0.23067+0.33334i,-7.843
834,0.32709+0.23524i,-7.8961
846,0.37982-0.12623i,-7.9535
857,0.31356-0.24486i,-8.0059
869,-0.014528-0.39498i,-8.0626
881,-0.32645-0.21826i,-8.119
893,-0.36572+0.1357i,-8.1768
905,-0.10365+0.3735i,-8.232
917,0.24044+0.30085i,-8.2879
930,0.30427-0.2317i,-8.3486
942,-0.0094826-0.37991i,-8.4037
955,-0.37743+0.00065987i,-8.4632
968,-0.0080308+0.37475i,-8.5233
981,0.37188+0.016601i,-8.5832
995,-0.18835-0.31801i,-8.6454
1008,-0.32004+0.1798i,-8.7046
1022,0.3233+0.16812i,-8.7685
1036,-0.0362-0.36002i,-8.8297
1050,-0.27934+0.22582i,-8.8932
1064,0.33956+0.10919i,-8.9543
1079,-0.27083-0.22793i,-9.0203
1093,-0.041952+0.34899i,-9.0815
1108,0.16971-0.30481i,-9.1467
1123,-0.2704+0.2163i,-9.2117
1139,0.21654-0.26672i,-9.2801
1154,-0.29911+0.16378i,-9.3445
1170,0.25544-0.22194i,-9.4116
1186,-0.20073+0.26916i,-9.4793
1202,0.13776-0.30335i,-9.5468
1218,-0.069376+0.32328i,-9.6128
1235,-0.18674-0.26958i,-9.6841
1252,0.32182+0.047845i,-9.7529
1269,-0.25303+0.20041i,-9.8219
1286,0.026635-0.31915i,-9.8898
1304,0.30893+0.073605i,-9.963
1321,-0.2629+0.17367i,-10.031
1339,-0.13124-0.28368i,-10.101
1357,0.29766-0.086564i,-10.173
1376,0.20618+0.22799i,-10.246
1395,-0.11399+0.28266i,-10.32
1414,-0.30149+0.020881i,-10.394
1433,-0.14936-0.25987i,-10.465
1452,0.16701-0.24589i,-10.538
1472,0.26425-0.13043i,-10.613
1492,0.29171+0.016641i,-10.687
1513,0.28945-0.0087241i,-10.765
1533,0.25397+0.13395i,-10.838
1554,0.26238+0.11033i,-10.914
1575,0.26865+0.086239i,-10.99
1597,0.2597-0.10354i,-11.07
1618,0.24753-0.12478i,-11.144
1640,0.11047-0.25157i,-11.221
1663,-0.20965-0.17362i,-11.302
1685,-0.26984-0.00038805i,-11.378
1708,-0.073694+0.25703i,-11.457
1731,0.22492+0.14006i,-11.536
1755,0.060351-0.25547i,-11.617
1779,-0.25896+0.024173i,-11.698
1803,0.10466+0.23547i,-11.778
1828,0.056892-0.24883i,-11.861
1853,-0.19288+0.16349i,-11.943
1878,0.25001-0.015096i,-12.025
1903,-0.20723-0.13655i,-12.105
1929,0.1997+0.14336i,-12.187
1955,-0.192-0.14975i,-12.27
1982,0.23991+0.024016i,-12.356
2009,-0.21364+0.10665i,-12.44
2036,0.12259-0.20226i,-12.523
2064,0.13618+0.19049i,-12.61
2092,-0.22654+0.049606i,-12.694
2121,-0.092164-0.21025i,-12.782
2150,0.1862-0.13039i,-12.867
2179,0.16278+0.15541i,-12.954
2208,-0.11917+0.18832i,-13.039
2238,-0.21452+0.051635i,-13.126
2269,-0.21785+0.014983i,-13.216
2300,-0.21511-0.021288i,-13.304
2331,-0.20645-0.056236i,-13.393
2363,-0.20875+0.035707i,-13.482
2395,-0.17244+0.11922i,-13.571
2428,0.014979+0.20691i,-13.662
2461,0.18394+0.091176i,-13.752
2494,0.17017-0.11105i,-13.841
2528,-0.12147-0.16023i,-13.933
2562,-0.1497+0.13106i,-14.025
2597,0.19372+0.034974i,-14.117
2633,-0.17331-0.088818i,-14.211
2669,0.13857+0.13386i,-14.304
2705,-0.092677-0.16656i,-14.397
2742,0.13735+0.12921i,-14.49
2779,-0.16823-0.080594i,-14.585
2817,0.165-0.082617i,-14.679
2855,-0.035456+0.1791i,-14.771
2894,-0.17483-0.045134i,-14.868
2933,0.054419-0.17009i,-14.963
2973,0.1717-0.041354i,-15.06
3014,0.17163+0.032304i,-15.157
3055,0.14178+0.098671i,-15.252
3096,0.087943+0.14647i,-15.348
3139,0.16379+0.041201i,-15.448
3181,0.16667+0.010966i,-15.544
3225,0.040867-0.16002i,-15.642
3268,-0.083053-0.14058i,-15.741
3313,-0.093629+0.13152i,-15.84
3358,0.15642+0.031779i,-15.938
3404,-0.11546-0.10753i,-16.039
3450,0.041834+0.15028i,-16.138
3497,-0.049224-0.14614i,-16.238
3545,0.12668+0.084757i,-16.339
3593,-0.15034+0.010042i,-16.439
3642,0.036141-0.14445i,-16.542
3691,0.12499+0.077797i,-16.641
3741,-0.038206+0.1404i,-16.742
3792,-0.11633+0.084517i,-16.846
3844,-0.12081+0.074797i,-16.949
3896,-0.12453+0.06489i,-17.051
3949,-0.073914+0.11744i,-17.154
4003,0.074016+0.11548i,-17.255
4058,0.10062-0.090731i,-17.362
4113,-0.10467-0.083505i,-17.464
4169,0.012297+0.13173i,-17.568
4226,0.014126-0.12994i,-17.674
4283,-0.039351+0.12301i,-17.778
4341,-0.011723-0.1271i,-17.88
4400,0.11214+0.0576i,-17.988
4460,-0.052851+0.11279i,-18.092
4521,-0.12056+0.024536i,-18.2
4583,-0.12054-0.015515i,-18.306
4645,-0.10778-0.052958i,-18.41
4708,-0.11662-0.021524i,-18.519
4772,-0.090064+0.074958i,-18.623
4837,0.065624+0.095305i,-18.732
4903,0.050334-0.10262i,-18.839
4970,-0.089296+0.06908i,-18.946
5037,0.10924-0.022445i,-19.053
5106,-0.063904+0.089696i,-19.162
5175,-0.014149-0.10785i,-19.27
5246,0.093504-0.05288i,-19.378
5317,0.083056+0.066004i,-19.487
5390,0.083247+0.063618i,-19.595
5463,0.083387+0.061241i,-19.705
5537,0.10218+0.0011567i,-19.813
5613,-0.024519-0.09783i,-19.926
5689,-0.087311+0.047979i,-20.033
5767,0.090801-0.037766i,-20.145
5845,-0.093172+0.027371i,-20.255
5925,0.01787-0.094212i,-20.364
6005,0.074761+0.058136i,-20.473
6087,0.0066428+0.093231i,-20.587
6170,-0.015104+0.09107i,-20.695
6254,0.018335+0.089278i,-20.806
6339,0.082915+0.034895i,-20.919
6425,0.034296-0.081951i,-21.028
6513,-0.060381+0.063589i,-21.141
6601,0.078037-0.037471i,-21.253
6691,-0.023648+0.082104i,-21.367
6782,-0.077495-0.033334i,-21.477
6874,-0.0059224-0.083072i,-21.589
6968,-0.014983-0.080818i,-21.703
7063,-0.063497-0.050565i,-21.812
7159,-0.064018+0.048189i,-21.924
7256,0.066318+0.043051i,-22.04
7355,-0.064799-0.043495i,-22.153
7455,0.077058+0.00031122i,-22.264
7557,0.016481+0.074259i,-22.376
7659,-0.067902+0.032039i,-22.489
7764,-0.046014+0.05805i,-22.607
7869,-0.015273+0.071525i,-22.717
7977,0.063779-0.033816i,-22.831
8085,-0.065987-0.026834i,-22.946
8195,0.070224+0.003776i,-23.058
8307,-0.0059861+0.069138i,-23.173
8420,-0.060616+0.031852i,-23.289
8534,-0.067334+0.0058035i,-23.403
8650,-0.041794+0.051992i,-23.516
8768,0.06402+0.015332i,-23.631
8887,-0.047082-0.044783i,-23.745
9008,0.063919+0.0051398i,-23.859
9131,0.014701+0.06152i,-23.979
9255,-0.025348+0.057067i,-24.09
9381,0.0082853+0.061055i,-24.206
9509,0.057659-0.019261i,-24.323
9638,-0.053807-0.026559i,-24.436
9770,0.049879-0.031912i,-24.552
9903,0.034383+0.047196i,-24.673
10037,-0.015883+0.055396i,-24.787
10174,0.033128+0.04624i,-24.9
10312,0.047711-0.029536i,-25.019
10453,-0.041492+0.036659i,-25.135
10595,0.0040592-0.054478i,-25.252
10739,0.05094-0.017666i,-25.366
10885,0.04946-0.019539i,-25.485
11033,-0.0027857-0.052388i,-25.603
11184,-0.0016399+0.051732i,-25.721
11336,-0.023873-0.045179i,-25.832
11490,0.040469-0.030018i,-25.954
11647,0.02567-0.042584i,-26.069
11805,-0.021379-0.044169i,-26.183
11966,0.005336+0.048073i,-26.309
12129,-0.039534-0.026738i,-26.425
12294,0.0044459-0.046863i,-26.544
12461,-0.001883-0.046442i,-26.655
12631,-0.041993+0.018408i,-26.773
12802,0.044482+0.0081854i,-26.892
12977,0.0028174+0.044511i,-27.013
13153,-0.026958+0.034761i,-27.133
13332,0.01792+0.039515i,-27.252
13514,-0.0075911-0.042137i,-27.368
13698,0.038292+0.017779i,-27.49
13884,0.0065663+0.041132i,-27.607
14073,0.034312+0.022609i,-27.725
14265,-0.018891-0.03583i,-27.85
14459,0.037083+0.014976i,-27.96
14656,0.020872+0.03343i,-28.088
14855,0.035211+0.016456i,-28.208
15057,-0.014045-0.03566i,-28.33
15262,0.037416+0.0054949i,-28.446
15470,0.033939+0.015462i,-28.567
15680,0.032363-0.017458i,-28.69
15894,-0.028032+0.022999i,-28.812
16110,-0.017598-0.031142i,-28.93
16329,-0.019335-0.029522i,-29.047
16552,-0.0029638+0.03466i,-29.172
16777,-0.015059-0.030803i,-29.297
17005,0.011221-0.031913i,-29.415
17237,-0.031969-0.00956i,-29.533
17471,0.026995+0.018803i,-29.657
17709,-0.0027773+0.032316i,-29.78
17950,0.019971+0.024978i,-29.902
18194,-0.0031709-0.031377i,-30.024
18442,0.02901-0.011188i,-30.147
18693,0.019695-0.023493i,-30.27
18947,-0.030177+0.0013575i,-30.398
19205,-0.001726-0.029741i,-30.518
19467,-0.023212-0.018012i,-30.639
19731,-0.0049859+0.028533i,-30.762
20000,-0.028056+0.0052884i,-30.888
