Frequency (Hz), H(j), Amplitude Response (dB)
1269,0.058439+0.17979i,-14.469
1286,-0.189+0.00020668i,-14.471
1304,-0.058771-0.17963i,-14.471
1321,0.18903-0.00051399i,-14.469
1339,0.059043+0.17971i,-14.463
1357,-0.15274+0.11183i,-14.457
1376,-0.18951+0.00073527i,-14.447
1395,-0.15397-0.11095i,-14.435
1414,-0.059391-0.18056i,-14.421
1433,0.058262-0.18129i,-14.406
1452,0.15407-0.11255i,-14.389
1472,0.15455-0.11266i,-14.368
1492,0.15507-0.11278i,-14.346
1513,0.059616-0.18282i,-14.321
1533,0.060092-0.18323i,-14.296
1554,-0.058913-0.18425i,-14.269
1575,-0.15622-0.11518i,-14.24
1597,-0.15868+0.11297i,-14.209
1618,-0.062707+0.18516i,-14.178
1640,0.15697+0.1178i,-14.144
1663,0.064471-0.18624i,-14.107
1685,-0.15739-0.11994i,-14.072
1708,-0.06649+0.18726i,-14.036
1731,0.19951+0.006272i,-13.997
1755,-0.15785-0.12367i,-13.957
1779,0.05427+0.19403i,-13.916
1803,0.071485-0.18937i,-13.875
1828,-0.072971+0.18987i,-13.833
1853,0.074505-0.19037i,-13.789
1878,-0.076118+0.19082i,-13.746
1903,0.077779-0.19126i,-13.703
1929,0.04831+0.20186i,-13.657
1955,-0.15754-0.13676i,-13.613
1982,0.18055-0.10669i,-13.567
2009,0.044228+0.20616i,-13.521
2036,-0.21064-0.023532i,-13.475
2064,-0.041041-0.20911i,-13.428
2092,0.18814-0.10248i,-13.382
2121,0.21331+0.029932i,-13.335
2150,0.15432+0.15194i,-13.288
2179,0.033539+0.21514i,-13.241
2208,-0.10184+0.19373i,-13.196
2238,-0.10453+0.19365i,-13.149
2269,0.026873+0.2196i,-13.103
2300,0.14973+0.1645i,-13.056
2331,0.21841+0.047875i,-13.011
2363,0.11605-0.1925i,-12.965
2395,-0.14586-0.1726i,-12.919
2428,-0.12226+0.19147i,-12.873
2461,0.22024+0.060348i,-12.828
2494,-0.007648-0.22939i,-12.784
2528,-0.13196+0.18921i,-12.74
2562,0.22012-0.072789i,-12.696
2597,-0.22227+0.069876i,-12.653
2633,0.14232-0.18599i,-12.608
2669,-0.0094317+0.23516i,-12.566
2705,-0.12812-0.19873i,-12.525
2742,0.23066-0.057032i,-12.483
2779,-0.020945+0.2378i,-12.442
2817,-0.2346+0.049891i,-12.401
2855,-0.11702-0.21067i,-12.36
2894,0.033493-0.23975i,-12.321
2933,0.17177-0.17207i,-12.283
2973,0.1756-0.16972i,-12.245
3014,0.04697-0.24076i,-12.206
3055,-0.099828-0.22525i,-12.168
3096,-0.21171-0.12804i,-12.132
3139,-0.061288+0.24075i,-12.096
3181,0.2083+0.13728i,-12.06
3225,-0.083455-0.23618i,-12.024
3268,-0.20257+0.14893i,-11.992
3313,0.20642-0.14532i,-11.957
3358,-0.21026+0.14149i,-11.923
3404,0.092315-0.23706i,-11.89
3450,0.059586+0.24829i,-11.858
3497,-0.25497-0.025694i,-11.826
3545,-0.048923-0.25249i,-11.795
3593,0.22852-0.11993i,-11.765
3642,0.25532+0.043295i,-11.735
3691,0.17744+0.18986i,-11.705
3741,0.1735+0.19458i,-11.677
3792,0.25416+0.06172i,-11.649
3844,0.14304-0.21995i,-11.622
3896,-0.16045-0.20862i,-11.595
3949,-0.15468+0.21393i,-11.568
4003,0.2537-0.076026i,-11.54
4058,-0.25628+0.069647i,-11.516
4113,0.25877-0.063179i,-11.49
4169,-0.17801+0.19917i,-11.466
4226,-0.12853-0.23501i,-11.442
4283,0.26517-0.042674i,-11.418
4341,0.11631+0.24289i,-11.395
4400,-0.056141+0.26406i,-11.374
4460,-0.063709+0.26309i,-11.35
4521,0.096084+0.25377i,-11.329
4583,0.27198-0.0050719i,-11.308
4645,0.086958-0.25844i,-11.287
4708,-0.27302-0.010907i,-11.269
4772,0.20977+0.17612i,-11.248
4837,-0.20474-0.18281i,-11.23
4903,0.2727+0.036065i,-11.211
4970,-0.12659+0.24492i,-11.191
5037,-0.18798-0.20242i,-11.174
5106,-0.024229-0.27575i,-11.156
5175,0.15035-0.23304i,-11.14
5246,-0.0061536-0.27784i,-11.122
5317,-0.16119-0.22697i,-11.107
5390,-0.17397+0.21804i,-11.09
5463,0.25807+0.10708i,-11.075
5537,-0.13779-0.24363i,-11.06
5613,0.25079+0.12526i,-11.047
5689,-0.27846+0.036354i,-11.031
5767,-0.11151-0.25822i,-11.018
5845,0.21805-0.17831i,-11.005
5925,0.22488-0.17039i,-10.991
6005,0.23142-0.16216i,-10.977
6087,-0.072424-0.27351i,-10.966
6170,-0.24384+0.14439i,-10.953
6254,0.28129+0.03754i,-10.94
6339,-0.27992-0.048635i,-10.93
6425,0.2602-0.11511i,-10.918
6513,0.18134+0.21969i,-10.907
6601,-0.16282+0.23417i,-10.897
6691,-0.17257+0.22747i,-10.887
6782,-0.017905+0.28533i,-10.876
6874,0.26141+0.1165i,-10.867
6968,-0.13224-0.25411i,-10.859
7063,0.12119+0.26i,-10.847
7159,-0.24475-0.15024i,-10.837
7256,0.22677-0.17652i,-10.831
7355,0.28764+0.0035696i,-10.822
7455,0.28752+0.016824i,-10.812
7557,0.11738-0.2633i,-10.804
7659,-0.20507-0.20294i,-10.797
7764,0.19517+0.21275i,-10.791
7869,-0.18486-0.22216i,-10.782
7977,0.16615-0.23678i,-10.774
8085,0.27214+0.098531i,-10.769
8195,0.26709+0.11218i,-10.761
8307,0.20037-0.20953i,-10.755
8420,-0.2545-0.13915i,-10.75
8534,0.11036+0.26842i,-10.745
8650,-0.23884-0.16526i,-10.739
8768,0.098374-0.27352i,-10.732
8887,0.24901-0.1503i,-10.726
9008,0.12781-0.26147i,-10.721
9131,-0.28551-0.056867i,-10.719
9255,0.18536+0.22478i,-10.712
9381,-0.27756-0.0889i,-10.709
9509,0.01575-0.29114i,-10.705
9638,0.197-0.21521i,-10.699
9770,-0.12835-0.26214i,-10.696
9903,-0.2215+0.19015i,-10.695
10037,0.292-0.0057959i,-10.691
10174,-0.10189+0.2739i,-10.685
10312,-0.29071-0.030494i,-10.683
10453,-0.26206+0.12969i,-10.681
10595,0.02365+0.29157i,-10.677
10739,0.1682-0.2395i,-10.673
10885,-0.014621+0.29227i,-10.674
11033,-0.28706+0.057226i,-10.671
11184,-0.21277+0.2011i,-10.67
11336,0.10704+0.27268i,-10.665
11490,0.093244-0.27766i,-10.666
11647,0.22239+0.1908i,-10.662
11805,-0.13173+0.26182i,-10.66
11966,0.026175+0.29183i,-10.663
12129,0.27721-0.095024i,-10.661
12294,-0.28355+0.074076i,-10.661
12461,0.039154-0.29059i,-10.656
12631,0.061274-0.28677i,-10.655
12802,-0.098032-0.27639i,-10.655
12977,0.075984+0.2832i,-10.656
13153,-0.21254-0.20189i,-10.658
13332,-0.029901-0.29164i,-10.658
13514,-0.28068-0.08496i,-10.655
13698,0.15711+0.24744i,-10.66
13884,-0.26266-0.13024i,-10.657
14073,-0.11328-0.27043i,-10.657
14265,-0.29303-0.0011338i,-10.662
14459,0.22047+0.19324i,-10.658
14656,-0.26399+0.12722i,-10.661
14855,-0.2824-0.077758i,-10.665
15057,-0.18268+0.22883i,-10.668
15262,0.20305-0.21102i,-10.667
15470,0.25041+0.15171i,-10.669
15680,0.23481+0.17463i,-10.674
15894,-0.060093-0.28634i,-10.675
16110,0.19686+0.21634i,-10.677
16329,0.0035301+0.29255i,-10.675
16552,0.28492-0.065641i,-10.681
16777,-0.28989+0.036526i,-10.687
17005,-0.096751-0.27564i,-10.689
17237,-0.29118-0.02353i,-10.689
17471,0.20053+0.21227i,-10.692
17709,-0.16626+0.23983i,-10.698
17950,-0.025015+0.29065i,-10.701
18194,0.21397-0.19805i,-10.706
18442,0.23705+0.16953i,-10.709
18693,0.28965+0.030523i,-10.715
18947,-0.19272-0.21802i,-10.722
19205,0.17554-0.23201i,-10.724
19467,-0.13733-0.25633i,-10.728
19731,-0.073322+0.28119i,-10.734
20000,-0.245+0.15593i,-10.74
