Frequency (Hz), H(j), Amplitude Response (dB)
126,-0.11061-0.041155i,-18.561
127,-0.11397+0.030688i,-18.56
129,-0.008215+0.11782i,-18.555
131,0.10872+0.046233i,-18.552
133,0.079212-0.087686i,-18.55
135,-0.057068-0.10354i,-18.546
136,-0.10655-0.051198i,-18.547
138,-0.083193+0.084049i,-18.543
140,0.052324+0.10614i,-18.538
142,0.11742-0.014859i,-18.536
144,0.024276-0.11588i,-18.533
146,-0.10167-0.060758i,-18.53
148,-0.090616+0.076302i,-18.528
150,0.042603+0.11058i,-18.525
152,0.11848-0.0042085i,-18.522
154,0.03467-0.11342i,-18.518
156,-0.095952-0.069788i,-18.515
158,-0.097298+0.067997i,-18.511
160,0.032575+0.11423i,-18.505
163,0.10038-0.063656i,-18.499
165,-0.027455-0.11574i,-18.492
167,-0.11843-0.01175i,-18.488
169,-0.049722+0.1082i,-18.483
172,0.11801+0.017017i,-18.472
174,0.054577-0.10614i,-18.463
176,-0.082661-0.086248i,-18.455
179,-0.059315+0.10387i,-18.444
181,0.078968+0.089965i,-18.438
184,0.06393-0.10143i,-18.424
186,-0.075178-0.093531i,-18.416
189,-0.068381+0.098818i,-18.404
191,0.071257+0.096904i,-18.396
194,0.072761-0.096009i,-18.383
196,-0.067181-0.10012i,-18.375
199,-0.076937+0.093012i,-18.365
202,0.11123+0.047369i,-18.352
205,0.013812-0.12024i,-18.342
207,-0.10933-0.052246i,-18.332
210,-0.019023+0.11986i,-18.319
213,0.12052-0.015909i,-18.304
216,-0.049577-0.11119i,-18.291
219,-0.092704+0.07932i,-18.272
222,0.1026+0.066467i,-18.255
225,0.034587-0.11752i,-18.237
228,-0.12278+0.00027207i,-18.218
231,0.03533+0.11787i,-18.198
234,0.1032-0.067552i,-18.178
237,-0.094396-0.079868i,-18.156
241,0.025439+0.12141i,-18.128
244,0.10941-0.059125i,-18.106
247,-0.088039-0.088224i,-18.087
251,0.015241+0.12409i,-18.061
254,0.11492-0.050051i,-18.038
257,-0.080889-0.096182i,-18.015
261,0.0046475+0.12604i,-17.984
264,0.11985-0.040442i,-17.959
268,-0.11988-0.041975i,-17.923
272,0.069011+0.10728i,-17.886
275,0.083466-0.097017i,-17.857
279,-0.12604+0.025333i,-17.818
283,0.11546+0.057779i,-17.781
287,-0.055794-0.11704i,-17.744
291,-0.028113+0.12716i,-17.706
295,0.10086-0.083333i,-17.666
299,-0.1314+0.0036723i,-17.625
303,0.10642+0.07836i,-17.578
307,-0.03586-0.1279i,-17.534
311,-0.050675+0.12358i,-17.486
315,0.11659-0.066605i,-17.44
320,-0.1201+0.061969i,-17.384
324,0.13352+0.025183i,-17.338
328,-0.090237-0.10258i,-17.29
333,0.086268+0.1072i,-17.228
337,-0.0020104-0.13842i,-17.175
342,-0.0040352+0.13945i,-17.108
347,0.010176-0.14019i,-17.043
351,-0.094864+0.10484i,-16.992
356,0.10014-0.10133i,-16.926
361,-0.10535+0.097558i,-16.858
366,0.11049-0.093535i,-16.787
371,-0.11546+0.089299i,-16.715
376,0.12027-0.084785i,-16.645
381,-0.12495+0.080004i,-16.573
386,0.12946-0.074917i,-16.503
391,-0.13386+0.069594i,-16.428
397,0.07538-0.13255i,-16.336
402,-0.081986+0.13018i,-16.258
408,-0.0018297-0.15537i,-16.172
413,-0.005326+0.15662i,-16.098
419,-0.081325-0.13596i,-16.004
424,0.075725+0.14079i,-15.925
430,-0.14145-0.078051i,-15.834
436,0.16289-0.011148i,-15.742
442,-0.13234+0.098656i,-15.647
448,0.058443-0.15635i,-15.55
454,0.035914+0.16483i,-15.458
460,-0.12069-0.12049i,-15.364
467,0.15875-0.068209i,-15.25
473,-0.097644+0.14484i,-15.155
479,0.0039089-0.17654i,-15.061
486,0.16451+0.070218i,-14.949
493,-0.12798+0.12824i,-14.838
499,0.038864-0.17896i,-14.745
506,0.15352+0.10412i,-14.633
513,-0.15581+0.10501i,-14.522
520,-0.039789-0.18601i,-14.415
527,0.18981+0.032997i,-14.304
534,-0.10274+0.16589i,-14.194
541,-0.11684-0.15926i,-14.087
549,0.12949-0.15296i,-13.961
556,0.094527+0.17949i,-13.856
564,-0.15481+0.13554i,-13.733
571,-0.068592-0.19669i,-13.626
579,0.17784-0.11388i,-13.507
587,0.15415+0.14863i,-13.386
595,-0.11042+0.18684i,-13.27
603,-0.21017-0.065058i,-13.151
611,0.014962-0.22243i,-13.037
620,0.16022-0.15983i,-12.906
628,0.19501+0.12067i,-12.791
637,0.068052+0.22258i,-12.662
645,-0.20352+0.11893i,-12.552
654,-0.23474-0.045538i,-12.428
663,-0.14837-0.19186i,-12.305
672,0.015411-0.24546i,-12.183
681,0.17614-0.17659i,-12.062
691,0.19639-0.15982i,-11.931
700,0.25645+0.0098324i,-11.813
709,0.18845+0.17925i,-11.698
719,0.17127+0.20078i,-11.571
729,0.15164+0.22065i,-11.446
739,0.12959+0.23868i,-11.322
749,0.10536+0.25446i,-11.2
759,0.079244+0.26774i,-11.081
769,0.051457+0.27837i,-10.962
780,0.18404+0.22057i,-10.834
790,0.16192+0.24193i,-10.719
801,0.26344+0.13343i,-10.595
812,0.29922-0.012977i,-10.472
823,0.25806-0.16006i,-10.352
834,0.14865-0.26957i,-10.234
846,-0.18287-0.25327i,-10.106
857,-0.28719-0.1331i,-9.9915
869,-0.24658+0.20559i,-9.8689
881,0.081555+0.31517i,-9.7476
893,0.32413+0.062017i,-9.6293
905,0.19741-0.27006i,-9.5115
917,-0.16174-0.29791i,-9.3965
930,-0.2689+0.21416i,-9.2748
942,0.079389+0.33904i,-9.1632
955,0.32439-0.13907i,-9.0458
968,-0.19597-0.29923i,-8.9299
981,-0.26402+0.24822i,-8.8168
995,0.36737+0.0088016i,-8.6954
1008,-0.055846-0.36787i,-8.5871
1022,-0.22162+0.3051i,-8.4709
1036,0.37694-0.062345i,-8.3573
1050,-0.31603-0.22332i,-8.2464
1064,0.0689+0.38576i,-8.1373
1079,-0.0060428-0.39705i,-8.0221
1093,-0.27801+0.29024i,-7.9175
1108,0.32524-0.2448i,-7.8065
1123,-0.3649+0.1916i,-7.6991
1139,0.24655-0.33702i,-7.5853
1154,-0.30115+0.29641i,-7.4824
1170,0.1418-0.40373i,-7.3731
1186,0.050936+0.43015i,-7.2672
1202,-0.23779-0.36829i,-7.1628
1218,0.37998+0.22876i,-7.0616
1235,-0.38716+0.22736i,-6.9554
1252,-0.015086-0.45418i,-6.8507
1269,0.411+0.20607i,-6.7493
1286,-0.38165+0.26574i,-6.6499
1304,-0.31303-0.35139i,-6.547
1321,0.46329-0.10831i,-6.4519
1339,0.16471+0.4522i,-6.3523
1357,-0.43412+0.21983i,-6.2565
1376,-0.45979-0.17573i,-6.1567
1395,-0.18088-0.46378i,-6.0589
1414,0.22427-0.45052i,-5.9642
1433,0.48959-0.13816i,-5.8706
1452,0.43586+0.27254i,-5.7798
1472,0.37118+0.36368i,-5.6857
1492,0.28748+0.43948i,-5.5942
1513,0.44104+0.29551i,-5.4999
1533,0.37102+0.38719i,-5.4125
1554,0.49789+0.21376i,-5.3226
1575,0.54731+0.0023532i,-5.2353
1597,0.29207-0.46954i,-5.1459
1618,0.086293-0.55162i,-5.0622
1640,-0.42865-0.36636i,-4.9762
1663,-0.34092+0.45624i,-4.8894
1685,0.21168+0.53454i,-4.8078
1708,0.52451-0.24856i,-4.725
1731,-0.28505-0.51187i,-4.6437
1755,-0.21912+0.5494i,-4.5611
1779,0.56966-0.17848i,-4.481
1803,-0.50252-0.33211i,-4.403
1828,0.39937+0.45832i,-4.3233
1853,-0.265-0.55316i,-4.2457
1878,0.10878+0.60907i,-4.1703
1903,0.058081-0.62133i,-4.0957
1929,0.15847+0.60921i,-4.0203
1955,-0.35959-0.52306i,-3.9481
1982,0.64011+0.0021072i,-3.8749
2009,-0.36912+0.52948i,-3.8028
2036,-0.22716-0.60974i,-3.7327
2064,0.61186-0.23642i,-3.6626
2092,0.24591+0.61376i,-3.5935
2121,-0.35398+0.5647i,-3.5244
2150,-0.67001+0.047029i,-3.457
2179,-0.43598-0.51763i,-3.3911
2208,0.16248-0.66209i,-3.3277
2238,0.36707-0.58052i,-3.2629
2269,0.18416-0.66699i,-3.1986
2300,-0.017588-0.69672i,-3.1361
2331,-0.22075-0.6662i,-3.0754
2363,-0.66667-0.23479i,-3.0139
2395,-0.59773+0.38635i,-2.9538
2428,0.3641+0.61721i,-2.8945
2461,0.63574-0.34092i,-2.8367
2494,-0.31692-0.65328i,-2.7801
2528,-0.377+0.62604i,-2.7241
2562,0.73491-0.025782i,-2.6699
2597,-0.69739-0.24748i,-2.6153
2633,0.74105+0.073893i,-2.56
2669,-0.74163+0.10641i,-2.5077
2705,0.6987-0.28246i,-2.4568
2742,-0.24354+0.71795i,-2.4052
2779,-0.38711-0.65689i,-2.3556
2817,0.69405-0.326i,-2.3063
2855,0.26138+0.72551i,-2.2572
2894,-0.50002+0.59264i,-2.2095
2933,-0.76737-0.13686i,-2.1639
2973,-0.64446-0.44575i,-2.1181
3014,-0.72051-0.31849i,-2.0721
3055,-0.77155-0.17821i,-2.027
3096,-0.79522-0.030075i,-1.9841
3139,-0.1463+0.78622i,-1.9412
3181,0.46885+0.65261i,-1.8995
3225,0.37012-0.71766i,-1.8574
3268,-0.65909-0.47267i,-1.819
3313,0.36713+0.72749i,-1.7781
3358,0.011533-0.81851i,-1.7386
3404,0.10041+0.81606i,-1.7003
3450,-0.21139-0.79822i,-1.6632
3497,0.70367+0.43876i,-1.6262
3545,-0.5714+0.60574i,-1.59
3593,-0.48305-0.68241i,-1.5551
3642,0.42853-0.72177i,-1.5206
3691,0.83704+0.097966i,-1.4859
3741,0.67321+0.51219i,-1.4536
3792,0.71642+0.45563i,-1.4215
3844,0.84439-0.11494i,-1.3894
3896,0.57271-0.63514i,-1.3585
3949,-0.47442-0.7152i,-1.3277
4003,-0.49945+0.70185i,-1.2957
4058,0.80697-0.30913i,-1.2682
4113,-0.84613-0.1897i,-1.2382
4169,0.85442+0.16366i,-1.2101
4226,-0.78204+0.38739i,-1.1824
4283,0.3899-0.78382i,-1.1555
4341,0.63332+0.6083i,-1.1288
4400,-0.384+0.79246i,-1.1045
4460,-0.78322+0.40837i,-1.0779
4521,-0.79397+0.39268i,-1.0536
4583,-0.43745+0.7731i,-1.0289
4645,0.072801+0.88776i,-1.005
4708,0.85949+0.24199i,-0.98389
4772,0.011744-0.89532i,-0.95965
4837,-0.58141+0.68377i,-0.93891
4903,0.63177-0.64069i,-0.91721
4970,-0.20946+0.87743i,-0.89502
5037,-0.27581-0.86106i,-0.87516
5106,0.78711-0.44925i,-0.85468
5175,0.60405+0.67828i,-0.83573
5246,0.51498+0.75073i,-0.81548
5317,0.41733+0.81116i,-0.79801
5390,0.91421-0.012269i,-0.77834
5463,0.39685-0.82566i,-0.76133
5537,-0.87921-0.26394i,-0.74342
5613,0.81964+0.41697i,-0.72793
5689,-0.73391-0.55719i,-0.71053
5767,0.84759-0.36565i,-0.69504
5845,-0.09863+0.91942i,-0.68003
5925,-0.7568+0.53435i,-0.66372
6005,-0.9027-0.21564i,-0.64816
6087,-0.91881+0.14044i,-0.63517
6170,-0.37537+0.85215i,-0.61947
6254,0.87162+0.33189i,-0.60543
6339,-0.2805-0.89082i,-0.59363
6425,0.019644+0.93529i,-0.57911
6513,-0.77411-0.52763i,-0.56686
6601,0.88027-0.32434i,-0.55481
6691,0.77454+0.5315i,-0.54333
6782,0.55618+0.75872i,-0.53061
6874,0.74587+0.57525i,-0.51961
6968,0.61558-0.71441i,-0.50944
7063,-0.93421-0.13884i,-0.49628
7159,0.81264+0.48372i,-0.48483
7256,-0.90185-0.28739i,-0.47725
7355,0.38232-0.86706i,-0.46743
7455,0.94457-0.09058i,-0.45557
7557,0.91518-0.25467i,-0.446
7659,0.85731-0.41132i,-0.43755
7764,-0.74872-0.5874i,-0.43053
7869,-0.19591+0.93245i,-0.41985
7977,-0.48549-0.82096i,-0.41114
8085,0.91294+0.27849i,-0.40469
8195,0.10454+0.9498i,-0.39506
8307,0.17125+0.94086i,-0.38798
8420,0.73041+0.61818i,-0.38268
8534,0.78839-0.54359i,-0.37607
8650,-0.95852+0.0035598i,-0.36794
8768,0.77013-0.57209i,-0.36035
8887,0.30344+0.91091i,-0.35347
9008,-0.31248+0.90857i,-0.34733
9131,0.23923+0.93095i,-0.34377
9255,0.95534+0.11366i,-0.33579
9381,-0.65409-0.70613i,-0.33178
9509,0.92183+0.27864i,-0.32732
9638,-0.63307+0.72674i,-0.32014
9770,-0.72896+0.63127i,-0.31568
9903,-0.35719+0.89596i,-0.31361
10037,0.63315+0.72837i,-0.30861
10174,-0.48224-0.83681i,-0.30212
10312,0.78451+0.56382i,-0.29954
10453,0.080794+0.96308i,-0.29628
10595,-0.15608+0.95434i,-0.29128
10739,0.71269+0.6544i,-0.28651
10885,0.085157-0.96383i,-0.28626
11033,0.22138+0.94224i,-0.28343
11184,-0.65131+0.71639i,-0.28065
11336,-0.85875+0.44873i,-0.27423
11490,-0.19726+0.94854i,-0.27499
11647,0.5545-0.79506i,-0.27063
11805,-0.37315+0.89496i,-0.26785
11966,-0.96445+0.098048i,-0.26977
12129,-0.93643+0.25174i,-0.26745
12294,0.08551+0.96601i,-0.2665
12461,0.39669-0.88566i,-0.26063
12631,0.77387+0.5858i,-0.25933
12802,-0.24664+0.93887i,-0.25808
12977,0.83433+0.49604i,-0.25876
13153,0.1912-0.95148i,-0.26007
13332,0.39791+0.88527i,-0.25935
13514,-0.23573+0.94192i,-0.25592
13698,0.30775+0.9205i,-0.25931
13884,0.82494-0.51194i,-0.25666
14073,-0.4661+0.85191i,-0.25484
14265,-0.92808+0.28404i,-0.25948
14459,-0.70419+0.6686i,-0.25529
14656,0.96854+0.063975i,-0.25878
14855,-0.91366+0.32701i,-0.26086
15057,-0.83451-0.49476i,-0.2632
15262,-0.87831+0.41251i,-0.2614
15470,0.96246-0.12208i,-0.26299
15680,-0.48456+0.84007i,-0.26635
15894,-0.2604+0.93402i,-0.26776
16110,0.90874+0.33769i,-0.2695
16329,-0.95783-0.15144i,-0.26703
16552,-0.78403-0.56976i,-0.27186
16777,-0.95976+0.1303i,-0.27743
17005,0.89599+0.36767i,-0.27802
17237,-0.01346+0.96849i,-0.27727
17471,0.025606+0.96789i,-0.28044
17709,0.54928-0.79663i,-0.2857
17950,0.56172+0.78769i,-0.28732
18194,0.50843+0.82248i,-0.29199
18442,0.17495-0.95062i,-0.29516
18693,0.77755+0.57329i,-0.30003
18947,0.6684+0.69645i,-0.30675
19205,0.073147-0.96244i,-0.30752
19467,0.96464+0.016186i,-0.31147
19731,0.92293+0.27903i,-0.31673
20000,-0.7827-0.56213i,-0.32169
