Frequency (Hz), H(j), Amplitude Response (dB)
691,-0.17346+0.24336i,-10.491
700,-0.29446+0.037658i,-10.549
709,-0.22603-0.18924i,-10.61
719,-0.17852-0.23179i,-10.676
729,-0.12344-0.26285i,-10.74
739,-0.06335-0.28114i,-10.806
749,-0.0012727-0.28601i,-10.872
759,0.059866-0.27752i,-10.937
769,0.11732-0.25624i,-11.001
780,0.011043-0.27931i,-11.071
790,0.070337-0.2684i,-11.136
801,-0.036758-0.27277i,-11.206
812,-0.13669-0.2364i,-11.274
823,-0.21468-0.16527i,-11.343
834,-0.25937-0.070536i,-11.412
846,-0.19827+0.1781i,-11.486
857,-0.1146+0.23835i,-11.553
869,0.13699+0.22366i,-11.625
881,0.26004+0.0060775i,-11.697
893,0.14486-0.21344i,-11.769
905,-0.10008-0.23552i,-11.839
917,-0.25016-0.043129i,-11.909
930,-0.034189+0.24933i,-11.984
942,0.18957+0.16252i,-12.052
955,0.15455-0.19347i,-12.124
968,-0.19708-0.14648i,-12.197
981,-0.13837+0.2004i,-12.269
995,0.24128-0.0090586i,-12.344
1008,-0.017425-0.23887i,-12.414
1022,-0.17933+0.15566i,-12.488
1036,0.23017+0.049902i,-12.56
1050,-0.097127-0.2124i,-12.632
1064,-0.11094+0.20339i,-12.702
1079,0.16802-0.15661i,-12.777
1093,-0.22431-0.040286i,-12.845
1108,0.19848+0.10811i,-12.917
1123,-0.15303-0.16382i,-12.988
1139,0.19142+0.11302i,-13.061
1154,-0.14494-0.16624i,-13.13
1170,0.18449+0.11757i,-13.2
1186,-0.2085-0.060118i,-13.271
1202,0.21528-0.001267i,-13.34
1218,-0.20455+0.061682i,-13.406
1235,0.079418-0.19648i,-13.477
1252,0.10263+0.18356i,-13.543
1269,-0.2058-0.034675i,-13.61
1286,0.15474-0.13775i,-13.673
1304,0.12569+0.16268i,-13.74
1321,-0.20407-0.0038066i,-13.803
1339,0.017812-0.20188i,-13.865
1357,0.19872+0.031497i,-13.927
1376,0.074201+0.18547i,-13.99
1395,-0.12042+0.15763i,-14.051
1414,-0.19571-0.022478i,-14.111
1433,-0.080453-0.1784i,-14.168
1452,0.11126-0.15948i,-14.224
1472,0.1661-0.098641i,-14.281
1492,0.19081-0.021134i,-14.335
1513,0.18269-0.054869i,-14.391
1533,0.18794+0.025326i,-14.442
1554,0.1883-0.0089553i,-14.493
1575,0.18254-0.042561i,-14.543
1597,0.097896-0.15856i,-14.594
1618,0.067316-0.17272i,-14.639
1640,-0.074658-0.16862i,-14.684
1663,-0.1781+0.043899i,-14.731
1685,-0.093974+0.15651i,-14.772
1708,0.13704+0.11924i,-14.815
1731,0.14065-0.11362i,-14.855
1755,-0.16131-0.07983i,-14.896
1779,-0.0050062+0.17912i,-14.934
1803,0.1641-0.070087i,-14.97
1828,-0.17625-0.022769i,-15.006
1853,0.13974+0.10864i,-15.04
1878,-0.065033-0.16392i,-15.073
1903,-0.02712+0.17365i,-15.102
1929,0.014065-0.1746i,-15.131
1955,-0.0010171+0.1746i,-15.159
1982,-0.10883-0.13583i,-15.187
2009,0.16957+0.036875i,-15.212
2036,-0.15453+0.077931i,-15.236
2064,-0.031634-0.16966i,-15.26
2092,0.17135+0.016919i,-15.28
2121,0.038411+0.16741i,-15.302
2150,-0.14615+0.089527i,-15.32
2179,-0.13108-0.10987i,-15.338
2208,0.062311-0.15894i,-15.354
2238,0.14468-0.090062i,-15.37
2269,0.14734-0.085012i,-15.386
2300,0.14988-0.079916i,-15.399
2331,0.15227-0.074726i,-15.411
2363,0.087305-0.14516i,-15.422
2395,-0.005344-0.16915i,-15.43
2428,-0.15822-0.059456i,-15.441
2461,-0.11517+0.1235i,-15.449
2494,0.0702+0.15344i,-15.456
2528,0.13476-0.10132i,-15.463
2562,-0.12771-0.1099i,-15.469
2597,0.018736+0.16734i,-15.474
2633,0.0051237-0.16824i,-15.477
2669,-0.028821+0.16577i,-15.48
2705,0.05203-0.15993i,-15.484
2742,0.025159+0.16627i,-15.485
2779,-0.096958-0.13734i,-15.488
2817,0.16699-0.019345i,-15.488
2855,-0.063036+0.15588i,-15.486
2894,-0.16172-0.046048i,-15.486
2933,0.028513-0.1657i,-15.487
2973,0.14394-0.086961i,-15.485
3014,0.16104-0.048569i,-15.483
3055,0.16813-0.0071673i,-15.479
3096,0.16472+0.034764i,-15.476
3139,0.12262-0.11542i,-15.473
3181,0.074749-0.15098i,-15.47
3225,-0.15099-0.074958i,-15.465
3268,-0.14782+0.08111i,-15.462
3313,0.15093+0.075427i,-15.456
3358,-0.023836-0.16714i,-15.451
3404,-0.036371+0.16496i,-15.446
3450,0.09205-0.14175i,-15.441
3497,-0.054485+0.16013i,-15.435
3545,-0.085078-0.14631i,-15.429
3593,0.16635+0.03191i,-15.423
3642,-0.049948+0.16194i,-15.418
3691,-0.15566-0.067416i,-15.41
3741,-0.014953-0.16906i,-15.405
3792,0.06279-0.15781i,-15.399
3844,0.040211-0.16515i,-15.392
3896,0.016847-0.16925i,-15.387
3949,-0.10261-0.13581i,-15.38
4003,-0.15495+0.070932i,-15.37
4058,0.12449+0.1165i,-15.366
4113,0.060658-0.15953i,-15.357
4169,-0.13778+0.10094i,-15.35
4226,0.13461-0.10533i,-15.344
4283,-0.13133+0.10962i,-15.336
4341,0.040168-0.16643i,-15.329
4400,0.14492+0.091366i,-15.324
4460,-0.047631+0.16474i,-15.316
4521,-0.14104+0.097755i,-15.31
4583,-0.1482+0.086787i,-15.302
4645,-0.15451+0.075301i,-15.295
4708,-0.095229+0.14321i,-15.29
4772,0.089975+0.14675i,-15.282
4837,0.12913-0.11397i,-15.278
4903,-0.17196-0.01168i,-15.271
4970,0.16706+0.043035i,-15.263
5037,-0.15649-0.072935i,-15.256
5106,0.14328-0.096532i,-15.251
5175,0.0088691+0.17262i,-15.247
5246,-0.12969+0.11451i,-15.239
5317,-0.17046-0.030202i,-15.233
5390,-0.17158+0.024012i,-15.226
5463,-0.1558+0.075968i,-15.222
5537,-0.033729+0.17015i,-15.216
5613,0.16188-0.062518i,-15.213
5689,-0.1395-0.10346i,-15.205
5767,0.15785+0.07263i,-15.201
5845,-0.16947-0.03871i,-15.197
5925,0.063672-0.1619i,-15.191
6005,0.15063+0.087296i,-15.184
6087,0.089174+0.14955i,-15.183
6170,0.10363+0.14011i,-15.175
6254,0.16986+0.039441i,-15.17
6339,0.081511-0.15418i,-15.169
6425,-0.17288-0.023993i,-15.162
6513,0.17274+0.025467i,-15.159
6601,-0.17254-0.027041i,-15.157
6691,0.086999-0.15151i,-15.153
6782,0.16798+0.048414i,-15.148
6874,0.093982+0.14751i,-15.144
6968,0.15239+0.085895i,-15.143
7063,0.14606-0.096509i,-15.136
7159,-0.1151-0.13204i,-15.131
7256,-0.019927+0.174i,-15.132
7355,-0.046497-0.16891i,-15.13
7455,0.1668+0.053979i,-15.124
7557,0.055048+0.16653i,-15.12
7659,-0.10181+0.14286i,-15.118
7764,0.045507+0.16941i,-15.119
7869,0.15976+0.072708i,-15.113
7977,-0.11374-0.13378i,-15.11
8085,0.045933+0.16946i,-15.111
8195,-0.15139-0.089135i,-15.105
8307,0.020222-0.17454i,-15.104
8420,0.10803-0.13853i,-15.106
8534,0.0996-0.14472i,-15.105
8650,-0.10921-0.13774i,-15.101
8768,0.0026221+0.1758i,-15.099
8887,0.0058262-0.17577i,-15.096
9008,0.15924+0.074706i,-15.095
9131,0.063497+0.16397i,-15.098
9255,0.037343+0.17192i,-15.093
9381,0.16811+0.051783i,-15.094
9509,-0.06877-0.16189i,-15.095
9638,0.024157+0.17429i,-15.092
9770,-0.17461+0.021697i,-15.092
9903,-0.11557-0.13258i,-15.096
10037,-0.059516-0.16551i,-15.096
10174,-0.17158+0.039103i,-15.091
10312,0.11459+0.13349i,-15.093
10453,-0.17446-0.022327i,-15.096
10595,0.061424-0.16485i,-15.094
10739,0.14239-0.10339i,-15.092
10885,0.054564-0.16717i,-15.097
11033,-0.17562-0.0081435i,-15.099
11184,0.15644-0.08019i,-15.1
11336,0.0050466+0.17581i,-15.096
11490,-0.12278+0.12575i,-15.102
11647,0.042644+0.17054i,-15.1
11805,0.16795-0.051909i,-15.1
11966,-0.14455+0.099726i,-15.109
12129,-0.09194-0.14959i,-15.11
12294,-0.02456-0.17379i,-15.114
12461,-0.14219-0.10308i,-15.108
12631,0.07249+0.15992i,-15.11
12802,-0.086401-0.15281i,-15.112
12977,0.019414-0.17437i,-15.117
13153,0.022696-0.17382i,-15.125
13332,-0.17435+0.017649i,-15.127
13514,0.14652-0.096217i,-15.125
13698,0.11335+0.13346i,-15.134
13884,0.079326+0.15613i,-15.133
14073,0.1549-0.081582i,-15.136
14265,-0.12787+0.11926i,-15.147
14459,-0.10681-0.13854i,-15.143
14656,-0.12721-0.11978i,-15.153
14855,-0.1426+0.10084i,-15.156
15057,0.13735-0.10764i,-15.164
15262,0.14327+0.099596i,-15.165
15470,0.1741+0.010034i,-15.17
15680,-0.023134-0.17268i,-15.178
15894,0.16106+0.066165i,-15.183
16110,0.051571+0.16619i,-15.189
16329,0.16472+0.056254i,-15.186
16552,-0.17292-0.017835i,-15.197
16777,0.04035-0.16887i,-15.208
17005,0.020058-0.17239i,-15.211
17237,-0.1134+0.13133i,-15.213
17471,0.016438-0.17262i,-15.219
17709,0.033023-0.17001i,-15.23
17950,-0.17295-0.0068181i,-15.235
18194,0.16171-0.061165i,-15.244
18442,0.17254-0.0085422i,-15.252
18693,0.0023551-0.17255i,-15.261
18947,0.029722+0.16972i,-15.274
19205,-0.059635+0.16162i,-15.276
19467,0.17205+0.004233i,-15.284
19731,-0.17165-0.0092688i,-15.294
20000,-0.1686-0.032524i,-15.304
