Frequency (Hz), H(j), Amplitude Response (dB)
88,-0.10876+0.042971i,-18.641
90,0.0024861+0.11696i,-18.637
91,0.068854+0.094671i,-18.632
92,0.11063+0.038397i,-18.629
93,0.11277-0.031775i,-18.624
95,0.0094096-0.11687i,-18.618
96,-0.059022-0.10135i,-18.615
97,-0.10639-0.049464i,-18.612
99,-0.083348+0.08263i,-18.609
100,-0.021176+0.11553i,-18.603
101,0.048675+0.10695i,-18.599
103,0.11724-0.0085679i,-18.595
104,0.091346-0.074101i,-18.59
105,0.032663-0.11301i,-18.589
107,-0.094754-0.069814i,-18.585
108,-0.11773-0.0030788i,-18.579
110,-0.043697+0.10945i,-18.573
111,0.026736+0.11479i,-18.573
113,0.11703+0.014657i,-18.567
114,0.10437-0.054874i,-18.568
116,-0.015388-0.11694i,-18.566
118,-0.11514-0.026058i,-18.558
119,-0.10939+0.04454i,-18.554
121,0.0040143+0.11806i,-18.553
122,0.070849+0.094542i,-18.552
124,0.11323-0.033786i,-18.55
126,0.0074393-0.11798i,-18.546
127,-0.061422-0.10104i,-18.544
129,-0.11608+0.022787i,-18.541
131,-0.0187+0.11683i,-18.539
133,0.10314+0.057859i,-18.543
135,0.089944-0.076858i,-18.54
136,0.029821-0.1145i,-18.539
138,-0.09714-0.067475i,-18.542
140,-0.096896+0.067926i,-18.538
142,0.030246+0.11435i,-18.542
144,0.11783+0.011112i,-18.537
146,0.051018-0.10674i,-18.54
148,-0.082543-0.084735i,-18.541
150,-0.10802+0.048213i,-18.541
152,0.0079433+0.11805i,-18.539
154,0.11352+0.033315i,-18.54
156,0.070478-0.095084i,-18.536
158,-0.064869-0.098917i,-18.541
160,-0.11536+0.026739i,-18.532
163,0.055187+0.10484i,-18.527
165,0.11749-0.015651i,-18.524
167,0.025932-0.1157i,-18.521
169,-0.099683-0.064263i,-18.518
172,-0.036845+0.11294i,-18.504
174,0.0934+0.073585i,-18.496
176,0.10135-0.062384i,-18.488
179,-0.086244-0.082225i,-18.477
181,-0.10698+0.052656i,-18.472
184,0.078359+0.090214i,-18.453
186,0.11172-0.042591i,-18.448
189,-0.06986-0.097239i,-18.436
191,-0.11543+0.03208i,-18.431
194,0.06054+0.10348i,-18.424
196,0.11813-0.021285i,-18.414
199,-0.050758-0.1088i,-18.412
202,-0.092281+0.076976i,-18.404
205,0.098029+0.06964i,-18.399
207,0.099196-0.068106i,-18.393
210,-0.091264-0.078635i,-18.383
213,-0.052787+0.10843i,-18.373
216,0.11843+0.023455i,-18.364
219,-0.0075237-0.12074i,-18.346
222,-0.11504+0.038124i,-18.33
225,0.066405+0.1017i,-18.311
228,0.081545-0.090328i,-18.295
231,-0.10848-0.055849i,-18.272
234,-0.026325+0.11942i,-18.252
237,0.12244-0.0051194i,-18.234
241,-0.097109-0.075256i,-18.212
244,-0.048031+0.11338i,-18.192
247,0.12206+0.017429i,-18.181
251,-0.082098-0.092381i,-18.16
254,-0.068454+0.10325i,-18.14
257,0.11749+0.039976i,-18.124
261,-0.063996-0.1068i,-18.096
264,-0.087126+0.089398i,-18.074
268,0.12476-0.011968i,-18.039
272,-0.10341-0.07178i,-18.001
275,-0.043064+0.11876i,-17.97
279,0.10995-0.063084i,-17.94
283,-0.12522-0.022922i,-17.903
287,0.081087+0.098658i,-17.876
291,0.0018721-0.12824i,-17.839
295,-0.084639+0.096944i,-17.809
299,0.12782-0.019342i,-17.77
303,-0.11064-0.068263i,-17.721
307,0.040459+0.1242i,-17.679
311,0.049625-0.12158i,-17.634
315,-0.11698+0.061077i,-17.591
320,0.12279-0.050323i,-17.543
324,-0.12678-0.041194i,-17.503
328,0.070444+0.11394i,-17.46
333,-0.059815-0.1209i,-17.4
337,-0.032724+0.13175i,-17.345
342,0.045209-0.12905i,-17.282
347,-0.057447+0.12516i,-17.221
351,0.12539-0.058733i,-17.173
356,-0.13125+0.046938i,-17.115
361,0.13611-0.0346i,-17.05
366,-0.13995+0.021753i,-16.977
371,0.14251-0.0086797i,-16.907
376,-0.14383-0.0047738i,-16.838
381,0.1438+0.01846i,-16.774
386,-0.1424-0.032274i,-16.712
391,0.13991+0.046076i,-16.636
397,-0.14605+0.029064i,-16.542
402,0.14936-0.015289i,-16.47
408,-0.12366+0.087515i,-16.392
413,0.13259-0.075894i,-16.319
419,-0.079166+0.13265i,-16.223
424,0.092182-0.12566i,-16.146
430,-0.018792+0.15623i,-16.062
436,-0.060825-0.14687i,-15.974
442,0.12641+0.099247i,-15.879
448,-0.16064-0.024751i,-15.781
454,0.15366-0.057724i,-15.695
460,-0.10681+0.12688i,-15.606
467,-0.068654-0.15346i,-15.488
473,0.13647+0.10116i,-15.398
479,-0.17027-0.021715i,-15.307
486,0.095036-0.14565i,-15.193
493,0.090896+0.15083i,-15.085
499,-0.15454-0.088107i,-14.997
506,0.14871-0.10187i,-14.882
513,0.027208+0.1805i,-14.773
520,-0.17625-0.055142i,-14.672
527,0.12836-0.13615i,-14.558
534,0.06726+0.1771i,-14.451
541,-0.19094-0.017396i,-14.346
549,-0.012636-0.19416i,-14.218
556,0.18217+0.07457i,-14.118
564,-0.046327+0.19431i,-13.99
571,-0.15628-0.12826i,-13.885
579,0.10421-0.17646i,-13.768
587,0.19301+0.076858i,-13.649
595,-0.047135+0.20513i,-13.536
603,-0.21287-0.015353i,-13.415
611,-0.017531-0.21549i,-13.303
620,0.14608-0.16386i,-13.171
628,0.18656+0.12114i,-13.056
637,0.041596+0.22185i,-12.929
645,-0.21569+0.075611i,-12.82
654,-0.20641-0.10556i,-12.696
663,-0.066491-0.2256i,-12.572
672,0.11934-0.20639i,-12.454
681,0.23516-0.056365i,-12.33
691,0.24537-0.0077052i,-12.199
700,0.17694+0.17489i,-12.084
709,-0.0052792+0.25211i,-11.966
719,-0.0571+0.24934i,-11.842
729,-0.10799+0.23591i,-11.719
739,-0.15593+0.21213i,-11.592
749,-0.1986+0.17839i,-11.471
759,-0.23394+0.13608i,-11.352
769,-0.26021+0.086832i,-11.235
780,-0.20844+0.18456i,-11.106
790,-0.24504+0.13995i,-10.989
801,-0.17321+0.22786i,-10.866
812,-0.071186+0.2814i,-10.744
823,0.04516+0.29081i,-10.624
834,0.15734+0.25343i,-10.507
846,0.30272+0.0017716i,-10.379
857,0.2831-0.1182i,-10.263
869,0.051546-0.30677i,-10.143
881,-0.23538-0.21001i,-10.021
893,-0.30741+0.088368i,-9.9008
905,-0.090287+0.31136i,-9.784
917,0.21814+0.24556i,-9.6703
930,0.23883-0.23217i,-9.5491
942,-0.069917-0.33014i,-9.4354
955,-0.33102+0.085789i,-9.3205
968,0.10178+0.33121i,-9.2061
981,0.33072-0.11795i,-9.0908
995,-0.29865-0.19389i,-8.9695
1008,-0.18273+0.31079i,-8.8613
1022,0.36277-0.043844i,-8.7445
1036,-0.25827-0.26515i,-8.6326
1050,-0.054944+0.3709i,-8.5206
1064,0.33231-0.18359i,-8.4123
1079,-0.37759+0.07376i,-8.2969
1093,0.29107+0.25863i,-8.1927
1108,-0.20028-0.3398i,-8.0806
1123,0.087389+0.38957i,-7.975
1139,-0.19969-0.35183i,-7.8606
1154,0.082968+0.40083i,-7.7586
1170,-0.19858-0.36387i,-7.6489
1186,0.29947+0.29384i,-7.5442
1202,-0.3766-0.19637i,-7.4379
1218,0.42225+0.079221i,-7.3384
1235,-0.3278+0.2859i,-7.2309
1252,-0.021675-0.43964i,-7.1276
1269,0.36279+0.25837i,-7.0253
1286,-0.43238+0.12615i,-6.9279
1304,-0.10077-0.44448i,-6.8253
1321,0.41586+0.19852i,-6.7295
1339,-0.22586+0.40774i,-6.63
1357,-0.39753-0.25304i,-6.5353
1376,0.0095673-0.47656i,-6.4358
1395,0.41674-0.24225i,-6.3384
1414,0.42819+0.23263i,-6.244
1433,0.024161+0.49195i,-6.1511
1452,-0.41201+0.27928i,-6.0598
1472,-0.49514+0.08962i,-5.9655
1492,-0.49416-0.11969i,-5.875
1513,-0.5134-0.024004i,-5.7814
1533,-0.46445-0.2321i,-5.693
1554,-0.50515-0.14122i,-5.6047
1575,-0.52801-0.043245i,-5.5181
1597,-0.40365+0.35152i,-5.4287
1618,-0.33272+0.4258i,-5.346
1640,0.073505+0.54076i,-5.2604
1663,0.55095+0.016429i,-5.174
1685,0.39995-0.38682i,-5.0921
1708,-0.31894-0.46242i,-5.0093
1731,-0.51317+0.24099i,-4.9293
1755,0.44176+0.36385i,-4.8474
1779,0.14086-0.56018i,-4.7672
1803,-0.57162+0.11371i,-4.6894
1828,0.55754+0.18724i,-4.6104
1853,-0.3941-0.44363i,-4.533
1878,0.12233+0.58591i,-4.4581
1903,0.18669-0.57413i,-4.3833
1929,-0.13709+0.59326i,-4.3092
1955,0.085557-0.60789i,-4.2383
1982,0.32621+0.52619i,-4.1647
2009,-0.59241-0.19693i,-4.0923
2036,0.58572-0.22991i,-4.0238
2064,0.066893+0.63086i,-3.9528
2092,-0.63096-0.1034i,-3.8849
2121,-0.11338-0.63443i,-3.8158
2150,0.56471-0.32062i,-3.75
2179,0.49416+0.42898i,-3.6833
2208,-0.2416+0.61316i,-3.6217
2238,-0.55833+0.35938i,-3.5568
2269,-0.56821+0.35292i,-3.4929
2300,-0.57787+0.3463i,-3.4308
2331,-0.58733+0.33945i,-3.3707
2363,-0.30024+0.61359i,-3.3102
2395,0.093867+0.68134i,-3.2511
2428,0.67354+0.16085i,-3.1918
2461,0.3969-0.57308i,-3.1341
2494,-0.39266-0.58141i,-3.0784
2528,-0.47627+0.52123i,-3.0232
2562,0.62219+0.34307i,-2.9687
2597,-0.23865-0.67398i,-2.9141
2633,0.15801+0.70194i,-2.8594
2669,-0.074129-0.71996i,-2.8081
2705,-0.011794+0.72798i,-2.7564
2742,-0.33342-0.65199i,-2.7062
2779,0.60411+0.42139i,-2.6558
2817,-0.65438+0.34695i,-2.6076
2855,-0.010217-0.74465i,-2.5601
2894,0.74076-0.10989i,-2.5119
2933,0.20874+0.72334i,-2.4657
2973,-0.39451+0.64576i,-2.4212
3014,-0.52967+0.54612i,-2.3747
3055,-0.63991+0.41857i,-2.3308
3096,-0.71971+0.26911i,-2.2885
3139,-0.1679+0.75366i,-2.2462
3181,0.12903+0.76507i,-2.2041
3225,0.76427-0.15334i,-2.1637
3268,0.28952-0.72756i,-2.1243
3313,-0.76021+0.20225i,-2.0844
3358,0.61839+0.49194i,-2.0453
3404,-0.43128-0.66625i,-2.0073
3450,0.19742+0.77226i,-1.9698
3497,-0.40728-0.68907i,-1.9335
3545,0.79521+0.11668i,-1.8979
3593,-0.5928+0.54746i,-1.8634
3642,-0.50556-0.63309i,-1.8283
3691,0.67013-0.46078i,-1.7955
3741,0.74128+0.34204i,-1.762
3792,0.53503+0.62059i,-1.7302
3844,0.64029+0.51609i,-1.6984
3896,0.72528+0.39393i,-1.6672
3949,0.79341-0.23766i,-1.6369
4003,-0.096907-0.82549i,-1.6063
4058,-0.71081+0.43597i,-1.5781
4113,0.69655+0.46348i,-1.549
4169,-0.36823-0.75429i,-1.5208
4226,0.42742+0.72553i,-1.4931
4283,-0.48436-0.692i,-1.4663
4341,0.81558+0.22926i,-1.4404
4400,-0.44485+0.72388i,-1.4153
4460,-0.83157-0.18605i,-1.3899
4521,-0.56246-0.64339i,-1.3649
4583,-0.5481-0.65879i,-1.3406
4645,-0.53338-0.67374i,-1.317
4708,-0.81832-0.26922i,-1.2952
4772,-0.55478+0.66207i,-1.2719
4837,0.77237+0.39165i,-1.2497
4903,-0.31121-0.81043i,-1.2283
4970,0.20651+0.84543i,-1.2068
5037,-0.098108-0.86672i,-1.1872
5106,0.81532+0.31595i,-1.1658
5175,-0.65944+0.57709i,-1.1469
5246,-0.8721-0.10394i,-1.1274
5317,-0.50754-0.71895i,-1.1099
5390,-0.73871-0.48197i,-1.0902
5463,-0.8662-0.17561i,-1.0727
5537,-0.62588+0.62653i,-1.0554
5613,0.87675+0.13648i,-1.0385
5689,-0.40762-0.79005i,-1.0218
5767,0.60815+0.6507i,-1.0059
5845,-0.76359-0.4617i,-0.98959
5925,0.52197-0.72564i,-0.97454
6005,0.68298+0.57919i,-0.95866
6087,0.37573+0.81453i,-0.94406
6170,0.51103+0.739i,-0.92974
6254,0.88457+0.16584i,-0.91531
6339,0.32422-0.841i,-0.90232
6425,-0.9013+0.05177i,-0.88827
6513,0.89681-0.11479i,-0.87545
6601,-0.88794+0.17749i,-0.86213
6691,0.07969-0.90325i,-0.85015
6782,0.88324-0.21106i,-0.8373
6874,0.83535+0.35904i,-0.8264
6968,0.89748-0.15315i,-0.81481
7063,0.19794-0.88996i,-0.8029
7159,-0.91287+0.00089134i,-0.79177
7256,0.67346+0.61785i,-0.78161
7355,-0.88185-0.24414i,-0.77136
7455,0.63168-0.66362i,-0.76022
7557,0.91666+0.032921i,-0.75026
7659,0.58371+0.70878i,-0.74124
7764,0.91501-0.087535i,-0.73191
7869,0.43962-0.80846i,-0.72179
7977,-0.68534+0.6155i,-0.71331
8085,0.85262-0.35121i,-0.70424
8195,-0.27754+0.88033i,-0.69555
8307,-0.90284+0.19606i,-0.68763
8420,-0.90034-0.21072i,-0.68024
8534,-0.92352-0.060885i,-0.67225
8650,-0.23546+0.89591i,-0.66462
8768,0.66744-0.64364i,-0.65626
8887,-0.62728+0.68384i,-0.64933
9008,-0.47309-0.79926i,-0.64171
9131,0.10656-0.92334i,-0.63534
9255,0.14476-0.91882i,-0.6289
9381,-0.79201-0.48894i,-0.6231
9509,0.24451+0.89876i,-0.61703
9638,-0.11279-0.92533i,-0.61
9770,0.90842-0.21215i,-0.6036
9903,0.75667+0.54641i,-0.59925
10037,0.60047+0.71547i,-0.59255
10174,0.71259-0.60472i,-0.58752
10312,-0.90514-0.23498i,-0.58243
10453,0.76613-0.53727i,-0.57687
10595,0.46049+0.81531i,-0.57106
10739,0.057596+0.93503i,-0.56703
10885,0.68804+0.63648i,-0.56258
11033,0.31192-0.88443i,-0.55758
11184,0.29599+0.89028i,-0.55418
11336,-0.93864+0.016892i,-0.54862
11490,-0.75308-0.56117i,-0.54512
11647,-0.8134+0.47057i,-0.54014
11805,0.62438+0.70274i,-0.53698
11966,-0.86974-0.35764i,-0.53372
12129,0.26994-0.9012i,-0.53045
12294,0.48979-0.80371i,-0.52639
12461,-0.37716-0.86283i,-0.52206
12631,0.049937+0.94066i,-0.51912
12802,-0.28007-0.89973i,-0.51607
12977,0.15034-0.93051i,-0.51363
13153,0.013534-0.94282i,-0.51052
13332,-0.87453+0.35336i,-0.50768
13514,0.48185-0.81125i,-0.50461
13698,0.9166+0.22486i,-0.50262
13884,0.90183+0.2793i,-0.49969
14073,0.10155-0.93895i,-0.49667
14265,0.31261+0.89141i,-0.49473
14459,-0.86+0.39149i,-0.4921
14656,-0.67877+0.65752i,-0.49122
14855,0.64869+0.68746i,-0.48955
15057,-0.79338-0.51419i,-0.48734
15262,0.078616-0.94249i,-0.48436
15470,-0.58081-0.74652i,-0.48355
15680,-0.47066+0.82067i,-0.48168
15894,-0.62997-0.70608i,-0.47978
16110,-0.048867-0.94515i,-0.47839
16329,-0.88162-0.34464i,-0.47673
16552,0.94477-0.059681i,-0.47618
16777,0.13536+0.93706i,-0.475
17005,0.43421+0.84144i,-0.47425
17237,-0.093394-0.94246i,-0.47232
17471,0.76292+0.56124i,-0.47186
17709,0.82803+0.46i,-0.47098
17950,0.12038-0.93964i,-0.4701
18194,0.458+0.82936i,-0.46915
18442,0.39157+0.86283i,-0.46819
18693,0.78217-0.53496i,-0.46734
18947,-0.49083+0.81051i,-0.46802
19205,-0.6984+0.6404i,-0.46788
19467,0.91754+0.23694i,-0.46709
19731,-0.94716-0.030487i,-0.46703
20000,-0.94432+0.081009i,-0.4658
