Frequency (Hz), H(j), Amplitude Response (dB)
86,0.015089-0.11613i,-18.628
87,-0.052865-0.10452i,-18.627
88,-0.10255-0.056609i,-18.626
90,-0.090286+0.074703i,-18.623
91,-0.032555+0.1126i,-18.62
92,0.036533+0.11141i,-18.618
93,0.092915+0.071513i,-18.618
95,0.10056-0.060302i,-18.617
96,0.049167-0.10647i,-18.616
97,-0.01935-0.11573i,-18.611
99,-0.1148-0.02427i,-18.611
100,-0.10854+0.044583i,-18.611
101,-0.0646+0.097954i,-18.611
103,0.06761+0.095964i,-18.607
104,0.10987+0.041195i,-18.611
105,0.11405-0.027861i,-18.606
107,0.015737-0.11637i,-18.605
108,-0.05253-0.10499i,-18.607
110,-0.11699+0.010534i,-18.602
111,-0.090676+0.07462i,-18.604
113,0.036341+0.11172i,-18.601
114,0.093008+0.071848i,-18.597
116,0.10086-0.060382i,-18.596
118,-0.019416-0.11594i,-18.595
119,-0.081337-0.084831i,-18.597
121,-0.10873+0.044736i,-18.593
122,-0.064613+0.098274i,-18.591
124,0.067975+0.096071i,-18.585
126,0.11425-0.028262i,-18.585
127,0.07846-0.087762i,-18.583
129,-0.053119-0.10511i,-18.579
131,-0.1173+0.011109i,-18.575
133,-0.032405+0.11336i,-18.569
135,0.093764+0.071544i,-18.567
136,0.11782+0.0061888i,-18.564
138,0.048769-0.10753i,-18.557
140,-0.082392-0.084566i,-18.557
142,-0.10891+0.045988i,-18.546
144,0.0031931+0.11822i,-18.543
146,0.11133+0.040134i,-18.537
148,0.077963-0.089144i,-18.531
150,-0.054687-0.10514i,-18.524
152,-0.11791+0.012715i,-18.518
154,-0.03105+0.11453i,-18.513
156,0.095461+0.070618i,-18.508
158,0.10062-0.063278i,-18.499
160,-0.022393-0.11676i,-18.497
163,-0.10878+0.048167i,-18.491
165,0.0053136+0.11895i,-18.484
167,0.11283+0.038321i,-18.477
169,0.076728-0.091253i,-18.473
172,-0.10626-0.054234i,-18.467
174,-0.089186+0.079296i,-18.464
176,0.041442+0.11197i,-18.46
179,0.099818-0.065691i,-18.453
181,-0.024939-0.11693i,-18.448
184,-0.10838+0.050708i,-18.442
186,0.0077946+0.1195i,-18.435
189,0.11483-0.03455i,-18.423
191,0.0095376-0.11963i,-18.416
194,-0.11887+0.017738i,-18.403
196,-0.026704+0.11727i,-18.397
199,0.12056-0.00041291i,-18.376
202,-0.027629-0.11753i,-18.364
205,-0.10846+0.053623i,-18.345
207,0.010585+0.12065i,-18.336
210,0.11537-0.037665i,-18.318
213,-0.062865-0.10404i,-18.304
216,-0.087299+0.08501i,-18.283
219,0.10271+0.06591i,-18.27
222,0.040993-0.11516i,-18.256
225,-0.12163-0.013956i,-18.242
228,0.013956+0.12186i,-18.226
231,0.11573-0.04118i,-18.213
234,-0.066475-0.10362i,-18.194
237,-0.086112+0.0883i,-18.178
241,0.12361-0.0067155i,-18.146
244,-0.034561-0.11916i,-18.126
247,-0.10862+0.06078i,-18.098
251,0.12156+0.028776i,-18.067
254,0.0005458-0.12527i,-18.043
257,-0.12246+0.027966i,-18.019
261,0.10954+0.06245i,-17.986
264,0.036133-0.12112i,-17.965
268,-0.10896+0.065047i,-17.931
272,0.12469+0.025916i,-17.899
275,-0.0029188-0.12769i,-17.875
279,-0.084612+0.096407i,-17.837
283,0.12809-0.013802i,-17.799
287,-0.10417-0.076959i,-17.754
291,0.024774+0.12771i,-17.715
295,0.068482-0.11142i,-17.669
299,-0.12641+0.035916i,-17.627
303,0.11784+0.059342i,-17.592
307,-0.046854-0.12404i,-17.549
311,-0.049721+0.1236i,-17.508
315,0.12098-0.057639i,-17.458
320,-0.12892+0.039944i,-17.395
324,0.12265+0.058217i,-17.344
328,-0.051193-0.12659i,-17.294
333,0.032758+0.13353i,-17.235
337,0.066658-0.12107i,-17.189
342,-0.084033+0.11099i,-17.126
347,0.09993-0.098453i,-17.06
351,-0.14108+0.0047529i,-17.005
356,0.14143+0.015714i,-16.936
361,-0.13876-0.036242i,-16.868
366,0.13307+0.05632i,-16.803
371,-0.12446-0.075618i,-16.735
376,0.11316+0.093644i,-16.661
381,-0.099212-0.11001i,-16.587
386,0.082972+0.12428i,-16.511
391,-0.064563-0.13608i,-16.442
397,0.1187+0.095048i,-16.359
402,-0.10446-0.11237i,-16.282
408,0.14471+0.055926i,-16.186
413,-0.13622-0.077072i,-16.109
419,0.15781+0.009866i,-16.02
424,-0.156-0.033254i,-15.944
430,0.15662-0.038656i,-15.846
436,-0.12534+0.10431i,-15.753
442,0.067988-0.1501i,-15.662
448,0.0042762+0.16649i,-15.569
454,-0.077326-0.14965i,-15.471
460,0.13631+0.10211i,-15.375
467,-0.15836+0.068147i,-15.269
473,0.11423-0.13168i,-15.173
479,-0.045972+0.17017i,-15.076
486,-0.12609-0.12626i,-14.97
493,0.17464-0.046736i,-14.857
499,-0.13846+0.11935i,-14.761
506,-0.034669-0.18181i,-14.652
513,0.17701+0.061716i,-14.542
520,-0.14377+0.12414i,-14.427
527,-0.036017-0.18888i,-14.321
534,0.18386+0.064184i,-14.211
541,-0.14939+0.1287i,-14.103
549,-0.14127-0.1415i,-13.982
556,0.1957-0.052088i,-13.871
564,0.067137+0.19396i,-13.754
571,-0.20402-0.039757i,-13.645
579,0.025124-0.2092i,-13.526
587,0.21347+0.010086i,-13.403
595,0.0055143+0.21656i,-13.285
603,-0.21854+0.02131i,-13.168
611,-0.037478-0.21937i,-13.052
620,0.15104-0.16797i,-12.922
628,0.18066+0.1404i,-12.811
637,0.0018261+0.23218i,-12.683
645,-0.23448+0.018551i,-12.571
654,-0.16224-0.17504i,-12.444
663,0.037326-0.23916i,-12.322
672,0.21388-0.12057i,-12.198
681,0.23021+0.094501i,-12.081
691,0.19406+0.16174i,-11.95
700,-0.007077+0.25602i,-11.831
709,-0.2082+0.15495i,-11.716
719,-0.24884+0.086369i,-11.588
729,-0.2672+0.0074682i,-11.46
739,-0.26061-0.074499i,-11.339
749,-0.2291-0.15177i,-11.219
759,-0.17504-0.21681i,-11.099
769,-0.10275-0.26317i,-10.979
780,-0.17643-0.22605i,-10.85
790,-0.10115-0.27226i,-10.739
801,-0.17736-0.23527i,-10.614
812,-0.24062-0.17725i,-10.491
823,-0.28523-0.10247i,-10.369
834,-0.30675-0.016881i,-10.251
846,-0.2099+0.23046i,-10.125
857,-0.1372+0.28451i,-10.01
869,0.13576+0.29021i,-9.8862
881,0.3151+0.079268i,-9.7644
893,0.26408-0.19668i,-9.6489
905,0.014789-0.33346i,-9.5305
917,-0.25233-0.22532i,-9.4141
930,-0.24984+0.2351i,-9.2924
942,0.02436+0.34656i,-9.1831
955,0.3522+0.0061051i,-9.063
968,0.037258-0.35501i,-8.9477
981,-0.35499-0.069009i,-8.8346
995,0.11442+0.34839i,-8.714
1008,0.36163-0.084602i,-8.6032
1022,-0.25347-0.27803i,-8.491
1036,-0.1207+0.3617i,-8.3745
1050,0.37937-0.071935i,-8.2654
1064,-0.25092-0.29996i,-8.1548
1079,0.091263+0.38562i,-8.0402
1093,0.29578-0.27096i,-7.9343
1108,-0.39071+0.1111i,-7.8253
1123,0.40413+0.076472i,-7.7167
1139,-0.41604-0.022656i,-7.6044
1154,0.36627+0.20907i,-7.4991
1170,-0.39556-0.16078i,-7.3918
1186,0.4185+0.10834i,-7.2844
1202,-0.43419-0.052642i,-7.1831
1218,0.44263-0.0053609i,-7.0786
1235,-0.3302+0.30269i,-6.9754
1252,0.044863-0.45124i,-6.8692
1269,0.27056+0.37046i,-6.7686
1286,-0.45395-0.096814i,-6.6666
1304,0.20584-0.42205i,-6.5661
1321,0.12939+0.45672i,-6.4717
1339,-0.47998+0.015428i,-6.371
1357,0.10188-0.47473i,-6.2756
1376,0.48631-0.069575i,-6.1737
1395,0.23617+0.43693i,-6.0786
1414,-0.33166+0.37704i,-5.9832
1433,-0.47369-0.18261i,-5.8883
1452,0.0074405-0.51294i,-5.7978
1472,0.30733-0.41761i,-5.7049
1492,0.49804-0.16314i,-5.6121
1513,0.50708-0.15343i,-5.518
1533,0.50684+0.17148i,-5.4319
1554,0.50804+0.18475i,-5.3426
1575,0.50893+0.19809i,-5.2542
1597,0.54035-0.11156i,-5.1651
1618,0.54805-0.10031i,-5.0805
1640,0.40953-0.38588i,-4.9946
1663,-0.19869-0.53245i,-4.9082
1685,-0.46052-0.34214i,-4.8262
1708,-0.49876+0.29441i,-4.7439
1731,0.078497+0.5793i,-4.6629
1755,0.55767-0.19323i,-4.58
1779,-0.30236-0.51324i,-4.4997
1803,-0.44734+0.40144i,-4.4217
1828,0.60608+0.026173i,-4.3414
1853,-0.4186-0.44647i,-4.2648
1878,-0.013071+0.61714i,-4.1904
1903,0.44479-0.43555i,-4.1168
1929,-0.5191+0.35348i,-4.0405
1955,0.57804-0.25898i,-3.9664
1982,-0.4255+0.47623i,-3.895
2009,0.19577-0.61343i,-3.8235
2036,0.07242+0.6452i,-3.7517
2064,-0.59167-0.27936i,-3.6844
2092,0.55295-0.35982i,-3.6128
2121,0.38714+0.54051i,-3.5455
2150,-0.52685+0.41431i,-3.4754
2179,-0.44052-0.51151i,-3.4132
2208,0.49482-0.46671i,-3.3473
2238,0.67508+0.11772i,-3.2828
2269,0.60451+0.33314i,-3.2202
2300,0.46691+0.51516i,-3.157
2331,0.27619+0.64347i,-3.0951
2363,0.43891+0.55194i,-3.034
2395,0.57278+0.41979i,-2.9731
2428,0.69584-0.16409i,-2.9147
2461,0.32911-0.64001i,-2.8573
2494,-0.27491-0.6702i,-2.8005
2528,-0.70063+0.20175i,-2.7443
2562,0.12523+0.72279i,-2.6912
2597,0.5831-0.45247i,-2.6381
2633,-0.73151+0.12923i,-2.5821
2669,0.71197+0.22762i,-2.5281
2705,-0.52668-0.53622i,-2.48
2742,0.58737+0.47636i,-2.4266
2779,-0.64073-0.40938i,-2.3797
2817,0.75711-0.10844i,-2.3286
2855,-0.50617+0.57935i,-2.2779
2894,-0.43011-0.64269i,-2.2326
2933,0.73604-0.24981i,-2.1885
2973,0.48058+0.61621i,-2.1419
3014,0.018615+0.78526i,-2.0973
3055,-0.45525+0.64523i,-2.0511
3096,-0.75379+0.24823i,-2.0079
3139,-0.51112+0.61238i,-1.9637
3181,-0.53797+0.59377i,-1.9248
3225,0.32716+0.73597i,-1.8797
3268,0.66963+0.45338i,-1.8445
3313,0.32682-0.74412i,-1.8011
3358,-0.7943-0.18835i,-1.7628
3404,0.42591+0.7005i,-1.7257
3450,0.20009-0.7986i,-1.689
3497,-0.35181+0.74819i,-1.6522
3545,0.029956-0.82984i,-1.6144
3593,0.29977+0.778i,-1.5792
3642,-0.8197-0.16797i,-1.5482
3691,0.58601-0.60237i,-1.5103
3741,0.6206+0.57103i,-1.48
3792,-0.09962+0.84049i,-1.4487
3844,-0.38137+0.75912i,-1.4164
3896,-0.61922+0.58586i,-1.3867
3949,-0.45672+0.7232i,-1.3572
4003,0.24081+0.82438i,-1.3218
4058,0.85041-0.13634i,-1.2972
4113,-0.02883-0.86402i,-1.2647
4169,-0.75881+0.41968i,-1.2383
4226,0.86983-0.003591i,-1.2112
4283,-0.76705-0.41587i,-1.1843
4341,0.80634+0.34084i,-1.1557
4400,-0.8398+0.25472i,-1.1343
4460,-0.013594-0.88039i,-1.1055
4521,0.83399-0.28917i,-1.0837
4583,0.84011+0.27914i,-1.0585
4645,0.4981+0.73485i,-1.0341
4708,0.45695+0.76349i,-1.0143
4772,0.7867+0.421i,-0.9901
4837,0.71331-0.53903i,-0.97253
4903,-0.65068-0.61639i,-0.95115
4970,0.0038556+0.89882i,-0.92651
5037,0.64822-0.62573i,-0.90586
5106,-0.36514+0.82583i,-0.88673
5175,0.026217-0.90428i,-0.87033
5246,0.90685+0.015587i,-0.84799
5317,-0.0043343+0.90873i,-0.83117
5390,-0.32874+0.84947i,-0.81093
5463,-0.61057+0.67801i,-0.7962
5537,-0.43769+0.80286i,-0.77708
5613,0.73399+0.54724i,-0.76644
5689,0.64689-0.65095i,-0.74582
5767,-0.88556+0.24633i,-0.73198
5845,0.89269+0.22435i,-0.72002
5925,-0.83762+0.38631i,-0.70148
6005,0.41107-0.82776i,-0.6846
6087,0.91343+0.14618i,-0.67663
6170,0.62616+0.68376i,-0.65705
6254,0.57532+0.7289i,-0.64345
6339,0.86377+0.34304i,-0.63601
6425,0.68527-0.63062i,-0.61847
6513,-0.92943-0.074581i,-0.60775
6601,0.57641+0.73391i,-0.60046
6691,-0.80441-0.4754i,-0.58946
6782,0.84896-0.39367i,-0.57642
6874,0.39091+0.85161i,-0.56483
6968,0.046628+0.93659i,-0.55826
7063,0.24818+0.90636i,-0.54
7159,0.83082+0.44166i,-0.529
7256,0.56707-0.75105i,-0.52739
7355,-0.8712+0.3584i,-0.5186
7455,0.84827-0.41356i,-0.50321
7557,0.13372+0.93524i,-0.49368
7659,-0.93188-0.15911i,-0.48797
7764,-0.9142-0.24216i,-0.48465
7869,-0.88978-0.32431i,-0.47261
7977,-0.20367+0.92611i,-0.46161
8085,0.9448+0.080266i,-0.46197
8195,-0.89904-0.30603i,-0.44829
8307,0.77131-0.55522i,-0.44217
8420,0.53906+0.78251i,-0.44354
8534,-0.36259+0.87892i,-0.43845
8650,-0.18001+0.93478i,-0.42764
8768,0.88951+0.34113i,-0.42106
8887,-0.054217-0.95205i,-0.41274
9008,0.098842+0.94891i,-0.40863
9131,-0.92975-0.21246i,-0.41162
9255,-0.042899-0.95424i,-0.39807
9381,0.058092-0.95352i,-0.39729
9509,-0.81803-0.49351i,-0.39661
9638,-0.39701+0.87014i,-0.38693
9770,0.086934-0.95261i,-0.38563
9903,0.71521+0.63448i,-0.39017
10037,-0.66206+0.69019i,-0.38725
10174,-0.52472+0.80123i,-0.3749
10312,0.19223+0.93806i,-0.3767
10453,0.343-0.89381i,-0.37844
10595,-0.31608+0.90451i,-0.37135
10739,-0.7452-0.60332i,-0.3653
10885,-0.16185-0.94425i,-0.37251
11033,-0.57427-0.76673i,-0.37316
11184,-0.21892+0.93275i,-0.37186
11336,0.46694-0.83808i,-0.36016
11490,0.3817+0.87904i,-0.36965
11647,-0.020049+0.95887i,-0.36292
11805,0.14007+0.94914i,-0.35987
11966,0.8238-0.48896i,-0.37288
12129,-0.81684+0.50056i,-0.3726
12294,-0.17802-0.94107i,-0.37482
12461,0.50225-0.81722i,-0.36164
12631,-0.46328-0.83975i,-0.36299
12802,-0.79878+0.53064i,-0.36387
12977,0.07914-0.95507i,-0.36958
13153,0.94576+0.14754i,-0.38
13332,0.95708+0.0042826i,-0.38092
13514,-0.34416-0.89401i,-0.373
13698,0.34035+0.89368i,-0.38812
13884,-0.95691-0.014278i,-0.38158
14073,-0.94291-0.16536i,-0.379
14265,-0.10382+0.94963i,-0.39731
14459,0.38972-0.87347i,-0.38655
14656,0.83493+0.46381i,-0.39894
14855,0.53831+0.78807i,-0.40563
15057,0.89348-0.33222i,-0.41596
15262,-0.90098+0.31269i,-0.41183
15470,-0.48808-0.81863i,-0.41733
15680,-0.33675-0.89035i,-0.42813
15894,-0.50868+0.80404i,-0.43234
16110,0.27586-0.90981i,-0.439
16329,0.93307-0.18752i,-0.42978
16552,0.057287-0.94849i,-0.4435
16777,-0.60827+0.72737i,-0.46216
17005,-0.42277-0.84882i,-0.46127
17237,-0.72375-0.61316i,-0.45864
17471,-0.59008+0.74156i,-0.46671
17709,-0.16788-0.93096i,-0.48245
17950,0.29786-0.89768i,-0.48394
18194,-0.78004-0.53262i,-0.49566
18442,0.94218+0.052896i,-0.50368
18693,0.61313+0.71563i,-0.5156
18947,0.93316-0.11685i,-0.5333
19205,-0.87971+0.33325i,-0.53084
19467,-0.92852-0.1436i,-0.54148
19731,-0.81242+0.46943i,-0.55323
20000,0.46716-0.81259i,-0.56236
