Frequency (Hz), H(j), Amplitude Response (dB)
76,-0.22729-0.31885i,-8.1439
77,-0.36813-0.13348i,-8.1435
78,-0.37884+0.09912i,-8.1433
79,-0.25562+0.29668i,-8.1429
80,-0.041968+0.38935i,-8.1429
82,0.34909+0.17748i,-8.1429
83,0.38813-0.052136i,-8.1429
84,0.28986-0.26335i,-8.1426
85,0.088982-0.38133i,-8.1437
86,-0.14336-0.36437i,-8.144
87,-0.32493-0.21849i,-8.144
88,-0.39148+0.0047681i,-8.1452
90,-0.13434+0.36769i,-8.1462
91,0.098318+0.37888i,-8.147
92,0.29615+0.25588i,-8.148
93,0.38903+0.042323i,-8.1493
95,0.17736-0.34869i,-8.1519
96,-0.052173-0.38766i,-8.153
97,-0.26319-0.28931i,-8.154
99,-0.36365+0.14365i,-8.1566
100,-0.21753+0.32481i,-8.1582
101,0.0055805+0.39081i,-8.1598
103,0.36735+0.13306i,-8.1631
104,0.37779-0.09929i,-8.1649
105,0.25434-0.2964i,-8.1662
107,-0.18714-0.34261i,-8.1701
108,-0.34862-0.17547i,-8.1724
110,-0.28733+0.26391i,-8.1756
111,-0.086316+0.38039i,-8.1774
113,0.32516+0.21515i,-8.181
114,0.38973-0.0078395i,-8.183
116,0.13037-0.36714i,-8.1875
118,-0.29721-0.25161i,-8.1918
119,-0.38745-0.038001i,-8.194
121,-0.1724+0.34883i,-8.1987
122,0.056523+0.38489i,-8.2006
124,0.37986+0.083043i,-8.2048
126,0.21177-0.32583i,-8.2099
127,-0.011096-0.38833i,-8.2125
129,-0.36701-0.12671i,-8.2173
131,-0.24804+0.29846i,-8.2217
133,0.19155+0.33725i,-8.2266
135,0.38292-0.060089i,-8.2321
136,0.28069-0.26716i,-8.2345
138,-0.15079-0.35672i,-8.2394
140,-0.38673+0.01519i,-8.2451
142,-0.1222+0.367i,-8.2499
144,0.30005+0.24367i,-8.2564
146,0.33368-0.19466i,-8.2613
148,-0.064396-0.38062i,-8.2675
150,-0.37862-0.07398i,-8.2733
152,-0.20262+0.32798i,-8.2792
154,0.23527+0.30504i,-8.2856
156,0.36814-0.11249i,-8.2921
158,0.024513-0.38388i,-8.2985
160,-0.3503-0.15816i,-8.3055
163,-0.068398+0.37772i,-8.3165
165,0.32909+0.19701i,-8.3234
167,0.30011-0.23833i,-8.3307
169,-0.11713-0.36455i,-8.3382
172,-0.3248+0.20179i,-8.35
174,0.074309+0.37474i,-8.3579
176,0.37653+0.062499i,-8.366
179,-0.030712-0.37993i,-8.3777
181,-0.36604-0.10504i,-8.3858
184,-0.013018+0.38002i,-8.3989
186,0.35073+0.14598i,-8.4066
189,0.056383-0.37517i,-8.4185
191,-0.33093-0.18475i,-8.427
194,-0.098691+0.36539i,-8.4391
196,0.30689+0.22087i,-8.4477
199,0.13949-0.35089i,-8.4594
202,-0.37373-0.049952i,-8.472
205,0.042356+0.37412i,-8.4845
207,0.3647+0.092008i,-8.4933
210,0.00055912-0.37554i,-8.5068
213,-0.36385+0.090669i,-8.52
216,0.17621+0.33033i,-8.5335
219,0.27706-0.25085i,-8.5484
222,-0.31022-0.20732i,-8.5631
225,-0.1254+0.35074i,-8.5779
228,0.37007+0.036204i,-8.5928
231,-0.054818-0.36711i,-8.6082
234,-0.34213+0.14228i,-8.6234
237,0.22089+0.29671i,-8.6383
241,0.029265-0.3679i,-8.658
244,-0.36333+0.061077i,-8.6731
247,0.1475+0.33696i,-8.6872
251,0.11069-0.34987i,-8.7075
254,-0.36563-0.022083i,-8.7234
257,0.067581+0.35931i,-8.7397
261,0.1853-0.31412i,-8.7613
264,-0.34912-0.10296i,-8.7784
268,0.19444+0.3066i,-8.8005
272,0.055469-0.35782i,-8.8235
275,-0.35984+0.033386i,-8.8407
279,0.29205+0.2113i,-8.8626
283,-0.080464-0.35042i,-8.885
287,-0.16971+0.31591i,-8.9075
291,0.33484-0.12575i,-8.9303
295,-0.33396-0.1254i,-8.9533
299,0.1684+0.31335i,-8.9776
303,0.079268-0.34575i,-9.0024
307,-0.28644+0.20752i,-9.027
311,0.35125+0.032222i,-9.0513
315,-0.24256-0.25474i,-9.0754
320,0.21171+0.27941i,-9.1048
324,0.024366-0.34872i,-9.1293
328,-0.24709+0.24586i,-9.1543
333,0.27207-0.21584i,-9.1863
337,-0.34585-0.01641i,-9.2124
342,0.34056+0.054849i,-9.2449
347,-0.33106-0.092294i,-9.2768
351,0.18807+0.28646i,-9.3022
356,-0.15434-0.30452i,-9.3347
361,0.11892+0.31861i,-9.3684
366,-0.082275-0.32859i,-9.4027
371,0.044898+0.33446i,-9.4356
376,-0.0072794-0.3361i,-9.4687
381,-0.030076+0.33355i,-9.5016
386,0.066733-0.32684i,-9.5358
391,-0.10229+0.31612i,-9.5706
397,-0.059666-0.32523i,-9.6124
402,0.023023+0.32857i,-9.646
408,-0.17548-0.2769i,-9.6873
413,0.14308+0.29347i,-9.7225
419,-0.26397-0.18938i,-9.7656
424,0.24036+0.21665i,-9.8001
430,-0.31294-0.07607i,-9.8414
436,0.30995-0.081375i,-9.8847
442,-0.23288+0.21778i,-9.9284
448,0.10093-0.30081i,-9.9709
454,0.053959+0.3111i,-10.013
460,-0.19443-0.24677i,-10.057
467,0.3062-0.061488i,-10.108
473,-0.23895+0.19872i,-10.151
479,0.11505-0.28702i,-10.195
486,0.20286+0.23092i,-10.247
493,-0.29596+0.07622i,-10.297
499,0.22287-0.20686i,-10.34
506,0.083443+0.2905i,-10.393
513,-0.29516-0.05639i,-10.443
520,0.1824-0.23659i,-10.494
527,0.12804+0.26792i,-10.547
534,-0.29515-0.006564i,-10.597
541,0.13811-0.25893i,-10.649
549,0.27367+0.10039i,-10.707
556,-0.2117+0.19787i,-10.759
564,-0.22369-0.18104i,-10.819
571,0.26094-0.11742i,-10.869
579,0.15144+0.24048i,-10.928
587,-0.21573+0.18212i,-10.985
595,-0.20891-0.18703i,-11.044
603,0.15516-0.23132i,-11.102
611,0.249+0.12064i,-11.16
620,0.079828+0.26277i,-11.225
628,-0.24741+0.1149i,-11.283
637,-0.2505-0.10285i,-11.347
645,0.066383-0.26067i,-11.405
654,0.23467-0.12742i,-11.469
663,0.25109+0.085005i,-11.532
672,0.10748+0.24022i,-11.595
681,-0.10245+0.24033i,-11.659
691,-0.15052+0.21097i,-11.729
700,-0.25526+0.032781i,-11.789
709,-0.19618-0.16371i,-11.852
719,-0.15527-0.20043i,-11.919
729,-0.10786-0.22732i,-11.985
739,-0.056172-0.24327i,-12.053
749,-0.0027354-0.2477i,-12.121
759,0.049967-0.24079i,-12.184
769,0.099588-0.22288i,-12.248
780,0.0069816-0.24205i,-12.318
790,0.058106-0.23327i,-12.381
801,-0.035069-0.23591i,-12.45
812,-0.12157-0.20306i,-12.517
823,-0.18848-0.14012i,-12.584
834,-0.22601-0.057023i,-12.649
846,-0.16886+0.15794i,-12.72
857,-0.094935+0.20899i,-12.783
869,0.12351+0.19137i,-12.85
881,0.22603-0.00045932i,-12.917
893,0.12087-0.18897i,-12.983
905,-0.093022-0.20234i,-13.046
917,-0.21895-0.030806i,-13.108
930,-0.022625+0.21825i,-13.175
942,0.17029+0.13599i,-13.234
955,0.12872-0.17391i,-13.296
968,-0.17727-0.12138i,-13.358
981,-0.11396+0.18038i,-13.418
995,0.21117-0.017037i,-13.479
1008,-0.024724-0.20903i,-13.535
1022,-0.15126+0.14432i,-13.594
1036,0.20492+0.033997i,-13.65
1050,-0.095322-0.18307i,-13.706
1064,-0.088536+0.18508i,-13.758
1079,0.14123-0.14704i,-13.812
1093,-0.20129-0.024355i,-13.86
1108,0.18243+0.085752i,-13.911
1123,-0.14557-0.13785i,-13.959
1139,0.17775+0.090293i,-14.007
1154,-0.13983-0.14073i,-14.05
1170,0.1732+0.094689i,-14.093
1186,-0.19205-0.041317i,-14.135
1202,0.195-0.014955i,-14.174
1218,-0.18192+0.069521i,-14.21
1235,0.059215-0.18465i,-14.248
1252,0.10669+0.16103i,-14.281
1269,-0.1917-0.017314i,-14.312
1286,0.13292-0.13835i,-14.341
1304,0.12853+0.14157i,-14.37
1321,-0.19031+0.011745i,-14.394
1339,0.0012769-0.19016i,-14.417
1357,0.18916+0.014242i,-14.439
1376,0.084593+0.16933i,-14.458
1395,-0.10178+0.15913i,-14.475
1414,-0.18848-0.0057794i,-14.491
1433,-0.091526-0.16458i,-14.502
1452,0.094288-0.16273i,-14.513
1472,0.15293-0.10914i,-14.522
1492,0.18423-0.036175i,-14.528
1513,0.17463-0.068701i,-14.533
1533,0.18734+0.0096507i,-14.536
1554,0.18602-0.024153i,-14.536
1575,0.17868-0.057164i,-14.535
1597,0.085666-0.16697i,-14.532
1618,0.054394-0.17973i,-14.527
1640,-0.088928-0.16556i,-14.52
1663,-0.17882+0.058415i,-14.511
1685,-0.085071+0.16805i,-14.501
1708,0.15056+0.11357i,-14.489
1731,0.13863-0.1283i,-14.476
1755,-0.17465-0.072837i,-14.46
1779,0.0063609+0.18949i,-14.443
1803,0.17005-0.084681i,-14.426
1828,-0.18989-0.014017i,-14.406
1853,0.15648+0.10926i,-14.386
1878,-0.078898-0.17429i,-14.365
1903,-0.021315+0.19062i,-14.343
1929,0.0079036-0.1922i,-14.318
1955,0.0056095+0.19282i,-14.293
1982,-0.12548-0.14726i,-14.268
2009,0.19063+0.036405i,-14.241
2036,-0.17201+0.091198i,-14.213
2064,-0.038706-0.19144i,-14.185
2092,0.19522+0.017373i,-14.155
2121,0.044743+0.1915i,-14.126
2150,-0.16848+0.10278i,-14.095
2179,-0.15081-0.12837i,-14.065
2208,0.075073-0.18403i,-14.034
2238,0.17142-0.102i,-14.002
2269,0.17602-0.09542i,-13.97
2300,0.18038-0.088618i,-13.937
2331,0.18448-0.081586i,-13.905
2363,0.11238-0.16844i,-13.872
2395,0.0045378-0.20322i,-13.839
2428,-0.18627-0.083333i,-13.805
2461,-0.14965+0.13987i,-13.772
2494,0.071097+0.19294i,-13.738
2528,0.17479-0.10982i,-13.705
2562,-0.14405-0.14891i,-13.673
2597,0.0025447+0.20796i,-13.64
2633,0.028681-0.20683i,-13.605
2669,-0.059498+0.20099i,-13.572
2705,0.089265-0.1905i,-13.54
2742,0.0038225+0.21117i,-13.506
2779,-0.096803-0.1886i,-13.474
2817,0.21266+0.0072019i,-13.441
2855,-0.11019+0.18298i,-13.408
2894,-0.1936-0.092082i,-13.376
2933,0.07292-0.2024i,-13.346
2973,0.20215-0.075859i,-13.314
3014,0.21564-0.021492i,-13.283
3055,0.21472+0.034696i,-13.251
3096,0.19929+0.088986i,-13.221
3139,0.18856-0.11139i,-13.191
3181,0.13997-0.16942i,-13.161
3225,-0.16849-0.14231i,-13.13
3268,-0.21425+0.055129i,-13.103
3313,0.16642+0.14694i,-13.073
3358,0.028433-0.2209i,-13.045
3404,-0.10646+0.19645i,-13.017
3450,0.17066-0.14531i,-12.989
3497,-0.13203+0.182i,-12.962
3545,-0.048503-0.22027i,-12.935
3593,0.19749+0.11038i,-12.909
3642,-0.13361+0.18338i,-12.884
3691,-0.16658-0.15507i,-12.857
3741,0.059353-0.22036i,-12.833
3792,0.15442-0.1689i,-12.809
3844,0.13177-0.1879i,-12.785
3896,0.10682-0.20382i,-12.761
3949,-0.057673-0.2234i,-12.738
4003,-0.23134+0.0055502i,-12.713
4058,0.090736+0.21345i,-12.693
4113,0.16539-0.16352i,-12.669
4169,-0.2288+0.04478i,-12.648
4226,0.22841-0.049537i,-12.626
4283,-0.22791+0.054283i,-12.605
4341,0.1531-0.17808i,-12.584
4400,0.11763+0.20384i,-12.566
4460,-0.16561+0.16803i,-12.545
4521,-0.2353+0.023025i,-12.526
4583,-0.23694+0.0021722i,-12.507
4645,-0.23672-0.018776i,-12.488
4708,-0.21533+0.10116i,-12.472
4772,-0.0016613+0.23842i,-12.453
4837,0.23604-0.03658i,-12.437
4903,-0.19055-0.14479i,-12.42
4970,0.15887+0.17965i,-12.402
5037,-0.12092-0.20762i,-12.386
5106,0.24062+0.0065566i,-12.37
5175,-0.13247+0.20143i,-12.356
5246,-0.24083+0.018583i,-12.34
5317,-0.16243-0.1793i,-12.326
5390,-0.20866-0.12331i,-12.31
5463,-0.23619-0.055936i,-12.298
5537,-0.18976+0.15201i,-12.283
5613,0.2291+0.082357i,-12.272
5689,-0.049695-0.23873i,-12.257
5767,0.094659+0.2251i,-12.245
5845,-0.13616-0.20308i,-12.234
5925,0.22299-0.10121i,-12.221
6005,0.063335+0.23692i,-12.208
6087,-0.063401+0.23717i,-12.199
6170,-0.043224+0.24203i,-12.186
6254,0.12106+0.21436i,-12.175
6339,0.2393-0.058792i,-12.167
6425,-0.13405-0.20717i,-12.154
6513,0.12919+0.21054i,-12.145
6601,-0.12413-0.21386i,-12.136
6691,0.24494-0.035623i,-12.128
6782,0.089426+0.2311i,-12.118
6874,-0.089622+0.23131i,-12.109
6968,0.025861+0.24691i,-12.102
7063,0.23033+0.093507i,-12.09
7159,0.066166-0.23989i,-12.081
7256,-0.22374+0.10922i,-12.077
7355,0.17004-0.18217i,-12.069
7455,0.054709+0.2434i,-12.06
7557,-0.16739+0.18526i,-12.052
7659,-0.24808-0.029861i,-12.046
7764,-0.18394+0.16932i,-12.041
7869,0.0092397+0.25008i,-12.033
7977,0.10226-0.22863i,-12.026
8085,-0.19288+0.15992i,-12.022
8195,0.030791-0.24889i,-12.014
8307,0.24152-0.068115i,-12.009
8420,0.24048+0.072021i,-12.005
8534,0.24331+0.062266i,-12.001
8650,0.13511-0.21196i,-11.994
8768,-0.23808+0.081104i,-11.989
8887,0.24318-0.064828i,-11.983
9008,-0.041356+0.24836i,-11.98
9131,-0.20456+0.14688i,-11.978
9255,-0.22731+0.10885i,-11.971
9381,-0.021904+0.25114i,-11.969
9509,0.20919-0.1408i,-11.967
9638,-0.24049+0.076348i,-11.961
9770,-0.067733-0.24315i,-11.958
9903,0.16789-0.18846i,-11.958
10037,0.22741-0.10973i,-11.955
10174,-0.076064-0.24094i,-11.949
10312,-0.18166+0.17565i,-11.948
10453,0.022941-0.25168i,-11.947
10595,0.23807+0.085123i,-11.944
10739,0.14653+0.20618i,-11.94
10885,0.2376+0.086599i,-11.941
11033,0.026288-0.25155i,-11.94
11184,0.096475+0.23383i,-11.939
11336,-0.25233-0.019781i,-11.934
11490,-0.15627-0.199i,-11.937
11647,-0.25215+0.022266i,-11.933
11805,0.02962+0.25143i,-11.932
11966,-0.097477-0.23352i,-11.936
12129,0.24052-0.078723i,-11.935
12294,0.2512+0.03052i,-11.936
12461,0.20073-0.15435i,-11.93
12631,-0.25167+0.027857i,-11.93
12802,0.24948-0.043283i,-11.93
12977,0.22433+0.11729i,-11.933
13153,0.21846+0.12765i,-11.937
13332,0.081218-0.23963i,-11.937
13514,0.031402+0.25114i,-11.934
13698,-0.24693+0.054719i,-11.94
13884,-0.25273-0.011548i,-11.938
14073,-0.015418+0.25251i,-11.938
14265,-0.043601-0.24894i,-11.947
14459,0.25243-0.012776i,-11.946
14656,0.24883-0.044458i,-11.945
14855,0.01384-0.25223i,-11.951
15057,-0.0094502+0.25231i,-11.955
15262,-0.24594+0.057263i,-11.954
15470,-0.1855+0.17122i,-11.957
15680,0.19807+0.15621i,-11.963
15894,-0.23722+0.085568i,-11.966
16110,-0.21249-0.13562i,-11.969
16329,-0.23789+0.083607i,-11.967
16552,0.21753-0.12712i,-11.974
16777,0.089067+0.23543i,-11.982
17005,0.10816+0.22724i,-11.984
17237,0.047209-0.24718i,-11.984
17471,0.096023+0.23247i,-11.988
17709,0.06393+0.24304i,-11.996
17950,0.23405-0.091238i,-12
18194,-0.18628+0.16823i,-12.006
18442,-0.23265+0.093805i,-12.012
18693,0.069466+0.24085i,-12.018
18947,-0.10387-0.22783i,-12.028
19205,0.034888-0.24791i,-12.029
19467,-0.24746+0.036839i,-12.035
19731,0.24921-0.019271i,-12.043
20000,0.24848+0.025317i,-12.049
