Frequency (Hz), H(j), Amplitude Response (dB)
74,0.067833-0.098435i,-18.449
75,2.5496e-05-0.11959i,-18.446
76,-0.067729-0.098585i,-18.445
77,-0.11175-0.042822i,-18.44
78,-0.11635+0.028105i,-18.439
79,-0.079947+0.089115i,-18.437
80,-0.015361+0.11881i,-18.431
82,0.10553+0.05677i,-18.429
83,0.1192-0.013144i,-18.422
84,0.090698-0.078446i,-18.422
85,0.030213-0.11611i,-18.418
86,-0.040961-0.11281i,-18.415
87,-0.097796-0.069622i,-18.413
88,-0.12009-0.0018661i,-18.409
90,-0.044483+0.11157i,-18.408
91,0.026666+0.11722i,-18.401
92,0.088489+0.081389i,-18.4
93,0.11912+0.016786i,-18.395
95,0.058078-0.1054i,-18.392
96,-0.012027-0.11978i,-18.389
97,-0.077917-0.091763i,-18.389
99,-0.11355+0.040179i,-18.384
100,-0.070675+0.097573i,-18.382
101,-0.0027027+0.12051i,-18.378
103,0.11172+0.045374i,-18.374
104,0.11778-0.026168i,-18.37
105,0.082106-0.088367i,-18.371
107,-0.053578-0.10821i,-18.362
108,-0.1056-0.058639i,-18.359
110,-0.092268+0.077973i,-18.359
111,-0.031671+0.11661i,-18.356
113,0.097853+0.070948i,-18.354
114,0.12086+0.0027915i,-18.352
116,0.045463-0.11206i,-18.349
118,-0.088737-0.082239i,-18.345
119,-0.11977-0.017252i,-18.344
121,-0.058513+0.10599i,-18.339
122,0.012101+0.12045i,-18.34
124,0.11696+0.031331i,-18.338
126,0.070692-0.098302i,-18.338
127,0.0022557-0.1211i,-18.335
129,-0.11246-0.044956i,-18.336
131,-0.081777+0.089307i,-18.338
133,0.054613+0.10808i,-18.337
135,0.12046-0.012863i,-18.334
136,0.091779-0.079034i,-18.336
138,-0.041477-0.11376i,-18.338
140,-0.12111-0.0014387i,-18.336
142,-0.044106+0.11269i,-18.344
144,0.089837+0.081163i,-18.339
146,0.10764-0.055405i,-18.34
148,-0.013744-0.12022i,-18.344
150,-0.11731-0.029621i,-18.345
152,-0.069203+0.09923i,-18.346
154,0.068355+0.099842i,-18.344
156,0.11756-0.028653i,-18.344
158,0.014711-0.12009i,-18.345
160,-0.10716-0.056278i,-18.342
163,-0.028816+0.11762i,-18.337
165,0.099876+0.068528i,-18.335
167,0.099415-0.069201i,-18.335
169,-0.029642-0.11752i,-18.33
172,-0.107+0.057201i,-18.321
174,0.01573+0.12038i,-18.316
176,0.11828+0.02777i,-18.309
179,-0.0016728-0.12163i,-18.299
181,-0.11446-0.041386i,-18.293
184,-0.01246+0.12127i,-18.279
186,0.10913+0.05439i,-18.278
189,0.026303-0.11919i,-18.268
191,-0.10233-0.066663i,-18.264
194,-0.039915+0.11553i,-18.256
196,0.09409+0.078125i,-18.252
199,0.052896-0.11028i,-18.251
202,-0.1199-0.024582i,-18.245
205,0.0051828+0.12234i,-18.241
207,0.1164+0.038281i,-18.235
210,0.0089157-0.1223i,-18.228
213,-0.1209+0.02101i,-18.222
216,0.049677+0.11231i,-18.216
219,0.097102-0.075527i,-18.201
222,-0.096967-0.076011i,-18.187
225,-0.050334+0.11271i,-18.171
228,0.12176+0.021527i,-18.157
231,-0.0087457-0.12362i,-18.137
234,-0.11796+0.038541i,-18.125
237,0.066264+0.10527i,-18.104
241,0.019563-0.12311i,-18.086
244,-0.12438+0.01102i,-18.071
247,0.040995+0.11808i,-18.062
251,0.047162-0.11603i,-18.044
254,-0.12429-0.017576i,-18.026
257,0.013102+0.12504i,-18.012
261,0.072845-0.10284i,-17.991
264,-0.11781-0.045844i,-17.964
268,0.058498+0.11248i,-17.939
272,0.030258-0.12365i,-17.903
275,-0.12765+0.00068711i,-17.879
279,0.096833+0.083851i,-17.85
283,-0.017632-0.12729i,-17.822
287,-0.070853+0.10771i,-17.793
291,0.12471-0.034386i,-17.764
295,-0.11678-0.056626i,-17.736
299,0.050629+0.12009i,-17.699
303,0.041372-0.12428i,-17.656
307,-0.11358+0.066408i,-17.617
311,0.1298+0.025028i,-17.576
315,-0.081481-0.10484i,-17.537
320,0.069347+0.114i,-17.495
324,0.023136-0.132i,-17.457
328,-0.10497+0.084297i,-17.417
333,0.11474-0.072093i,-17.361
337,-0.13452-0.021645i,-17.313
342,0.1321+0.037166i,-17.251
347,-0.1278-0.0524i,-17.194
351,0.061837+0.12432i,-17.149
356,-0.047353-0.13143i,-17.096
361,0.032014+0.13699i,-17.035
366,-0.016061-0.14088i,-16.967
371,-0.00026179+0.14289i,-16.9
376,0.016844-0.14292i,-16.838
381,-0.033506+0.14102i,-16.776
386,0.050057-0.13713i,-16.714
391,-0.066219+0.13139i,-16.646
397,-0.0032774-0.14867i,-16.553
402,-0.014051+0.14922i,-16.485
408,-0.058061-0.13961i,-16.409
413,0.0416+0.14659i,-16.341
419,-0.10651-0.11119i,-16.251
424,0.09369+0.12391i,-16.174
430,-0.1421-0.066178i,-16.096
436,0.15815-0.0080054i,-16.008
442,-0.13746+0.081892i,-15.917
448,0.084041-0.13819i,-15.824
454,-0.0097601+0.16306i,-15.738
460,-0.068179-0.15022i,-15.652
467,0.16687+0.0090778i,-15.54
473,-0.15333+0.070761i,-15.449
479,0.10371-0.13543i,-15.362
486,0.072989+0.1566i,-15.25
493,-0.17471-0.0077022i,-15.145
499,0.15979-0.07533i,-15.057
506,-0.0074851+0.17878i,-14.946
513,-0.15692-0.09051i,-14.839
520,0.15474-0.098136i,-14.74
527,0.015272+0.185i,-14.627
534,-0.17309-0.073118i,-14.522
541,0.14696-0.12066i,-14.418
549,0.13956+0.13317i,-14.293
556,-0.1849+0.062367i,-14.193
564,-0.085261-0.17866i,-14.068
571,0.20018+0.0075821i,-13.965
579,0.016555+0.20233i,-13.85
587,-0.20163+0.04122i,-13.731
595,-0.065635-0.1979i,-13.618
603,0.19126-0.089992i,-13.499
611,0.11347+0.1816i,-13.386
620,-0.062075+0.20834i,-13.255
628,-0.21697-0.037626i,-13.143
637,-0.11695-0.19042i,-13.016
645,0.17761-0.14021i,-12.907
654,0.22577+0.041233i,-12.784
663,0.11973+0.19958i,-12.663
672,-0.071802+0.22472i,-12.545
681,-0.21938+0.095659i,-12.42
691,-0.23968+0.039811i,-12.289
700,-0.19064-0.15583i,-12.173
709,-0.0085975-0.24934i,-12.059
719,0.053497-0.24741i,-11.933
729,0.11397-0.23003i,-11.811
739,0.16934-0.19788i,-11.686
749,0.21577-0.15237i,-11.563
759,0.24995-0.095985i,-11.446
769,0.2695-0.032171i,-11.327
780,0.24513-0.12568i,-11.198
790,0.27219-0.062271i,-11.081
801,0.23692-0.15508i,-10.959
812,0.17074-0.23093i,-10.836
823,0.081114-0.27961i,-10.718
834,-0.021114-0.29437i,-10.6
846,-0.25667-0.15447i,-10.47
857,-0.29816-0.05668i,-10.357
869,-0.22112+0.21407i,-10.236
881,0.048282+0.30834i,-10.114
893,0.28368+0.14017i,-9.9947
905,0.2818-0.15317i,-9.877
917,0.037738-0.32282i,-9.7619
930,-0.32685-0.041955i,-9.6421
942,-0.22562+0.24607i,-9.529
955,0.24681+0.23151i,-9.4114
968,0.2375-0.24737i,-9.2961
981,-0.24774-0.24354i,-9.1833
995,-0.064811+0.34624i,-9.0629
1008,0.34981+0.069776i,-8.9539
1022,-0.13889-0.33382i,-8.8363
1036,-0.20228+0.30533i,-8.7243
1050,0.37101-0.002156i,-8.6121
1064,-0.2112-0.31073i,-8.5029
1079,0.083193+0.37152i,-8.3878
1093,0.26534-0.2794i,-8.2837
1108,-0.35404+0.16426i,-8.1722
1123,0.39446-0.022698i,-8.0655
1139,-0.38434+0.11211i,-7.9511
1154,0.40333+0.037696i,-7.8491
1170,-0.40663+0.054411i,-7.739
1186,0.38876-0.1459i,-7.6341
1202,-0.35045+0.2321i,-7.5281
1218,0.29286-0.30824i,-7.4285
1235,0.029767+0.42942i,-7.3215
1252,-0.34084-0.27135i,-7.2169
1269,0.43539-0.068745i,-7.1155
1286,-0.24621+0.37164i,-7.0172
1304,-0.33801-0.2988i,-6.9136
1321,0.45363-0.047785i,-6.8181
1339,-0.015538+0.46109i,-6.7194
1357,-0.45952-0.080086i,-6.6239
1376,-0.13577-0.45185i,-6.5247
1395,0.34711-0.32745i,-6.4261
1414,0.45309+0.16547i,-6.3326
1433,0.055565+0.48439i,-6.2393
1452,-0.41253+0.26938i,-6.1485
1472,-0.49666+0.037391i,-6.0542
1492,-0.45787-0.20898i,-5.9634
1513,-0.48159-0.16403i,-5.8697
1533,-0.34622-0.37982i,-5.7819
1554,-0.38633-0.34696i,-5.6922
1575,-0.42319-0.30977i,-5.6059
1597,-0.52854+0.037591i,-5.5166
1618,-0.52716+0.091022i,-5.4336
1640,-0.3467+0.41435i,-5.3479
1663,0.31238+0.44743i,-5.2612
1685,0.53255+0.14065i,-5.1799
1708,0.27759-0.48181i,-5.0976
1731,-0.39616-0.39761i,-5.0163
1755,-0.24567+0.51055i,-4.9347
1779,0.56837+0.062657i,-4.8548
1803,-0.13097-0.56191i,-4.777
1828,-0.22662+0.53633i,-4.6979
1853,0.50321-0.30315i,-4.6202
1878,-0.59034-0.051262i,-4.5453
1903,0.45119+0.39194i,-4.4709
1929,-0.44489-0.4067i,-4.3969
1955,0.43799+0.4213i,-4.3259
1982,-0.60209-0.11473i,-4.2518
2009,0.57166-0.23473i,-4.1805
2036,-0.3534+0.51299i,-4.1112
2064,-0.34301-0.52607i,-4.0406
2092,0.62175-0.1185i,-3.9727
2121,0.24957+0.58711i,-3.9042
2150,-0.52479+0.37131i,-3.8375
2179,-0.4778-0.43741i,-3.7714
2208,0.3283-0.56377i,-3.7098
2238,0.62984-0.18779i,-3.6455
2269,0.65572-0.091999i,-3.581
2300,0.66685+0.0072848i,-3.5189
2331,0.66276+0.10768i,-3.4597
2363,0.64762-0.19463i,-3.3981
2395,0.50039-0.4617i,-3.339
2428,-0.15677-0.66737i,-3.2793
2461,-0.66249-0.19308i,-3.2223
2494,-0.49713+0.48498i,-3.1665
2528,0.53064+0.45485i,-3.1116
2562,0.40832-0.5726i,-3.0575
2597,-0.7058+0.05154i,-3.0032
2633,0.6977+0.14287i,-2.9482
2669,-0.63646-0.32881i,-2.8972
2705,0.52642+0.49218i,-2.8453
2742,-0.66092-0.29771i,-2.7948
2779,0.72575+0.068881i,-2.7453
2817,-0.49077+0.54458i,-2.6969
2855,-0.14552-0.72255i,-2.6499
2894,0.73134-0.12043i,-2.6014
2933,0.094979+0.73904i,-2.5555
2973,-0.57485+0.48013i,-2.5105
3014,-0.72011+0.21997i,-2.4646
3055,-0.75279-0.077596i,-2.4206
3096,-0.66669-0.36585i,-2.3783
3139,-0.72878+0.22981i,-2.3364
3181,-0.67023+0.37468i,-2.2945
3225,0.26451+0.72469i,-2.2538
3268,0.70969+0.31122i,-2.2147
3313,-0.023711-0.77815i,-2.1747
3358,-0.69575+0.35703i,-2.1357
3404,0.7845+0.038939i,-2.0975
3450,-0.66268-0.42787i,-2.0606
3497,0.69758+0.37522i,-2.0245
3545,-0.78111+0.14997i,-1.9885
3593,0.51304-0.61188i,-1.9545
3642,0.44527+0.66667i,-1.9198
3691,-0.76764+0.24161i,-1.8866
3741,-0.47215-0.65545i,-1.8539
3792,0.019349-0.81059i,-1.8215
3844,0.055609-0.81184i,-1.7903
3896,0.09203-0.81146i,-1.7592
3949,-0.35345-0.73939i,-1.7288
4003,-0.82182+0.030935i,-1.6983
4058,0.19007+0.80292i,-1.6697
4113,0.75329-0.34331i,-1.6412
4169,-0.7817-0.28066i,-1.6126
4226,0.72566+0.40938i,-1.5853
4283,-0.64855-0.52704i,-1.5591
4341,0.81256+0.20554i,-1.5335
4400,-0.59151+0.59728i,-1.5081
4460,-0.63948-0.54939i,-1.4827
4521,0.030165-0.84495i,-1.4578
4583,0.2739-0.80241i,-1.4334
4645,0.49537-0.69089i,-1.4102
4708,0.26149-0.81118i,-1.3882
4772,-0.48391-0.7044i,-1.3647
4837,-0.73118+0.44652i,-1.343
4903,0.76462+0.39108i,-1.3219
4970,-0.54176-0.66914i,-1.3003
5037,0.22449+0.83316i,-1.2811
5106,-0.75133-0.42853i,-1.2602
5175,0.83524-0.23214i,-1.2406
5246,0.5574+0.66642i,-1.2216
5317,-0.37767+0.78441i,-1.2037
5390,-0.32944+0.80792i,-1.1846
5463,-0.27963+0.82838i,-1.1668
5537,0.29177+0.82604i,-1.1494
5613,0.70373-0.52449i,-1.1333
5689,-0.71108-0.5174i,-1.1163
5767,0.67843+0.56208i,-1.1003
5845,-0.64296-0.60464i,-1.0847
5925,0.81796-0.33574i,-1.0691
6005,-0.03287+0.88514i,-1.0538
6087,-0.6534+0.60019i,-1.0394
6170,-0.75488+0.46896i,-1.025
6254,-0.50162+0.73541i,-1.0102
6339,0.36441+0.81365i,-0.99733
6425,0.79467-0.40723i,-0.98355
6513,-0.88252+0.14421i,-0.97109
6601,0.88561+0.13349i,-0.95753
6691,-0.65881+0.60851i,-0.94571
6782,-0.56041-0.70187i,-0.93301
6874,0.32146-0.83985i,-0.92226
6968,0.17722-0.88284i,-0.9108
7063,-0.48882-0.75768i,-0.89899
7159,-0.83961+0.33198i,-0.88759
7256,0.63791+0.64036i,-0.87778
7355,-0.66568-0.61303i,-0.86747
7455,0.9018+0.088346i,-0.85629
7557,0.1668+0.89165i,-0.84672
7659,-0.81062+0.40931i,-0.83741
7764,-0.49913+0.75976i,-0.82828
7869,-0.053735+0.90849i,-0.81839
7977,0.69526-0.58862i,-0.80998
8085,-0.9067-0.097133i,-0.80113
8195,0.87442-0.26188i,-0.79257
8307,0.29144+0.8659i,-0.78456
8420,-0.5231+0.75005i,-0.77683
8534,-0.73864+0.54038i,-0.7696
8650,-0.057205+0.91423i,-0.76196
8768,0.82558-0.39891i,-0.7535
8887,-0.91763-0.0040607i,-0.74656
9008,0.67336-0.62446i,-0.73982
9131,0.8335+0.38724i,-0.73313
9255,0.4861+0.78077i,-0.72685
9381,0.85252+0.34664i,-0.72139
9509,0.1125-0.91408i,-0.71502
9638,-0.67769+0.62476i,-0.70793
9770,-0.25543-0.88626i,-0.70219
9903,0.84266-0.37621i,-0.69755
10037,0.84763+0.36659i,-0.69116
10174,0.77588-0.50182i,-0.68638
10312,-0.51354-0.76879i,-0.68154
10453,0.69081+0.61535i,-0.67588
10595,-0.9179+0.12006i,-0.67043
10739,-0.54113-0.75167i,-0.66595
10885,-0.63411-0.67565i,-0.66212
11033,-0.80482+0.46021i,-0.65734
11184,0.80264-0.46478i,-0.65375
11336,-0.39291+0.84082i,-0.64816
11490,-0.91132-0.17763i,-0.64462
11647,-0.88967+0.26721i,-0.64035
11805,-0.17667+0.91235i,-0.63688
11966,0.39179-0.84301i,-0.63401
12129,0.46865+0.80327i,-0.63044
12294,-0.39925+0.84032i,-0.62712
12461,-0.19237+0.91071i,-0.62283
12631,0.89827-0.24524i,-0.61968
12802,-0.90771-0.20882i,-0.61712
12977,-0.11528-0.92451i,-0.61481
13153,0.44118-0.82084i,-0.61271
13332,-0.60043-0.71311i,-0.60959
13514,0.49664+0.78932i,-0.60639
13698,-0.93114+0.055243i,-0.60441
13884,-0.64546-0.67374i,-0.60206
14073,-0.92463+0.12756i,-0.59879
14265,0.90435+0.23126i,-0.59817
14459,-0.78653+0.50338i,-0.59468
14656,-0.93234+0.053657i,-0.59416
14855,-0.68192+0.63833i,-0.59247
15057,0.92796-0.10807i,-0.5909
15262,-0.25919+0.89788i,-0.58803
15470,-0.39675+0.84624i,-0.58716
15680,0.53615+0.76571i,-0.58605
15894,-0.75069-0.55728i,-0.58441
16110,0.58884-0.72643i,-0.58274
16329,0.43531-0.82782i,-0.58104
16552,-0.7946+0.49332i,-0.58115
16777,0.31155-0.88194i,-0.58054
17005,0.78463-0.50929i,-0.57981
17237,-0.64658-0.67622i,-0.57821
17471,0.51768+0.7794i,-0.57764
17709,-0.29298+0.88865i,-0.57729
17950,0.51838+0.77904i,-0.57681
18194,-0.15018-0.92374i,-0.57568
18442,0.78374-0.51153i,-0.5754
18693,0.30868-0.88355i,-0.57524
18947,-0.79299+0.49696i,-0.57596
19205,-0.62264-0.69868i,-0.57584
19467,-0.92271+0.15642i,-0.5756
19731,0.68085+0.64212i,-0.57558
20000,-0.21693+0.91044i,-0.57516
