Frequency (Hz), H(j), Amplitude Response (dB)
700,-0.20207+0.12459i,-12.491
709,-0.21725-0.10305i,-12.379
719,-0.16084-0.18337i,-12.255
729,-0.075887-0.23559i,-12.128
739,0.02432-0.24978i,-12.008
749,0.12335-0.22258i,-11.887
759,0.20444-0.15739i,-11.767
769,0.25358-0.063875i,-11.65
780,0.24183-0.10935i,-11.522
790,0.26883-0.0040103i,-11.409
801,0.26772-0.052235i,-11.284
812,0.25794-0.10005i,-11.161
823,0.23955-0.14594i,-11.041
834,0.21298-0.18836i,-10.924
846,0.023814-0.28755i,-10.796
857,-0.027465-0.29113i,-10.68
869,-0.22437-0.19394i,-10.557
881,-0.30034+0.015233i,-10.437
893,-0.20933+0.22169i,-10.317
905,0.0019987+0.30905i,-10.199
917,0.21791+0.22491i,-10.085
930,0.27092-0.16575i,-9.9623
942,0.082442-0.311i,-9.8498
955,-0.28938-0.15056i,-9.7302
968,-0.21316+0.25262i,-9.6156
981,0.20236+0.26692i,-9.5002
995,0.17935-0.28845i,-9.3791
1008,-0.24509-0.24134i,-9.2696
1022,-0.13963+0.31945i,-9.1526
1036,0.3529+0.01644i,-9.0377
1050,-0.11212-0.33977i,-8.9273
1064,-0.28087+0.22902i,-8.8162
1079,0.3664-0.024083i,-8.7022
1093,-0.15519-0.33783i,-8.5944
1108,-0.070393+0.36986i,-8.4847
1123,0.27529-0.26371i,-8.3766
1139,-0.28732+0.25824i,-8.2611
1154,0.38843-0.044185i,-8.1579
1170,-0.39464+0.032109i,-8.0473
1186,0.40033-0.019753i,-7.941
1202,-0.40561+0.0069507i,-7.8366
1218,0.41048+0.0060578i,-7.7331
1235,-0.35646+0.2136i,-7.6273
1252,0.19286-0.37384i,-7.5215
1269,0.033399+0.42432i,-7.4194
1286,-0.25485-0.3471i,-7.3182
1304,0.42668-0.088388i,-7.2156
1321,-0.31969+0.30311i,-7.1203
1339,-0.14426-0.42166i,-7.02
1357,0.44841+0.044776i,-6.9235
1376,0.026556+0.45509i,-6.8233
1395,-0.45036+0.098801i,-6.7247
1414,-0.17019-0.43402i,-6.6287
1433,0.40623-0.23886i,-6.535
1452,0.30285+0.36757i,-6.4431
1472,-0.065762+0.47696i,-6.3485
1492,-0.39942+0.27784i,-6.2574
1513,-0.45883+0.17729i,-6.1627
1533,-0.44582-0.21947i,-6.0744
1554,-0.38514-0.32216i,-5.984
1575,-0.30093-0.40833i,-5.8957
1597,-0.42644-0.28413i,-5.8073
1618,-0.35046-0.38066i,-5.7231
1640,-0.46383-0.2408i,-5.6364
1663,-0.47386+0.23257i,-5.5496
1685,-0.36965+0.3839i,-5.4665
1708,0.090191+0.53041i,-5.3839
1731,0.4849+0.24466i,-5.302
1755,0.27049-0.47694i,-5.2196
1779,-0.46751-0.29608i,-5.1396
1803,-0.32134+0.45664i,-5.0616
1828,0.562+0.042131i,-4.981
1853,-0.2543-0.5086i,-4.9034
1878,-0.30888+0.48337i,-4.8274
1903,0.57826+0.017455i,-4.7535
1929,-0.5189-0.2671i,-4.6776
1955,0.35636+0.46831i,-4.6053
1982,-0.42255-0.41677i,-4.5316
2009,0.48122+0.35567i,-4.4603
2036,-0.53104-0.28629i,-4.3894
2064,0.59151-0.14142i,-4.3194
2092,-0.34963+0.50357i,-4.2501
2121,-0.40254-0.46888i,-4.1807
2150,0.5594-0.27371i,-4.1134
2179,0.12497+0.6149i,-4.0482
2208,-0.63117-0.033854i,-3.9846
2238,-0.17553-0.61219i,-3.9192
2269,0.233-0.59778i,-3.8549
2300,0.55148-0.33682i,-3.7927
2331,0.6473+0.066489i,-3.7323
2363,0.64634+0.10822i,-3.6706
2395,0.64269+0.15008i,-3.6094
2428,0.6359-0.19268i,-3.5508
2461,0.45729-0.48808i,-3.4937
2494,0.15289-0.65562i,-3.4369
2528,-0.52306-0.43069i,-3.3811
2562,-0.62185+0.27934i,-3.328
2597,0.35837+0.58507i,-3.2723
2633,0.20843-0.65821i,-3.2177
2669,-0.63758+0.27571i,-3.1648
2705,0.62972+0.30272i,-3.1141
2742,-0.52981-0.46178i,-3.0632
2779,0.39035+0.58925i,-3.0139
2817,-0.55841-0.43982i,-2.9648
2855,0.67191+0.2441i,-2.9153
2894,-0.61014+0.38i,-2.8679
2933,0.077943-0.71835i,-2.8225
2973,0.71388+0.13411i,-2.7769
3014,0.23212+0.6923i,-2.7314
3055,-0.4936+0.54327i,-2.6859
3096,-0.71856-0.16671i,-2.6431
3139,-0.73644-0.084909i,-2.5999
3181,-0.61943-0.41362i,-2.5589
3225,-0.74378+0.083601i,-2.5166
3268,-0.73275+0.16796i,-2.4784
3313,-0.043484+0.75401i,-2.4381
3358,0.71514+0.25344i,-2.3983
3404,0.02755-0.76157i,-2.3601
3450,-0.73799+0.20281i,-2.3228
3497,0.70462+0.30693i,-2.2864
3545,-0.67633-0.37175i,-2.2503
3593,0.642+0.43389i,-2.2154
3642,-0.77413-0.076792i,-2.1812
3691,0.72032-0.30185i,-2.1469
3741,-0.071384+0.78074i,-2.1137
3792,-0.78685+0.0064278i,-2.0819
3844,-0.50561-0.60671i,-2.05
3896,0.14913-0.77837i,-2.0197
3949,0.37165-0.70315i,-1.9891
4003,0.15527-0.78305i,-1.9568
4058,-0.50476-0.62171i,-1.9294
4113,-0.80349-0.008841i,-1.8999
4169,-0.093961+0.8007i,-1.8712
4226,0.75557-0.28854i,-1.8433
4283,-0.60761-0.53761i,-1.8163
4341,0.27496+0.76593i,-1.7898
4400,-0.34027-0.74172i,-1.7657
4460,0.73054+0.36915i,-1.7395
4521,-0.57662+0.58414i,-1.7152
4583,-0.72145-0.39639i,-1.6902
4645,0.18479-0.80447i,-1.6665
4708,0.66468-0.49294i,-1.6445
4772,0.72077-0.41116i,-1.6206
4837,0.45918-0.69355i,-1.5998
4903,-0.37776-0.74338i,-1.5782
4970,-0.71638+0.431i,-1.5554
5037,0.48226+0.68526i,-1.5356
5106,-0.23891-0.80516i,-1.5159
5175,-0.030561+0.84118i,-1.4965
5246,-0.61321-0.57956i,-1.4757
5317,0.84179-0.078394i,-1.4585
5390,0.44029+0.72396i,-1.4389
5463,-0.45864+0.71449i,-1.4216
5537,-0.75842+0.38557i,-1.4034
5613,-0.37513+0.76537i,-1.3876
5689,0.16059+0.83884i,-1.3701
5767,0.77494-0.36263i,-1.3547
5845,-0.54314-0.66312i,-1.3388
5925,0.44063+0.73703i,-1.3231
6005,-0.32803-0.79531i,-1.307
6087,0.8516+0.13115i,-1.2934
6170,-0.094034+0.85804i,-1.278
6254,-0.74966+0.43084i,-1.2632
6339,-0.85356+0.14551i,-1.2509
6425,-0.79769+0.34052i,-1.2363
6513,0.20805+0.84328i,-1.2239
6601,0.86703-0.069569i,-1.2115
6691,-0.77351-0.40048i,-1.1993
6782,0.78612+0.37818i,-1.1861
6874,-0.86116+0.14657i,-1.1743
6968,-0.33167-0.80922i,-1.1643
7063,0.31992-0.81539i,-1.1509
7159,0.4581-0.74794i,-1.1392
7256,0.12082-0.86961i,-1.1304
7355,-0.87238-0.10756i,-1.1203
7455,0.40645+0.78079i,-1.1079
7557,-0.55855-0.68169i,-1.0976
7659,0.68712+0.55326i,-1.0889
7764,-0.24442+0.84844i,-1.0813
7869,-0.87811+0.10316i,-1.0695
7977,-0.67359+0.57405i,-1.0609
8085,-0.242+0.85213i,-1.053
8195,0.88371+0.074739i,-1.0429
8307,-0.85106-0.25233i,-1.0349
8420,0.88423-0.084387i,-1.0293
8534,-0.43008+0.77809i,-1.0215
8650,-0.88775+0.061906i,-1.0131
8768,-0.86363+0.21827i,-1.0045
8887,-0.47185+0.75653i,-0.99638
9008,0.87658+0.16718i,-0.98899
9131,-0.87218-0.19103i,-0.9844
9255,0.84103-0.30221i,-0.9764
9381,0.43583+0.78078i,-0.97145
9509,0.24457+0.86062i,-0.96654
9638,0.52897+0.72266i,-0.95802
9770,0.3432-0.82791i,-0.95163
9903,-0.6617+0.60484i,-0.94913
10037,0.56455-0.69727i,-0.94257
10174,0.84668+0.29884i,-0.93577
10312,0.49895+0.74694i,-0.93201
10453,0.89047-0.12269i,-0.92592
10595,-0.2422-0.86628i,-0.92002
10739,0.011152+0.89997i,-0.91476
10885,-0.71965-0.54083i,-0.91306
11033,0.11409-0.89354i,-0.90753
11184,-0.49537-0.7528i,-0.90391
11336,-0.85978+0.27272i,-0.89589
11490,0.84298+0.3212i,-0.89493
11647,-0.67457+0.59986i,-0.88908
11805,-0.66908-0.60667i,-0.88461
11966,-0.81778-0.38342i,-0.88434
12129,-0.46162+0.7767i,-0.88119
12294,0.77518-0.46485i,-0.87781
12461,-0.31025+0.84978i,-0.87046
12631,-0.78473+0.45061i,-0.86795
12802,-0.83049+0.36021i,-0.86472
12977,0.79654+0.4304i,-0.86338
13153,-0.62238-0.65772i,-0.86213
13332,0.73109-0.53464i,-0.86015
13514,0.69542-0.58115i,-0.85475
13698,-0.32291-0.84679i,-0.85488
13884,-0.32234+0.84753i,-0.8502
14073,-0.56354-0.71106i,-0.84506
14265,-0.28885-0.85999i,-0.8459
14459,-0.82959-0.36833i,-0.84135
14656,0.51388+0.74796i,-0.84333
14855,-0.854-0.30731i,-0.84204
15057,-0.41001-0.80991i,-0.84045
15262,-0.90407-0.087973i,-0.83504
15470,0.80937+0.41201i,-0.83639
15680,-0.85972+0.29328i,-0.83479
15894,-0.8577+0.2998i,-0.83273
16110,-0.047623+0.90748i,-0.83133
16329,0.22457-0.881i,-0.82712
16552,0.85954-0.29537i,-0.82992
16777,0.79102-0.44764i,-0.82975
17005,-0.70674-0.57169i,-0.82854
17237,0.80932-0.4147i,-0.82508
17471,0.85754+0.30327i,-0.82307
17709,0.3333-0.8461i,-0.82511
17950,-0.19799+0.88773i,-0.82359
18194,-0.9025+0.11507i,-0.821
18442,-0.28523+0.86401i,-0.82042
18693,0.49389-0.76418i,-0.82025
18947,0.73093+0.54154i,-0.82218
19205,0.90696-0.070426i,-0.82215
19467,-0.90975-0.00050069i,-0.82154
19731,0.41642-0.80905i,-0.81985
20000,-0.36742-0.83263i,-0.81827
