Frequency (Hz), H(j), Amplitude Response (dB)
213,-0.0085418-0.16018i,-15.895
216,-0.16023+0.0017343i,-15.904
219,-0.0051777+0.15977i,-15.925
222,0.15903+0.012016i,-15.946
225,0.018903-0.15801i,-15.965
228,-0.1567-0.025675i,-15.984
231,-0.032482+0.15502i,-16.006
234,0.1532+0.039082i,-16.021
237,0.045758-0.15106i,-16.036
241,-0.15533+0.026809i,-16.047
244,0.019928+0.15613i,-16.06
247,0.15683-0.013184i,-16.061
251,-0.082269-0.13393i,-16.072
254,-0.13712+0.076355i,-16.085
257,0.070504+0.13999i,-16.096
261,0.093001-0.12574i,-16.115
264,-0.1214-0.098053i,-16.135
268,-0.03281+0.15223i,-16.153
272,0.15029-0.038985i,-16.179
275,-0.032408-0.15157i,-16.194
279,-0.12068+0.096973i,-16.204
283,0.14071+0.064062i,-16.215
287,-0.0061023-0.15447i,-16.216
291,-0.13494+0.075004i,-16.228
295,0.12775+0.08645i,-16.236
299,0.019472-0.15271i,-16.253
303,-0.14466+0.05126i,-16.279
307,0.11083+0.10582i,-16.293
311,0.044537-0.14635i,-16.307
315,-0.15063+0.026143i,-16.313
320,0.13953+0.062635i,-16.309
324,-0.0071413-0.15271i,-16.313
328,-0.13295+0.075283i,-16.319
333,0.15204+0.011644i,-16.335
337,-0.058059-0.14072i,-16.35
342,-0.030573+0.14893i,-16.361
347,0.10861-0.10641i,-16.36
351,-0.14403-0.048953i,-16.356
356,0.092335+0.12093i,-16.354
361,-0.0091539-0.15177i,-16.361
366,-0.076988+0.13088i,-16.372
371,0.13699-0.065432i,-16.374
376,-0.15035-0.02223i,-16.364
381,0.11245+0.10249i,-16.355
386,-0.036382-0.14792i,-16.344
391,-0.052289+0.14299i,-16.349
397,0.064063-0.13812i,-16.349
402,-0.13058+0.07885i,-16.332
408,0.1369-0.068266i,-16.307
413,-0.15192-0.019565i,-16.296
419,0.14988+0.032011i,-16.291
424,-0.10657-0.11062i,-16.272
430,0.097587+0.1194i,-16.238
436,-0.087841-0.12719i,-16.217
442,0.077246+0.13421i,-16.202
448,-0.066024-0.14055i,-16.177
454,0.054574+0.14613i,-16.138
460,-0.042725-0.15063i,-16.106
467,0.10152+0.11975i,-16.083
473,-0.091646-0.12844i,-16.039
479,0.081337+0.13604i,-15.999
486,-0.13086-0.090448i,-15.968
493,0.15755+0.028492i,-15.912
499,-0.15551-0.041453i,-15.867
506,0.15946-0.026816i,-15.826
513,-0.13508+0.090829i,-15.768
520,0.085803-0.13975i,-15.704
527,-0.020453+0.16354i,-15.66
534,-0.049162-0.15862i,-15.594
541,0.11129+0.12477i,-15.536
549,-0.16779+0.015487i,-15.468
556,0.14755-0.084182i,-15.397
564,-0.020058+0.16985i,-15.338
571,-0.052025-0.16454i,-15.261
579,0.16475+0.056246i,-15.185
587,-0.14463+0.0999i,-15.101
595,0.0055071-0.17724i,-15.024
603,0.14041+0.11104i,-14.942
611,-0.17444+0.047368i,-14.858
620,-0.024788-0.18102i,-14.765
628,0.16169+0.088599i,-14.686
637,-0.11007+0.15053i,-14.587
645,-0.055989-0.17972i,-14.506
654,0.18769-0.032542i,-14.403
663,0.008145+0.19239i,-14.308
672,-0.19413-0.017087i,-14.205
681,0.042699-0.1922i,-14.116
691,0.19681-0.03176i,-14.008
700,0.0056032+0.20173i,-13.901
709,-0.2029-0.021019i,-13.808
719,-0.055981-0.19891i,-13.696
729,0.16659-0.12691i,-13.579
739,0.18137+0.10957i,-13.477
749,-0.035707+0.21144i,-13.374
759,-0.21247+0.045046i,-13.263
769,-0.1213-0.18354i,-13.152
780,0.022939-0.22179i,-13.035
790,0.21723-0.060604i,-12.936
801,0.20917+0.092161i,-12.82
812,0.10444+0.20676i,-12.703
823,-0.051243+0.22909i,-12.588
834,-0.18749+0.1463i,-12.475
846,-0.21358+0.11183i,-12.357
857,-0.23899-0.050126i,-12.245
869,-0.22927-0.093492i,-12.125
881,-0.21157-0.13505i,-12.006
893,-0.18616-0.17308i,-11.897
905,-0.15382-0.20667i,-11.78
917,-0.11546-0.23413i,-11.666
930,-0.18711-0.18728i,-11.544
942,-0.15178-0.22084i,-11.438
955,-0.21759-0.16282i,-11.316
968,-0.26171-0.085675i,-11.202
981,-0.27891+0.0026204i,-11.09
995,-0.18834+0.21106i,-10.968
1008,-0.11233+0.26358i,-10.857
1022,0.121+0.26373i,-10.747
1036,0.28044+0.089081i,-10.626
1050,0.25774-0.14943i,-10.518
1064,0.063778-0.29501i,-10.405
1079,-0.27628-0.13107i,-10.291
1093,-0.28648+0.11757i,-10.182
1108,0.049507+0.30964i,-10.073
1123,0.31683+0.022643i,-9.9613
1139,-0.065715-0.31499i,-9.8491
1154,-0.32573-0.0080633i,-9.7402
1170,0.082266+0.31952i,-9.6312
1186,0.28839-0.16868i,-9.5225
1202,-0.24389-0.23401i,-9.4216
1218,-0.16035+0.30238i,-9.3127
1235,0.33119-0.10137i,-9.2095
1252,-0.30957-0.16489i,-9.1003
1269,0.10328+0.33954i,-8.9979
1286,0.1694-0.31683i,-8.8914
1304,-0.2528+0.26118i,-8.7902
1321,0.36744-0.0056153i,-8.6952
1339,-0.35903-0.096901i,-8.5921
1357,0.32225+0.19389i,-8.4944
1376,-0.36221-0.11695i,-8.3901
1395,0.38354+0.031923i,-8.2938
1414,-0.38504+0.056882i,-8.1962
1433,0.3661-0.1445i,-8.0993
1452,-0.32715+0.22622i,-8.0078
1472,0.091109-0.3916i,-7.9142
1492,0.19802+0.35499i,-7.819
1513,-0.40411+0.074845i,-7.7235
1533,0.25144-0.33025i,-7.6374
1554,0.23492+0.3475i,-7.5463
1575,-0.4086+0.11268i,-7.4558
1597,-0.18687-0.38526i,-7.3673
1618,0.4291-0.054318i,-7.2799
1640,0.13238+0.4163i,-7.1935
1663,-0.23892+0.37097i,-7.1063
1685,-0.41204-0.16944i,-7.0227
1708,-0.13304-0.42963i,-6.9404
1731,0.24879-0.37972i,-6.8595
1755,0.37347-0.26576i,-6.7755
1779,0.44872-0.11283i,-6.6942
1803,0.46311+0.05862i,-6.6172
1828,0.47122-0.0046423i,-6.5351
1853,0.47036-0.06902i,-6.4589
1878,0.46056-0.13327i,-6.385
1903,0.44209-0.19585i,-6.3115
1929,0.23814-0.42579i,-6.2342
1955,-0.066003-0.48764i,-6.1591
1982,-0.47617-0.13913i,-6.089
2009,-0.32341+0.38147i,-6.0186
2036,0.21894+0.45431i,-5.946
2064,0.43617-0.2606i,-5.8812
2092,-0.30099-0.41463i,-5.8084
2121,-0.17466+0.48587i,-5.7419
2150,0.50399-0.13014i,-5.6712
2179,-0.39379-0.34589i,-5.6113
2208,-0.064472+0.5242i,-5.5449
2238,0.29502-0.44276i,-5.481
2269,-0.27751+0.45833i,-5.4201
2300,0.25915-0.47341i,-5.3569
2331,-0.24005+0.48765i,-5.2955
2363,-0.051382-0.54488i,-5.2355
2395,0.33151+0.44031i,-5.1745
2428,-0.54977+0.074321i,-5.1177
2461,0.20529-0.51925i,-5.0617
2494,0.35484+0.43577i,-5.0057
2528,-0.43941+0.35607i,-4.9503
2562,-0.35712-0.44286i,-4.8992
2597,0.21584-0.53003i,-4.8477
2633,0.46647-0.33771i,-4.7933
2669,0.57811-0.040701i,-4.7384
2705,0.51477+0.27261i,-4.6942
2742,0.504+0.29905i,-4.6414
2779,0.49136+0.32492i,-4.5966
2817,0.58796+0.073345i,-4.546
2855,0.5628-0.19621i,-4.4948
2894,0.15845-0.57758i,-4.4526
2933,-0.38785-0.46016i,-4.4109
2973,-0.49714+0.34468i,-4.3658
3014,0.51783+0.31846i,-4.323
3055,0.083714-0.6054i,-4.2768
3096,-0.59082+0.16757i,-4.2349
3139,0.61147-0.083907i,-4.1914
3181,-0.54017-0.30384i,-4.1555
3225,0.61655+0.089722i,-4.1096
3268,-0.60022-0.17549i,-4.0776
3313,0.5216-0.3505i,-4.035
3358,-0.065119+0.62772i,-3.9983
3404,-0.60728-0.18088i,-3.963
3450,0.29137-0.56555i,-3.9282
3497,0.63132+0.097652i,-3.8923
3545,0.40189+0.50003i,-3.8559
3593,-0.040467+0.64279i,-3.8214
3642,-0.18799+0.61819i,-3.7934
3691,-0.32641+0.56093i,-3.7552
3741,-0.16163+0.63072i,-3.7271
3792,0.33263+0.56227i,-3.6978
3844,0.63421-0.16629i,-3.6666
3896,0.014023-0.65756i,-3.6393
3949,-0.64546+0.13685i,-3.6117
4003,0.53799+0.38678i,-3.5751
4058,-0.38823-0.5389i,-3.5542
4113,0.19738+0.63681i,-3.5214
4169,-0.31165-0.59157i,-3.4962
4226,0.61949+0.25676i,-3.4709
4283,-0.64248+0.19894i,-3.4452
4341,0.046326-0.67316i,-3.4171
4400,0.67455-0.047609i,-3.3982
4460,0.44617+0.51117i,-3.369
4521,0.20217+0.64924i,-3.3499
4583,0.26239+0.62939i,-3.3256
4645,0.3208+0.60389i,-3.3014
4708,0.60764+0.31661i,-3.284
4772,0.55574-0.40394i,-3.2604
4837,-0.4306-0.53685i,-3.2456
4903,-0.22936+0.65055i,-3.2256
4970,0.51792-0.45865i,-3.2002
5037,-0.67689+0.15046i,-3.1802
5106,0.5187-0.46225i,-3.163
5175,-0.22751+0.6577i,-3.1485
5246,-0.64872-0.25702i,-3.1256
5317,0.28542-0.63806i,-3.1107
5390,0.59694-0.36669i,-3.091
5463,0.70085+0.033422i,-3.0776
5537,0.69654+0.09638i,-3.0588
5613,0.49566-0.4996i,-3.0515
5689,-0.10209-0.69813i,-3.0294
5767,-0.61386+0.34966i,-3.0182
5845,0.54956+0.44528i,-3.0078
5925,-0.46139-0.53819i,-2.9884
6005,0.35696+0.61403i,-2.9718
6087,-0.69512-0.14779i,-2.9668
6170,0.30134-0.64549i,-2.9459
6254,0.70476+0.11098i,-2.9328
6339,0.42231+0.57549i,-2.9282
6425,0.25163+0.66961i,-2.9099
6513,0.63927+0.32277i,-2.9002
6601,0.68966-0.19441i,-2.8952
6691,-0.32125-0.64144i,-2.885
6782,-0.28632+0.659i,-2.8714
6874,0.50279-0.51453i,-2.8605
6968,-0.088115+0.71438i,-2.8558
7063,-0.6213-0.36685i,-2.8351
7159,0.30518-0.65478i,-2.8244
7256,0.71189-0.12195i,-2.8262
7355,0.70532-0.1586i,-2.818
7455,0.51476-0.50963i,-2.8009
7557,-0.51324-0.51232i,-2.791
7659,-0.50924+0.51678i,-2.787
7764,0.52969-0.49589i,-2.7862
7869,-0.55058+0.47436i,-2.7724
7977,-0.42655-0.58957i,-2.761
8085,0.62422-0.3736i,-2.7636
8195,0.72508+0.073443i,-2.7479
8307,0.70174-0.19851i,-2.7422
8420,0.2903-0.66855i,-2.7471
8534,-0.60699-0.40418i,-2.7425
8650,0.18199+0.70722i,-2.7304
8768,-0.37263-0.62881i,-2.7226
8887,0.71028+0.17559i,-2.7138
9008,-0.0028113+0.73197i,-2.7101
9131,-0.22959+0.69447i,-2.7165
9255,-0.091821+0.72706i,-2.6999
9381,0.64789+0.34222i,-2.7012
9509,-0.12354-0.72215i,-2.7021
9638,-0.17346+0.71291i,-2.6896
9770,-0.56489-0.46848i,-2.6876
9903,0.43534-0.58986i,-2.6966
10037,0.73141+0.053872i,-2.6933
10174,0.66295-0.31656i,-2.6783
10312,0.072415-0.73077i,-2.6819
10453,-0.46811+0.56572i,-2.6829
10595,0.51361-0.52573i,-2.6746
10739,0.11851+0.72596i,-2.6675
10885,-0.62931+0.37918i,-2.6776
11033,-0.68587+0.26325i,-2.6783
11184,0.10836+0.7267i,-2.6774
11336,0.66754-0.31039i,-2.6604
11490,-0.72454+0.12343i,-2.6745
11647,0.10491-0.7283i,-2.6647
11805,0.73521-0.039707i,-2.6592
11966,0.71935-0.14916i,-2.6783
12129,0.14473-0.72032i,-2.6776
12294,-0.67247+0.29541i,-2.6802
12461,0.65548-0.33512i,-2.6603
12631,0.34364+0.65094i,-2.6615
12802,-0.39299+0.62237i,-2.6617
12977,0.30043+0.67123i,-2.6696
13153,0.69192-0.24596i,-2.6821
13332,-0.717+0.15798i,-2.6837
13514,-0.033911-0.73447i,-2.6713
13698,0.46078-0.57094i,-2.6898
13884,0.27714-0.68029i,-2.6792
14073,-0.72757-0.10468i,-2.6735
14265,0.73201-0.041322i,-2.6958
14459,-0.21532+0.70246i,-2.6776
14656,-0.47001+0.56273i,-2.6956
14855,-0.058242+0.7302i,-2.7036
15057,0.64574-0.34413i,-2.7132
15262,-0.38813+0.6213i,-2.7031
15470,-0.72973-0.056172i,-2.7111
15680,-0.72226-0.11275i,-2.7216
15894,0.16768+0.71129i,-2.7241
16110,-0.046734-0.72888i,-2.729
16329,0.72361+0.10771i,-2.7147
16552,0.7262-0.074641i,-2.7333
16777,0.14788-0.71332i,-2.7516
17005,-0.38332+0.61965i,-2.7499
17237,-0.65889-0.31264i,-2.7419
17471,-0.46103-0.56457i,-2.7468
17709,-0.55419+0.47096i,-2.766
17950,0.56657-0.45616i,-2.7647
18194,0.41184+0.59882i,-2.772
18442,0.60823+0.39682i,-2.7785
18693,0.16869-0.70552i,-2.7883
18947,0.045893+0.72226i,-2.8087
19205,-0.49039+0.53277i,-2.804
19467,0.33342+0.64193i,-2.813
19731,0.29849-0.65828i,-2.8197
20000,0.67631+0.25339i,-2.8266
