Frequency (Hz), H(j), Amplitude Response (dB)
79,-0.10906+0.43592i,-6.9482
80,0.16018+0.41985i,-6.9479
82,0.44935-0.0059068i,-6.9476
83,0.365-0.26216i,-6.9475
84,0.14906-0.424i,-6.9466
85,-0.12064-0.43293i,-6.9469
86,-0.34687-0.28574i,-6.9472
87,-0.448-0.035568i,-6.9471
88,-0.38757+0.2275i,-6.9472
90,0.080464+0.44212i,-6.9476
91,0.31921+0.31623i,-6.9488
92,0.44277+0.076286i,-6.9493
93,0.40657-0.19114i,-6.9501
95,-0.039918-0.4474i,-6.9516
96,-0.28906-0.34375i,-6.9525
97,-0.43385-0.11605i,-6.9531
99,-0.25782+0.36758i,-6.9553
100,-0.00061958+0.44893i,-6.9565
101,0.25674+0.36821i,-6.9575
103,0.4338-0.11487i,-6.9599
104,0.28961-0.34268i,-6.9614
105,0.040856-0.44674i,-6.9627
107,-0.40552-0.19148i,-6.9656
108,-0.44196+0.075539i,-6.9673
110,-0.080506+0.44096i,-6.9697
111,0.18681+0.40737i,-6.9714
113,0.44656-0.035906i,-6.9745
114,0.34525-0.28539i,-6.9757
116,-0.14979-0.42195i,-6.9792
118,-0.44755-0.0038031i,-6.9829
119,-0.36877+0.25345i,-6.9848
121,0.11177+0.4331i,-6.9882
122,0.33985+0.29068i,-6.9899
124,0.38929-0.21974i,-6.9933
126,-0.073159-0.4408i,-6.9971
127,-0.31264-0.31907i,-6.9994
129,-0.40665+0.18449i,-7.0028
131,0.034159+0.44504i,-7.0064
133,0.42968+0.12009i,-7.0105
135,0.25972-0.36249i,-7.0147
136,0.0048258-0.44579i,-7.0168
138,-0.41708-0.15693i,-7.0206
140,-0.28995+0.33805i,-7.0257
142,0.21846+0.3879i,-7.0291
144,0.43897-0.072629i,-7.0341
146,0.081787-0.43713i,-7.0384
148,-0.38264-0.22615i,-7.043
150,-0.34313+0.28217i,-7.0475
152,0.14783+0.41864i,-7.0528
154,0.4437+0.0041141i,-7.0579
156,0.15538-0.41533i,-7.0632
158,-0.33705-0.28773i,-7.0688
160,-0.38529+0.21832i,-7.0749
163,0.31049+0.31513i,-7.0838
165,0.40196-0.18407i,-7.0896
167,-0.035694-0.44035i,-7.0957
169,-0.42575-0.11675i,-7.1021
172,-0.0022397+0.44094i,-7.1124
174,0.41335+0.15256i,-7.119
176,0.28434-0.33613i,-7.1257
179,-0.39794-0.18709i,-7.1363
181,-0.31146+0.30993i,-7.143
184,0.37967+0.22002i,-7.1543
186,0.33619-0.28153i,-7.1606
189,-0.35877-0.25125i,-7.1706
191,-0.35833+0.25124i,-7.1778
194,0.33534+0.28039i,-7.1881
196,0.3777-0.21931i,-7.1953
199,-0.30961-0.30741i,-7.2042
202,-0.21606+0.37841i,-7.2153
205,0.4211+0.11005i,-7.2254
207,0.24691-0.35796i,-7.233
210,-0.40935-0.14512i,-7.244
213,-0.033579+0.43243i,-7.2555
216,0.42571-0.080023i,-7.267
219,-0.18777-0.38965i,-7.2797
222,-0.32687+0.28232i,-7.2922
225,0.35712+0.24179i,-7.305
228,0.14028-0.40713i,-7.3181
231,-0.42896-0.029457i,-7.3312
234,0.083086+0.42123i,-7.3438
237,0.38451-0.18958i,-7.3568
241,-0.41585-0.10088i,-7.373
244,0.010856+0.42714i,-7.3858
247,0.409-0.12158i,-7.3978
251,-0.39108-0.1685i,-7.4151
254,-0.060704+0.42084i,-7.4282
257,0.42145-0.051012i,-7.442
261,-0.35544-0.23042i,-7.4609
264,-0.12961+0.40255i,-7.4751
268,0.3567-0.22547i,-7.494
272,-0.41735-0.055432i,-7.514
275,0.055174+0.41666i,-7.5288
279,0.22418-0.35445i,-7.5475
283,-0.39839+0.12819i,-7.566
287,0.38717+0.15649i,-7.5847
291,-0.19658-0.36736i,-7.6046
295,-0.084179+0.40711i,-7.6238
299,0.32465-0.25807i,-7.6449
303,-0.41355-0.0097971i,-7.6671
307,0.31054+0.27178i,-7.6879
311,-0.064202-0.40665i,-7.7086
315,-0.21069+0.35258i,-7.7289
320,0.23868-0.3328i,-7.754
324,-0.3955+0.10252i,-7.7747
328,0.36852+0.17408i,-7.7961
333,-0.35163-0.20349i,-7.8239
337,0.1394+0.38047i,-7.8466
342,-0.10689-0.38951i,-7.8744
347,0.073897+0.39582i,-7.9013
351,0.19617-0.35049i,-7.9229
356,-0.22381+0.33197i,-7.9508
361,0.24973-0.31124i,-7.9797
366,-0.27374+0.28845i,-8.0098
371,0.29576-0.26387i,-8.0383
376,-0.31557+0.2377i,-8.0665
381,0.33305-0.2101i,-8.0949
386,-0.34808+0.1813i,-8.124
391,0.36061-0.15138i,-8.1544
397,-0.23398+0.31134i,-8.1907
402,0.25805-0.28999i,-8.2193
408,-0.075945+0.37909i,-8.2542
413,0.10651-0.37023i,-8.2852
419,0.094595+0.37174i,-8.3227
424,-0.063414-0.37698i,-8.3524
430,0.24416+0.29211i,-8.3881
436,-0.35674-0.12815i,-8.4259
442,0.371-0.069309i,-8.4635
448,-0.28394+0.24618i,-8.5007
454,0.12008-0.35444i,-8.5373
460,0.075228+0.36492i,-8.5753
467,-0.36125-0.082971i,-8.6207
473,0.35216-0.11054i,-8.6571
479,-0.24681+0.27226i,-8.6954
486,-0.14422-0.33589i,-8.7412
493,0.36362+0.0084176i,-8.7848
499,-0.31652+0.17592i,-8.8229
506,-0.028341-0.35908i,-8.8692
513,0.33668+0.1228i,-8.9131
520,-0.25021+0.25399i,-8.958
527,-0.12647-0.33133i,-9.0041
534,0.35212+0.022402i,-9.0485
541,-0.16561+0.30941i,-9.0952
549,-0.3325-0.1056i,-9.1469
556,0.2328-0.25738i,-9.1923
564,0.29385+0.1806i,-9.2457
571,-0.28479+0.19148i,-9.2895
579,-0.23904-0.24332i,-9.3426
587,0.1942-0.27798i,-9.3935
595,0.30703+0.13894i,-9.4472
603,-0.07971+0.32538i,-9.4991
611,-0.33246-0.018404i,-9.5518
620,-0.22344-0.24385i,-9.6102
628,0.19737-0.26289i,-9.6632
637,0.32273-0.049857i,-9.7208
645,0.10783+0.30613i,-9.7739
654,-0.13574+0.29246i,-9.8315
663,-0.29935+0.11375i,-9.8907
672,-0.29178-0.12674i,-9.9483
681,-0.11955-0.29247i,-10.007
691,-0.070758-0.30551i,-10.072
700,0.16155-0.26643i,-10.129
709,0.29961-0.077509i,-10.187
719,0.30588-0.028553i,-10.251
729,0.30433+0.020372i,-10.314
739,0.29501+0.068095i,-10.378
749,0.27836+0.11333i,-10.442
759,0.25498+0.155i,-10.504
769,0.22549+0.19217i,-10.566
780,0.28459+0.073533i,-10.635
790,0.26737+0.11691i,-10.698
801,0.2893-0.011889i,-10.766
812,0.25292-0.13634i,-10.832
823,0.16632-0.23157i,-10.9
834,0.047652-0.27889i,-10.966
846,-0.21925-0.17511i,-11.038
857,-0.27177-0.060802i,-11.104
869,-0.18304+0.20686i,-11.175
881,0.09194+0.25811i,-11.245
893,0.26822+0.043823i,-11.316
905,0.16658-0.21203i,-11.384
917,-0.10445-0.24631i,-11.452
930,-0.23152+0.12948i,-11.526
942,0.0016278+0.26322i,-11.593
955,0.25933-0.030044i,-11.665
968,-0.057668-0.25241i,-11.737
981,-0.24261+0.084179i,-11.808
995,0.2216+0.12538i,-11.882
1008,0.099563-0.23212i,-11.952
1022,-0.23796+0.078064i,-12.026
1036,0.21416+0.12584i,-12.097
1050,-0.046833-0.24183i,-12.17
1064,-0.1492+0.1935i,-12.24
1079,0.18857-0.15206i,-12.315
1093,-0.2369-0.040482i,-12.384
1108,0.21912+0.093794i,-12.456
1123,-0.18971-0.14104i,-12.527
1139,0.22639+0.060614i,-12.602
1154,-0.20446-0.1107i,-12.671
1170,0.22897+0.027208i,-12.744
1186,-0.22101+0.058775i,-12.815
1202,0.1822-0.13512i,-12.886
1218,-0.11843+0.19137i,-12.954
1235,-0.094439-0.20224i,-13.026
1252,0.21916+0.031475i,-13.096
1269,-0.14518+0.16485i,-13.165
1286,-0.058056-0.21012i,-13.231
1304,0.20636-0.064526i,-13.302
1321,-0.058497+0.20649i,-13.367
1339,-0.20676-0.051115i,-13.433
1357,0.043747-0.20678i,-13.5
1376,0.18994-0.088977i,-13.566
1395,0.18405+0.097248i,-13.632
1414,0.03307+0.20395i,-13.697
1433,-0.14179+0.14826i,-13.759
1452,-0.20233-0.02363i,-13.82
1472,-0.18405-0.083832i,-13.883
1492,-0.14855-0.13518i,-13.943
1513,-0.18073-0.08431i,-14.004
1533,-0.14529-0.13467i,-14.062
1554,-0.17756-0.084803i,-14.121
1575,-0.19348-0.027957i,-14.178
1597,-0.13925+0.13536i,-14.235
1618,-0.092125+0.16962i,-14.288
1640,0.077749+0.17538i,-14.341
1663,0.17744-0.069663i,-14.396
1685,0.052727-0.18206i,-14.446
1708,-0.17856-0.060176i,-14.497
1731,-0.067444+0.17483i,-14.545
1755,0.18255-0.037289i,-14.595
1779,-0.12915-0.13288i,-14.642
1803,-0.042029+0.17947i,-14.688
1828,0.10631-0.14939i,-14.734
1853,-0.15419+0.097503i,-14.778
1878,0.17875-0.031679i,-14.821
1903,-0.17662-0.038236i,-14.86
1929,0.17989-0.0019845i,-14.899
1955,-0.17415+0.041777i,-14.938
1982,0.085248-0.15659i,-14.977
2009,0.058913+0.1675i,-15.013
2036,-0.16319-0.06818i,-15.047
2064,0.087073-0.1531i,-15.083
2092,0.14093+0.10458i,-15.115
2121,-0.025627+0.17295i,-15.148
2150,-0.16401+0.058798i,-15.177
2179,-0.12875-0.11651i,-15.207
2208,0.041851-0.16795i,-15.235
2238,0.11267-0.13071i,-15.261
2269,0.092224-0.14521i,-15.288
2300,0.069987-0.15662i,-15.313
2331,0.046408-0.16467i,-15.336
2363,-0.079284-0.15109i,-15.359
2395,-0.16106-0.055101i,-15.38
2428,-0.085831+0.14652i,-15.401
2461,0.12623+0.11301i,-15.421
2494,0.13559-0.10098i,-15.439
2528,-0.14655-0.083591i,-15.457
2562,-0.017859+0.16745i,-15.473
2597,0.10205-0.13355i,-15.49
2633,-0.092806+0.13979i,-15.505
2669,0.083182-0.14542i,-15.518
2705,-0.073289+0.15033i,-15.533
2742,-0.037297-0.1628i,-15.545
2779,0.13105+0.10316i,-15.557
2817,-0.13514+0.097392i,-15.568
2855,-0.056251-0.15661i,-15.576
2894,0.1295-0.1042i,-15.586
2933,0.14062+0.088252i,-15.597
2973,0.062292+0.15373i,-15.605
3014,0.060222+0.15438i,-15.613
3055,0.058176+0.15504i,-15.619
3096,0.056083+0.15569i,-15.625
3139,0.16535+0.0021315i,-15.631
3181,0.13764-0.091436i,-15.637
3225,-0.12302-0.11023i,-15.641
3268,-0.14634+0.076371i,-15.647
3313,0.1609+0.036591i,-15.65
3358,-0.098778-0.1321i,-15.653
3404,0.086163+0.14058i,-15.656
3450,-0.072798-0.14789i,-15.659
3497,0.13664+0.092132i,-15.661
3545,-0.14136+0.08464i,-15.663
3593,-0.016684-0.16389i,-15.664
3642,0.15847-0.044819i,-15.667
3691,0.071611+0.14832i,-15.666
3741,-0.054027+0.15554i,-15.668
3792,-0.079765+0.14402i,-15.67
3844,-0.010657+0.1643i,-15.669
3896,0.060458+0.15313i,-15.67
3949,0.16298+0.02321i,-15.67
4003,0.0076335-0.16451i,-15.667
4058,-0.12993+0.10113i,-15.669
4113,0.16134+0.033026i,-15.667
4169,-0.14812-0.072042i,-15.665
4226,0.16405+0.014941i,-15.665
4283,-0.15875+0.044083i,-15.663
4341,0.052715-0.15614i,-15.661
4400,0.15696+0.050194i,-15.661
4460,0.051697+0.15655i,-15.658
4521,-0.001807+0.16486i,-15.657
4583,0.044269+0.15885i,-15.655
4645,0.086851+0.14024i,-15.652
4708,0.16376+0.019901i,-15.652
4772,0.030235-0.16223i,-15.649
4837,-0.15414+0.058938i,-15.649
4903,0.1649+0.0071728i,-15.647
4970,-0.16301+0.026341i,-15.644
5037,0.15435-0.058821i,-15.641
5106,0.03635+0.16116i,-15.639
5175,-0.1647+0.013165i,-15.639
5246,-0.15173-0.065578i,-15.635
5317,-0.10335-0.12904i,-15.633
5390,-0.16332-0.026099i,-15.63
5463,-0.13846+0.090481i,-15.629
5537,0.057953+0.15498i,-15.626
5613,0.034281-0.16187i,-15.626
5689,-0.11588+0.11821i,-15.622
5767,0.019331-0.16442i,-15.621
5845,0.085291+0.14191i,-15.62
5925,-0.10881+0.12488i,-15.617
6005,-0.15234-0.065168i,-15.614
6087,-0.1501-0.070173i,-15.614
6170,-0.16409+0.023497i,-15.61
6254,-0.038862+0.16119i,-15.608
6339,0.1658+0.00045925i,-15.608
6425,-0.12389-0.11028i,-15.605
6513,0.16164+0.037252i,-15.604
6601,-0.15972+0.04485i,-15.603
6691,-0.068988-0.15089i,-15.602
6782,0.060744-0.15445i,-15.599
6874,0.088905-0.14017i,-15.599
6968,-0.075037-0.14804i,-15.599
7063,-0.14201+0.086127i,-15.593
7159,0.15677+0.054934i,-15.592
7256,-0.13643-0.094682i,-15.594
7355,0.15609-0.056778i,-15.593
7455,0.056332+0.15633i,-15.589
7557,-0.00039863+0.16619i,-15.588
7659,-0.057096+0.15609i,-15.587
7764,0.15089+0.069609i,-15.589
7869,0.081751-0.14474i,-15.586
7977,-0.053632+0.15738i,-15.584
8085,0.023759-0.16451i,-15.586
8195,0.15867+0.049754i,-15.583
8307,0.11467+0.12042i,-15.583
8420,0.12682+0.10748i,-15.585
8534,0.16623-0.0026656i,-15.585
8650,-0.063145-0.15382i,-15.583
8768,0.067324+0.15206i,-15.582
8887,-0.14487-0.08171i,-15.581
9008,0.03614-0.16234i,-15.582
9131,0.044371-0.16022i,-15.585
9255,-0.047809-0.1593i,-15.581
9381,-0.1453+0.080851i,-15.583
9509,0.15452-0.061339i,-15.585
9638,-0.10845+0.12605i,-15.583
9770,-0.16615+0.0064796i,-15.583
9903,-0.16382-0.027979i,-15.588
10037,-0.16163+0.038585i,-15.589
10174,0.1308+0.10261i,-15.585
10312,-0.096343-0.13542i,-15.588
10453,0.13737-0.093458i,-15.59
10595,0.15421+0.061843i,-15.59
10739,0.16468+0.022294i,-15.588
10885,0.038453-0.16157i,-15.593
11033,-0.10428+0.1292i,-15.596
11184,-0.10874-0.12543i,-15.598
11336,0.068071-0.15148i,-15.594
11490,0.054328-0.15679i,-15.601
11647,-0.16592+0.0036917i,-15.6
11805,0.13882+0.090948i,-15.6
11966,-0.13146+0.10105i,-15.608
12129,-0.16573-0.0042447i,-15.609
12294,-0.14396+0.082075i,-15.613
12461,0.10887+0.12502i,-15.609
12631,-0.15335-0.062873i,-15.612
12802,0.12791-0.10533i,-15.614
12977,0.078717-0.14571i,-15.618
13153,-0.079882-0.14492i,-15.625
13332,0.032685+0.16217i,-15.628
13514,-0.16332+0.026508i,-15.627
13698,-0.16121-0.036498i,-15.635
13884,-0.13464+0.095914i,-15.634
14073,0.16326-0.025677i,-15.636
14265,-0.0065312+0.16494i,-15.646
14459,-0.090428+0.13793i,-15.654
14656,0.10848+0.12428i,-15.652
14855,-0.015949-0.16409i,-15.657
15057,0.15937+0.041751i,-15.664
15262,0.15514+0.05538i,-15.665
15470,0.026387-0.16251i,-15.669
15680,-0.052739+0.1558i,-15.678
15894,-0.15217+0.062229i,-15.682
16110,-0.1194+0.11287i,-15.687
16329,0.16178+0.028966i,-15.685
16552,-0.037745+0.15976i,-15.695
16777,-0.097047+0.13217i,-15.705
17005,0.11802+0.11375i,-15.708
17237,-0.16384-0.0035571i,-15.71
17471,-0.060463-0.1522i,-15.715
17709,-0.16297+0.014167i,-15.725
17950,0.16319-0.010148i,-15.729
18194,0.048805+0.15588i,-15.738
18442,0.16151+0.023646i,-15.744
18693,-0.1544-0.052468i,-15.753
18947,0.03912-0.15807i,-15.765
19205,-0.10765-0.12214i,-15.767
19467,0.13648+0.088502i,-15.774
19731,-0.098154+0.12949i,-15.784
20000,0.11307+0.11649i,-15.792
