Frequency (Hz), H(j), Amplitude Response (dB)
154,-0.15873-0.19833i,-11.903
156,-0.24429+0.068667i,-11.912
158,-0.032073+0.25144i,-11.921
160,0.21873+0.12751i,-11.931
163,0.085153-0.23801i,-11.945
165,-0.1857-0.17107i,-11.955
167,-0.22971+0.10414i,-11.965
169,0.0062794+0.25185i,-11.975
172,0.24598-0.052265i,-11.99
174,0.047753-0.2466i,-12
176,-0.20821-0.13996i,-12.011
179,-0.099195+0.22996i,-12.026
181,0.17287+0.18077i,-12.037
184,0.14569-0.20273i,-12.054
186,-0.12974-0.21291i,-12.065
189,-0.1851+0.16633i,-12.081
191,0.080926+0.23497i,-12.093
194,0.21566-0.12249i,-12.11
196,-0.028703-0.24602i,-12.122
199,-0.23606+0.073321i,-12.14
202,0.11526+0.21807i,-12.158
205,0.19275-0.15307i,-12.176
207,-0.065769-0.23683i,-12.189
210,-0.22022+0.10803i,-12.206
213,0.14641+0.19613i,-12.225
216,0.16546-0.17963i,-12.244
219,-0.2066-0.12925i,-12.263
222,-0.088783+0.22639i,-12.282
225,0.23836+0.045415i,-12.301
228,0.00070097-0.2421i,-12.32
231,-0.23754+0.043876i,-12.339
234,0.086732+0.22486i,-12.359
237,0.2045-0.12648i,-12.379
241,-0.23249-0.058334i,-12.407
244,-0.014372+0.23869i,-12.427
247,0.23666-0.029889i,-12.449
251,-0.18581-0.14838i,-12.476
254,-0.11122+0.20952i,-12.497
257,0.22591+0.070443i,-12.518
261,-0.10667-0.21036i,-12.547
264,-0.18657+0.1434i,-12.567
268,0.2321+0.033625i,-12.596
272,-0.13733-0.18916i,-12.625
275,-0.16006+0.16955i,-12.647
279,0.23234-0.0035556i,-12.676
283,-0.16404-0.16344i,-12.706
287,-0.0026539+0.23075i,-12.737
291,0.16658-0.15853i,-12.767
295,-0.22902-0.0087342i,-12.796
299,0.15302+0.16957i,-12.826
303,0.014607-0.22714i,-12.856
307,-0.17227+0.14754i,-12.886
311,0.22511+0.020316i,-12.917
315,-0.14207-0.17476i,-12.948
320,0.10159+0.19987i,-12.987
324,0.071922-0.2115i,-13.018
328,-0.20092+0.095818i,-13.05
333,0.21564-0.051178i,-13.087
337,-0.18655-0.11818i,-13.119
342,0.15686+0.15403i,-13.158
347,-0.12045-0.1827i,-13.198
351,-0.046458+0.21304i,-13.229
356,0.089733-0.19765i,-13.268
361,-0.12861+0.17364i,-13.307
366,0.16144-0.1422i,-13.346
371,-0.1868+0.10477i,-13.384
376,0.20367-0.063028i,-13.424
381,-0.2114+0.018928i,-13.463
386,0.20973+0.025619i,-13.503
391,-0.19889-0.06861i,-13.54
397,0.20906-0.0091403i,-13.586
402,-0.20545-0.034537i,-13.625
408,0.20269-0.043057i,-13.672
413,-0.20633-0.00017526i,-13.709
419,0.19097-0.075282i,-13.753
424,-0.20157+0.033722i,-13.792
430,0.17414-0.10491i,-13.837
436,-0.12273+0.16082i,-13.88
442,0.054654-0.19373i,-13.923
448,0.020429+0.19925i,-13.966
454,-0.091907-0.17685i,-14.01
460,0.14986+0.12993i,-14.052
467,-0.19114+0.048786i,-14.099
473,0.15892-0.11528i,-14.14
479,-0.10475+0.16499i,-14.18
486,-0.075528-0.17916i,-14.225
493,0.18928+0.039755i,-14.271
499,-0.18977+0.032788i,-14.308
506,0.080721-0.17383i,-14.349
513,0.09651+0.16449i,-14.392
520,-0.18931-0.014242i,-14.432
527,0.1189-0.14693i,-14.47
534,0.052985+0.18057i,-14.508
541,-0.1779-0.058916i,-14.544
549,0.061826-0.176i,-14.584
556,0.1092+0.15035i,-14.618
564,-0.15165+0.10609i,-14.653
571,-0.0011145-0.18438i,-14.686
579,0.18369+0.0021186i,-14.718
587,-0.0052891+0.18297i,-14.749
595,-0.18226-0.0084226i,-14.777
603,0.011497-0.18151i,-14.804
611,0.18077+0.014558i,-14.829
620,0.085047+0.15958i,-14.855
628,-0.16065+0.08217i,-14.873
637,-0.15552-0.090633i,-14.894
645,0.093073-0.15371i,-14.909
654,0.1793-0.0046537i,-14.926
663,0.10059+0.14821i,-14.937
672,-0.070364+0.16448i,-14.948
681,-0.17632+0.029596i,-14.953
691,-0.17326-0.043729i,-14.958
700,-0.056759-0.16938i,-14.961
709,0.11195-0.13927i,-14.958
719,0.15857-0.082586i,-14.953
729,0.17851-0.011922i,-14.948
739,0.16847+0.060911i,-14.936
749,0.12998+0.12369i,-14.922
759,0.06939+0.16581i,-14.907
769,-0.0031369+0.18011i,-14.888
780,0.027978+0.17844i,-14.865
790,-0.046344+0.17512i,-14.839
801,-0.015644+0.18109i,-14.81
812,0.015718+0.18177i,-14.777
823,0.046779+0.1771i,-14.743
834,0.07674+0.16721i,-14.705
846,0.1716+0.068939i,-14.66
857,0.18172+0.038828i,-14.618
869,0.15956-0.097263i,-14.569
881,0.049347-0.18138i,-14.518
893,-0.089302-0.16674i,-14.464
905,-0.1806-0.060215i,-14.408
917,-0.17377+0.080756i,-14.351
930,0.03972+0.18889i,-14.288
942,0.15965+0.11093i,-14.226
955,0.14529-0.1314i,-14.16
968,-0.095786-0.17267i,-14.09
981,-0.19143+0.054514i,-14.021
995,0.11907+0.1617i,-13.944
1008,0.18611-0.079753i,-13.872
1022,-0.14095-0.14792i,-13.794
1036,-0.090327+0.18533i,-13.715
1050,0.20709+0.020332i,-13.635
1064,-0.053462-0.2031i,-13.555
1079,-0.077112+0.19762i,-13.468
1093,0.21406+0.0037409i,-13.388
1108,-0.17246-0.13046i,-13.301
1123,0.06297+0.20912i,-13.215
1139,-0.054128-0.214i,-13.122
1154,-0.083407+0.20672i,-13.037
1170,0.093697-0.20487i,-12.945
1186,-0.10405+0.20247i,-12.855
1202,0.11447-0.19954i,-12.764
1218,-0.12491+0.19598i,-12.675
1235,0.0065783-0.23486i,-12.58
1252,0.11616+0.20714i,-12.487
1269,-0.20817-0.11949i,-12.395
1286,0.24249-0.0042202i,-12.305
1304,-0.10206+0.22297i,-12.209
1321,-0.026847-0.24631i,-12.119
1339,0.23622+0.083189i,-12.026
1357,-0.17907+0.1788i,-11.936
1376,-0.204-0.15442i,-11.84
1395,0.12625-0.22573i,-11.746
1414,0.24347+0.095074i,-11.655
1433,-0.061444+0.25687i,-11.564
1452,-0.26556-0.025987i,-11.475
1472,-0.15787-0.21863i,-11.383
1492,0.060193-0.26577i,-11.293
1513,0.12843-0.24365i,-11.2
1533,0.27041-0.065364i,-11.113
1554,0.28097+0.0072004i,-11.024
1575,0.27215+0.08082i,-10.937
1597,0.28667-0.0097387i,-10.847
1618,0.28203+0.065831i,-10.764
1640,0.29124-0.027171i,-10.677
1663,0.15938-0.24879i,-10.59
1685,0.073143-0.28916i,-10.508
1708,-0.18464-0.23792i,-10.424
1731,-0.30404-0.0010031i,-10.341
1755,-0.024752+0.30595i,-10.259
1779,0.30594+0.048895i,-10.178
1803,0.073191-0.30398i,-10.098
1828,-0.304+0.084686i,-10.018
1853,0.22384+0.22652i,-9.939
1878,0.089931-0.30843i,-9.8624
1903,-0.31598+0.071966i,-9.7872
1929,0.31648+0.082011i,-9.7108
1955,-0.24544-0.22011i,-9.6381
1982,0.27007+0.19402i,-9.5633
2009,-0.29187-0.16515i,-9.4899
2036,0.31049+0.13379i,-9.4194
2064,-0.32698+0.096402i,-9.3477
2092,0.19126-0.28547i,-9.2785
2121,0.22022+0.26739i,-9.2084
2150,-0.32188+0.13519i,-9.1405
2179,-0.037259-0.34983i,-9.0737
2208,0.34832+0.065312i,-9.0103
2238,0.038779+0.35495i,-8.9451
2269,-0.19779+0.30048i,-8.8804
2300,-0.3464+0.10635i,-8.8174
2331,-0.33707-0.13973i,-8.7569
2363,-0.32283-0.17559i,-8.695
2395,-0.30471-0.20992i,-8.6354
2428,-0.36978-0.045607i,-8.5755
2461,-0.3513+0.13139i,-8.5177
2494,-0.25238+0.28073i,-8.4617
2528,0.12458+0.35893i,-8.4059
2562,0.37679+0.064795i,-8.3514
2597,0.034197-0.38319i,-8.2972
2633,-0.32423+0.21158i,-8.2422
2669,0.36903+0.12453i,-8.1905
2705,-0.13125-0.36912i,-8.1395
2742,0.0094153+0.39394i,-8.0888
2779,0.11483-0.3793i,-8.0394
2817,-0.010339+0.39837i,-7.9914
2855,-0.096101-0.38902i,-7.9433
2894,0.35833+0.18423i,-7.8957
2933,-0.37626+0.14982i,-7.851
2973,-0.099857-0.39464i,-7.8064
3014,0.31234-0.26442i,-7.7606
3055,0.37664+0.16525i,-7.7169
3096,0.017071+0.41293i,-7.6751
3139,0.040191+0.4133i,-7.6338
3181,-0.17517+0.37867i,-7.5925
3225,0.086688+0.41012i,-7.552
3268,0.10982+0.40643i,-7.5142
3313,0.42159+0.033543i,-7.4747
3358,0.17433-0.38736i,-7.4367
3404,-0.4197-0.076557i,-7.3991
3450,0.026548+0.42757i,-7.3631
3497,0.2706-0.33437i,-7.3276
3545,-0.32071+0.28925i,-7.2928
3593,0.36325-0.23664i,-7.2595
3642,-0.23271+0.36779i,-7.2256
3691,0.058676-0.43291i,-7.1929
3741,0.33806+0.27919i,-7.1617
3792,-0.2698+0.34761i,-7.1304
3844,-0.44114-0.019334i,-7.1002
3896,-0.24-0.37247i,-7.0701
3949,-0.089911-0.4354i,-7.0408
4003,-0.18228-0.40718i,-7.0109
4058,-0.42086-0.15213i,-6.9839
4113,-0.40302+0.19781i,-6.9561
4169,0.12206+0.43349i,-6.929
4226,0.35165-0.28352i,-6.9028
4283,-0.40014-0.21247i,-6.877
4341,0.21863+0.3983i,-6.8521
4400,-0.22124-0.39828i,-6.8283
4460,0.40678+0.208i,-6.8041
4521,-0.34917+0.29658i,-6.7803
4583,-0.35869-0.28695i,-6.7572
4645,0.21373-0.40792i,-6.7351
4708,0.44162-0.13433i,-6.7147
4772,0.46101-0.040798i,-6.692
4837,0.41417-0.20891i,-6.672
4903,0.064343-0.46049i,-6.6517
4970,-0.46019-0.07374i,-6.6311
5037,-0.083065+0.4596i,-6.6128
5106,0.26355-0.38688i,-6.5929
5175,-0.39896+0.24669i,-6.5752
5246,0.12281-0.45375i,-6.5567
5317,0.22105+0.41588i,-6.5401
5390,-0.31428+0.35213i,-6.5215
5463,-0.44001-0.17315i,-6.5055
5537,-0.25359-0.40017i,-6.4889
5613,-0.42411-0.21299i,-6.4737
5689,-0.47409+0.035801i,-6.458
5767,0.10253+0.46509i,-6.4431
5845,0.44671-0.16742i,-6.4287
5925,-0.47541+0.048342i,-6.414
6005,0.47284+0.07436i,-6.3997
6087,-0.34799+0.32967i,-6.3869
6170,-0.30489-0.3709i,-6.3729
6254,0.17268-0.44879i,-6.3595
6339,0.35751-0.32255i,-6.3479
6425,0.31805-0.36246i,-6.3351
6513,-0.25978-0.40703i,-6.3235
6601,-0.46398+0.13612i,-6.3115
6691,0.44663+0.18681i,-6.3008
6782,-0.42733-0.2289i,-6.2892
6874,0.48534+0.00067869i,-6.2791
6968,0.043571+0.48395i,-6.2689
7063,-0.35032+0.33764i,-6.2576
7159,-0.43667+0.21593i,-6.247
7256,-0.36094+0.32781i,-6.239
7355,0.28222+0.39826i,-6.2296
7455,0.22969-0.43137i,-6.219
7557,-0.20092+0.44605i,-6.2101
7659,0.17116-0.45876i,-6.2022
7764,0.48741+0.051059i,-6.1947
7869,0.072608+0.48522i,-6.185
7977,0.27258+0.40846i,-6.1773
8085,0.42084+0.25382i,-6.1703
8195,0.23664-0.43127i,-6.162
8307,-0.37314+0.32117i,-6.1551
8420,0.2912-0.39739i,-6.149
8534,0.088849+0.48495i,-6.1427
8650,-0.4084+0.27688i,-6.1359
8768,-0.40444+0.28335i,-6.1285
8887,-0.17324+0.46283i,-6.1221
9008,0.48854+0.076754i,-6.1161
9131,-0.46436-0.17085i,-6.1115
9255,0.49482-0.018224i,-6.1051
9381,0.01347+0.49522i,-6.1009
9509,-0.1846+0.46i,-6.0963
9638,-0.10079+0.48569i,-6.0896
9770,0.49002-0.078729i,-6.085
9903,-0.44454-0.22108i,-6.0819
10037,0.43676+0.23674i,-6.0765
10174,-0.168+0.46782i,-6.0717
10312,-0.45935+0.19043i,-6.0684
10453,-0.12473+0.4816i,-6.0643
10595,0.47343+0.15365i,-6.06
10739,-0.35647-0.34774i,-6.0557
10885,0.49717+0.030136i,-6.054
11033,0.12451+0.48249i,-6.0503
11184,0.34087+0.36367i,-6.0476
11336,0.4809-0.13219i,-6.0426
11490,-0.40726-0.28803i,-6.0411
11647,0.48247-0.12751i,-6.0375
11805,0.073359+0.49377i,-6.0347
11966,0.11057+0.48679i,-6.0346
12129,0.49687+0.049714i,-6.0319
12294,-0.34-0.36586i,-6.0301
12461,0.46546+0.18182i,-6.0256
12631,0.13045+0.48249i,-6.0238
12802,-0.042109+0.49812i,-6.0225
12977,0.47134-0.16672i,-6.0213
13153,-0.48784-0.10947i,-6.0211
13332,0.28009-0.41426i,-6.0196
13514,0.3523-0.3551i,-6.0169
13698,-0.10099-0.48987i,-6.0176
13884,-0.35242+0.35509i,-6.0156
14073,0.0046399-0.50039i,-6.0135
14265,0.29099-0.40704i,-6.0143
14459,0.029975-0.4995i,-6.0137
14656,-0.3868+0.31748i,-6.0135
14855,0.2552-0.43037i,-6.0145
15057,0.50035+0.00014915i,-6.0146
15262,0.37579-0.33051i,-6.0127
15470,-0.49953+0.029874i,-6.0133
15680,0.42145-0.26965i,-6.0148
15894,0.48074-0.13866i,-6.0148
16110,0.19787-0.45953i,-6.015
16329,-0.39412+0.30835i,-6.0134
16552,-0.40287-0.29661i,-6.0157
16777,-0.36195-0.34516i,-6.0181
17005,-0.32277+0.38203i,-6.0184
17237,-0.065424-0.49587i,-6.0177
17471,0.42241-0.26769i,-6.019
17709,-0.099541-0.48993i,-6.0216
17950,0.011423+0.49978i,-6.0221
18194,-0.49954+0.015892i,-6.0243
18442,-0.34315+0.36326i,-6.0257
18693,0.48841-0.105i,-6.0281
18947,-0.10085+0.48904i,-6.0323
19205,0.076834+0.49337i,-6.0325
19467,0.14081-0.47892i,-6.0346
19731,0.21483+0.45044i,-6.0372
20000,0.40982+0.28454i,-6.0396
