Frequency (Hz), H(j), Amplitude Response (dB)
257,-0.081049-0.093462i,-18.152
261,0.0064531+0.12406i,-18.116
264,0.11752-0.041622i,-18.084
268,-0.11875-0.039644i,-18.048
272,0.06964+0.10482i,-18.004
275,0.080895-0.097005i,-17.971
279,-0.12399+0.026927i,-17.932
283,0.11487+0.055289i,-17.891
287,-0.056952-0.11466i,-17.854
291,-0.025732+0.12601i,-17.814
295,0.098304-0.08387i,-17.773
299,-0.12977+0.0056531i,-17.728
303,0.10644+0.075851i,-17.674
307,-0.037434-0.12595i,-17.628
311,-0.048244+0.1231i,-17.574
315,0.11433-0.06775i,-17.53
320,-0.11782+0.063305i,-17.474
324,0.13256+0.022771i,-17.425
328,-0.090995-0.10008i,-17.377
333,0.087133+0.10482i,-17.31
337,-0.0041784-0.13715i,-17.252
342,-0.0017393+0.13832i,-17.181
347,0.0078064-0.13913i,-17.118
351,-0.092361+0.10549i,-17.064
356,0.097697-0.10207i,-16.998
361,-0.10296+0.09842i,-16.928
366,0.10817-0.094491i,-16.855
371,-0.11329+0.090431i,-16.775
376,0.11814-0.086037i,-16.704
381,-0.12289+0.081383i,-16.63
386,0.12749-0.07635i,-16.559
391,-0.132+0.071091i,-16.483
397,0.07302-0.13291i,-16.383
402,-0.079621+0.13071i,-16.303
408,-0.0040945-0.15454i,-16.216
413,-0.0031016+0.1559i,-16.142
419,-0.082828-0.1342i,-16.043
424,0.077428+0.13913i,-15.96
430,-0.14197-0.07566i,-15.87
436,0.16206-0.013375i,-15.777
442,-0.13048+0.10012i,-15.678
448,0.056111-0.15663i,-15.578
454,0.038031+0.16376i,-15.488
460,-0.12184-0.11843i,-15.395
467,0.15739-0.070085i,-15.275
473,-0.095486+0.14572i,-15.178
479,0.0017044-0.17603i,-15.088
486,0.16495+0.068064i,-14.97
493,-0.12615+0.12957i,-14.854
499,0.036692-0.17907i,-14.761
506,0.15445+0.10218i,-14.648
513,-0.15437+0.10669i,-14.533
520,-0.041862-0.18524i,-14.429
527,0.18994+0.030846i,-14.314
534,-0.10074+0.16686i,-14.203
541,-0.11844-0.1578i,-14.097
549,0.12778-0.15416i,-13.969
556,0.09625+0.1783i,-13.866
564,-0.1534+0.13697i,-13.738
571,-0.070502-0.19585i,-13.632
579,0.17668-0.11554i,-13.51
587,0.15549+0.14707i,-13.391
595,-0.10862+0.18781i,-13.272
603,-0.21071-0.063047i,-13.154
611,0.012977-0.22245i,-13.041
620,0.15874-0.16114i,-12.91
628,0.19596+0.11896i,-12.794
637,0.069897+0.22193i,-12.665
645,-0.20258+0.12055i,-12.552
654,-0.23511-0.043641i,-12.427
663,-0.14984-0.19068i,-12.305
672,0.0135-0.24553i,-12.185
681,0.17484-0.17788i,-12.061
691,0.19524-0.16118i,-11.932
700,0.25652+0.0080325i,-11.813
709,0.1897+0.17797i,-11.697
719,0.1726+0.19966i,-11.57
729,0.15308+0.2196i,-11.447
739,0.13109+0.23783i,-11.322
749,0.10697+0.25385i,-11.199
759,0.080807+0.26732i,-11.08
769,0.053105+0.27812i,-10.96
780,0.18532+0.21946i,-10.835
790,0.16324+0.24102i,-10.719
801,0.26415+0.13206i,-10.594
812,0.29917-0.014542i,-10.471
823,0.2572-0.16139i,-10.353
834,0.14727-0.27027i,-10.235
846,-0.18403-0.25232i,-10.108
857,-0.28776-0.13172i,-9.9931
869,-0.24558+0.20667i,-9.8707
881,0.08295+0.31468i,-9.7508
893,0.32427+0.060626i,-9.6327
905,0.19622-0.27084i,-9.5135
917,-0.16294-0.29713i,-9.3994
930,-0.26793+0.21513i,-9.2787
942,0.080659+0.33862i,-9.1662
955,0.32369-0.14022i,-9.0505
968,-0.19697-0.29829i,-8.9354
981,-0.26297+0.24896i,-8.8228
995,0.36717+0.0074603i,-8.7009
1008,-0.057082-0.36738i,-8.594
1022,-0.22047+0.3056i,-8.4773
1036,0.37642-0.063545i,-8.3645
1050,-0.31645-0.22209i,-8.2546
1064,0.070005+0.38518i,-8.1455
1079,-0.0072481-0.39668i,-8.0297
1093,-0.27682+0.29073i,-7.9275
1108,0.32418-0.24551i,-7.8155
1123,-0.36391+0.19245i,-7.7092
1139,0.24537-0.3373i,-7.5951
1154,-0.29995+0.29687i,-7.4933
1170,0.14052-0.40358i,-7.3844
1186,0.052009+0.42942i,-7.2792
1202,-0.23837-0.3672i,-7.1748
1218,0.37996+0.2275i,-7.0747
1235,-0.38606+0.22794i,-6.968
1252,-0.016219-0.45339i,-6.8651
1269,0.41078+0.20479i,-6.7637
1286,-0.3803+0.26614i,-6.6663
1304,-0.31328-0.35009i,-6.5619
1321,0.46218-0.10916i,-6.4681
1339,0.16544+0.451i,-6.3681
1357,-0.43275+0.2203i,-6.2745
1376,-0.4592-0.17434i,-6.1753
1395,-0.18148-0.46246i,-6.0765
1414,0.22288-0.44995i,-5.9837
1433,0.48815-0.13884i,-5.8912
1452,0.43544+0.27098i,-5.7998
1472,0.37099+0.36204i,-5.7072
1492,0.28765+0.43779i,-5.6161
1513,0.44055+0.29387i,-5.5215
1533,0.37088+0.38549i,-5.434
1554,0.49701+0.21222i,-5.3453
1575,0.54579+0.001263i,-5.2595
1597,0.29028-0.46876i,-5.1712
1618,0.084921-0.55021i,-5.0872
1640,-0.42821-0.36441i,-5.0009
1663,-0.339+0.45561i,-4.9147
1685,0.2121+0.53249i,-4.8342
1708,0.52238-0.24891i,-4.7516
1731,-0.2852-0.5097i,-4.6708
1755,-0.2173+0.54811i,-4.5887
1779,0.56745-0.17905i,-4.5093
1803,-0.50155-0.32997i,-4.4318
1828,0.39894+0.45587i,-4.3537
1853,-0.26525-0.55067i,-4.276
1878,0.10961+0.6067i,-4.201
1903,0.056583-0.61923i,-4.1268
1929,0.15926+0.60665i,-4.0518
1955,-0.35939-0.5203i,-3.9807
1982,0.63765+0.00067186i,-3.9084
2009,-0.36656+0.52838i,-3.8347
2036,-0.22774-0.60679i,-3.7669
2064,0.60897-0.23688i,-3.6962
2092,0.2464+0.61071i,-3.6283
2121,-0.35124+0.56321i,-3.5599
2150,-0.66711+0.04853i,-3.4931
2179,-0.43549-0.51444i,-3.4266
2208,0.16006-0.65962i,-3.3657
2238,0.36398-0.57898i,-3.3003
2269,0.18162-0.66456i,-3.2365
2300,-0.019357-0.69357i,-3.1748
2331,-0.22166-0.66258i,-3.1145
2363,-0.66427-0.23179i,-3.0542
2395,-0.59379+0.38632i,-2.9944
2428,0.36428+0.61325i,-2.9348
2461,0.63173-0.34125i,-2.8774
2494,-0.31746-0.64914i,-2.8219
2528,-0.37318+0.6242i,-2.7664
2562,0.73127-0.02803i,-2.7121
2597,-0.69475-0.24404i,-2.6581
2633,0.7377+0.071018i,-2.6023
2669,-0.7375+0.1084i,-2.5519
2705,0.69422-0.28351i,-2.5001
2742,-0.23969+0.71514i,-2.4498
2779,-0.38759-0.65214i,-2.3995
2817,0.68918-0.32684i,-2.3523
2855,0.26283+0.7207i,-2.3026
2894,-0.49507+0.59146i,-2.2554
2933,-0.76386-0.13305i,-2.2099
2973,-0.64281-0.44073i,-2.1649
3014,-0.71798-0.31375i,-2.1188
3055,-0.76811-0.17395i,-2.0743
3096,-0.79102-0.026373i,-2.0314
3139,-0.14189+0.78245i,-1.9904
3181,0.46919+0.64681i,-1.9484
3225,0.36455-0.71538i,-1.9066
3268,-0.65756-0.46682i,-1.8688
3313,0.36867+0.72147i,-1.8281
3358,0.0073183-0.81387i,-1.7886
3404,0.10399+0.81086i,-1.7502
3450,-0.21436-0.79251i,-1.7133
3497,0.70193+0.43241i,-1.6769
3545,-0.56469+0.60528i,-1.6416
3593,-0.484-0.6756i,-1.6071
3642,0.42187-0.71995i,-1.572
3691,0.83259+0.092433i,-1.5382
3741,0.67221+0.50509i,-1.5059
3792,0.71479+0.44856i,-1.4744
3844,0.83846-0.11949i,-1.4431
3896,0.5652-0.63486i,-1.4116
3949,-0.47615-0.70775i,-1.3809
4003,-0.49165+0.70088i,-1.3493
4058,0.79989-0.31264i,-1.322
4113,-0.84212-0.18262i,-1.2929
4169,0.85027+0.15654i,-1.2641
4226,-0.77435+0.39061i,-1.2367
4283,0.38167-0.78175i,-1.2102
4341,0.63384+0.59965i,-1.1843
4400,-0.37554+0.7903i,-1.1599
4460,-0.77501+0.41191i,-1.1334
4521,-0.78576+0.39654i,-1.1088
4583,-0.42835+0.77175i,-1.0842
4645,0.079757+0.88141i,-1.061
4708,0.85589+0.23322i,-1.0406
4772,0.0039403-0.88963i,-1.0158
4837,-0.57169+0.68445i,-0.99475
4903,0.622-0.64217i,-0.9731
4970,-0.20012+0.87365i,-0.95118
5037,-0.28199-0.8528i,-0.93238
5106,0.77772-0.45377i,-0.91107
5175,0.6067+0.66805i,-0.8918
5246,0.51899+0.74077i,-0.87196
5317,0.42261+0.80167i,-0.85513
5390,0.90808-0.021485i,-0.83513
5463,0.3857-0.82436i,-0.81796
5537,-0.87621-0.25292i,-0.80031
5613,0.81869+0.40555i,-0.78457
5689,-0.7351-0.54547i,-0.76804
5767,0.83797-0.37258i,-0.75202
5845,-0.087638+0.9145i,-0.73661
5925,-0.74568+0.53944i,-0.72101
6005,-0.89923-0.20367i,-0.70536
6087,-0.91113+0.15039i,-0.69161
6170,-0.36256+0.85102i,-0.67687
6254,0.86994+0.31898i,-0.66242
6339,-0.28972-0.88151i,-0.64998
6425,0.031448+0.92885i,-0.63614
6513,-0.77583-0.51417i,-0.62341
6601,0.87035-0.33378i,-0.61022
6691,0.77658+0.51774i,-0.59915
6782,0.56301+0.74622i,-0.58573
6874,0.74889+0.56123i,-0.57586
6968,0.60161-0.71841i,-0.56482
7063,-0.93008-0.12455i,-0.55239
7159,0.8144+0.46876i,-0.54049
7256,-0.9003-0.2723i,-0.53213
7355,0.36694-0.86728i,-0.52166
7455,0.93716-0.10448i,-0.51011
7557,0.90536-0.26727i,-0.50072
7659,0.84534-0.42215i,-0.49243
7764,-0.75337-0.5718i,-0.48414
7869,-0.17945+0.92984i,-0.47298
7977,-0.49594-0.80778i,-0.46499
8085,0.91203+0.26151i,-0.45664
8195,0.12017+0.9421i,-0.44792
8307,0.18652+0.93207i,-0.44048
8420,0.73685+0.6017i,-0.43352
8534,0.77398-0.55434i,-0.42714
8650,-0.9526+0.020857i,-0.41967
8768,0.75493-0.58294i,-0.41083
8887,0.31873+0.89973i,-0.40429
9008,-0.29328+0.90916i,-0.39729
9131,0.2558+0.92098i,-0.39224
9255,0.95199+0.094299i,-0.38494
9381,-0.66426-0.68906i,-0.38084
9509,0.92213+0.25854i,-0.37551
9638,-0.61456+0.73556i,-0.3681
9770,-0.71168+0.64297i,-0.3626
9903,-0.33639+0.8986i,-0.35913
10037,0.64537+0.71095i,-0.35291
10174,-0.49774-0.82171i,-0.34825
10312,0.79267+0.5436i,-0.34409
10453,0.10197+0.95629i,-0.33911
10595,-0.1335+0.95295i,-0.33419
10739,0.72405+0.63457i,-0.32955
10885,0.062295-0.9609i,-0.3282
11033,0.24266+0.93241i,-0.32327
11184,-0.63096+0.72851i,-0.32062
11336,-0.84353+0.46759i,-0.3143
11490,-0.17279+0.94906i,-0.3125
11647,0.53185-0.80534i,-0.30844
11805,-0.34847+0.90034i,-0.30559
11966,-0.95771+0.12262i,-0.30472
12129,-0.9258+0.27516i,-0.30203
12294,0.11085+0.95973i,-0.2995
12461,0.371-0.89263i,-0.29454
12631,0.78675+0.56205i,-0.29246
12802,-0.21952+0.94187i,-0.2904
12977,0.84498+0.47062i,-0.28969
13153,0.16335-0.95341i,-0.28874
13332,0.42209+0.87065i,-0.28636
13514,-0.20721+0.94547i,-0.28333
13698,0.33408+0.90834i,-0.28405
13884,0.80673-0.53515i,-0.28164
14073,-0.43834+0.86351i,-0.27894
14265,-0.91659+0.31219i,-0.2798
14459,-0.68095+0.68894i,-0.27645
14656,0.96795+0.032933i,-0.2779
14855,-0.90077+0.35568i,-0.27848
15057,-0.84882-0.4662i,-0.27869
15262,-0.86252+0.44104i,-0.27588
15470,0.95631-0.15426i,-0.27645
15680,-0.45482+0.85519i,-0.27698
15894,-0.22737+0.94163i,-0.27632
16110,0.9194+0.30504i,-0.27633
16329,-0.96181-0.11686i,-0.27453
16552,-0.80365-0.54071i,-0.27697
16777,-0.95418+0.16545i,-0.27878
17005,0.9089+0.3341i,-0.27931
17237,0.023093+0.96829i,-0.27741
17471,0.062634+0.96637i,-0.27894
17709,0.5183-0.81776i,-0.28088
17950,0.59261+0.76555i,-0.28146
18194,0.54156+0.8023i,-0.28278
18442,0.13636-0.95821i,-0.28373
18693,0.80177+0.54166i,-0.28617
18947,0.6982+0.66932i,-0.2897
19205,0.032757-0.96655i,-0.29054
19467,0.96664-0.024923i,-0.29179
19731,0.93666+0.23936i,-0.29362
20000,-0.80914-0.5287i,-0.29547
