Frequency (Hz), H(j), Amplitude Response (dB)
73,0.2148-0.045988i,-13.165
74,0.15109-0.15943i,-13.165
75,0.034482-0.21691i,-13.166
76,-0.094296-0.19834i,-13.167
77,-0.19-0.11021i,-13.166
78,-0.21898+0.016612i,-13.167
79,-0.17116+0.13759i,-13.167
80,-0.063227+0.21028i,-13.168
82,0.17342+0.13446i,-13.174
83,0.219+0.012811i,-13.176
84,0.18779-0.11344i,-13.176
85,0.090601-0.19971i,-13.179
86,-0.038392-0.21585i,-13.182
87,-0.15378-0.15623i,-13.183
88,-0.2151-0.041696i,-13.187
90,-0.11612+0.18572i,-13.19
91,0.0094551+0.21872i,-13.194
92,0.13164+0.17485i,-13.197
93,0.2074+0.069623i,-13.2
95,0.13928-0.16847i,-13.207
96,0.019373-0.21764i,-13.211
97,-0.10725-0.19031i,-13.213
99,-0.21591+0.031912i,-13.221
100,-0.15983+0.14853i,-13.223
101,-0.047651+0.21277i,-13.229
103,0.18143+0.12068i,-13.235
104,0.21772-0.003287i,-13.241
105,0.17752-0.12604i,-13.242
107,-0.053993-0.21066i,-13.252
108,-0.16368-0.14297i,-13.258
110,-0.19204+0.10149i,-13.262
111,-0.10066+0.19236i,-13.267
113,0.1434+0.16274i,-13.275
114,0.21033+0.052873i,-13.276
116,0.12455-0.17728i,-13.284
118,-0.12081-0.17958i,-13.294
119,-0.20117-0.07955i,-13.298
121,-0.1462+0.15918i,-13.306
122,-0.030268+0.21392i,-13.309
124,0.18879+0.10475i,-13.315
126,0.16525-0.1387i,-13.321
127,0.057553-0.20779i,-13.326
129,-0.17332-0.12798i,-13.333
131,-0.18144+0.11597i,-13.338
133,0.043435+0.2108i,-13.342
135,0.21219+0.03481i,-13.35
136,0.19446-0.091608i,-13.353
138,-0.016037-0.21424i,-13.358
140,-0.20559-0.061511i,-13.367
142,-0.13083+0.17003i,-13.37
144,0.11198+0.18276i,-13.378
146,0.21055-0.03926i,-13.384
148,0.038424-0.21056i,-13.39
150,-0.18284-0.11098i,-13.396
152,-0.16875+0.13111i,-13.404
154,0.062236+0.20421i,-13.413
156,0.21274+0.014677i,-13.423
158,0.089505-0.19336i,-13.43
160,-0.14851-0.15232i,-13.443
163,-0.11272+0.17994i,-13.46
165,0.12779+0.16927i,-13.47
167,0.20345-0.059018i,-13.48
169,0.017366-0.2108i,-13.493
172,-0.20844+0.032807i,-13.514
174,-0.04362+0.2061i,-13.528
176,0.17667+0.11411i,-13.543
179,0.069014-0.19815i,-13.563
181,-0.16029-0.13491i,-13.576
184,-0.093049+0.18713i,-13.598
186,0.14144+0.15354i,-13.607
189,0.11563-0.1733i,-13.625
191,-0.12053-0.1696i,-13.636
194,-0.13603+0.15693i,-13.652
196,0.097962+0.1828i,-13.664
199,0.15431-0.13826i,-13.673
202,-0.17055-0.11701i,-13.688
205,-0.07307+0.19313i,-13.702
207,0.15424+0.13683i,-13.715
210,0.09617-0.18193i,-13.732
213,-0.19915-0.050187i,-13.749
216,-0.001381+0.20499i,-13.765
219,0.1989-0.047174i,-13.79
222,-0.092824-0.18149i,-13.814
225,-0.15392+0.13285i,-13.836
228,0.16515+0.11766i,-13.86
231,0.075028-0.18778i,-13.884
234,-0.19972-0.028221i,-13.906
237,0.019804+0.20029i,-13.925
241,0.1182-0.16226i,-13.947
244,-0.18526-0.076193i,-13.966
247,-0.029926+0.19778i,-13.978
251,0.15338-0.12757i,-14.001
254,-0.16-0.11832i,-14.023
257,-0.07655+0.18318i,-14.044
261,0.17828-0.085809i,-14.073
264,-0.12539-0.15231i,-14.098
268,-0.0074441+0.19647i,-14.128
272,0.13566-0.14123i,-14.163
275,-0.16897-0.097959i,-14.186
279,0.060983+0.185i,-14.209
283,0.077099-0.17825i,-14.235
287,-0.17567+0.081831i,-14.253
291,0.18513+0.055237i,-14.28
295,-0.10158-0.16362i,-14.307
299,-0.032508+0.18911i,-14.339
303,0.14926-0.11926i,-14.377
307,-0.19012-0.0098598i,-14.408
311,0.13513+0.13321i,-14.437
315,-0.012593-0.18882i,-14.46
320,-0.010402+0.18842i,-14.484
324,0.13237-0.13372i,-14.51
328,-0.18718+0.012275i,-14.536
333,0.1864+0.010293i,-14.578
337,-0.13211-0.13093i,-14.61
342,0.11474+0.14542i,-14.645
347,-0.09602-0.15771i,-14.673
351,-0.032653+0.18129i,-14.694
356,0.053883-0.17544i,-14.726
361,-0.074217+0.16703i,-14.762
366,0.093318-0.15616i,-14.802
371,-0.11111+0.14323i,-14.833
376,0.12713-0.1285i,-14.858
381,-0.14116+0.11203i,-14.884
386,0.15292-0.094199i,-14.914
391,-0.16239+0.07495i,-14.95
397,0.10846-0.1412i,-14.989
402,-0.12432+0.12686i,-15.01
408,0.050491-0.16974i,-15.036
413,-0.069938+0.16201i,-15.067
419,-0.01357-0.17517i,-15.105
424,-0.0075078+0.17513i,-15.125
430,-0.075012-0.15799i,-15.145
436,0.13968+0.1042i,-15.176
442,-0.17152-0.026858i,-15.209
448,0.16381-0.05605i,-15.233
454,-0.11833+0.12591i,-15.25
460,0.045523-0.16619i,-15.273
467,0.12583+0.11679i,-15.306
473,-0.1656-0.044447i,-15.317
479,0.16676-0.038279i,-15.335
486,-0.042901+0.16507i,-15.363
493,-0.12649-0.11421i,-15.37
499,0.16499+0.041529i,-15.384
506,-0.11266+0.12692i,-15.406
513,-0.060525-0.15847i,-15.41
520,0.16846+0.019045i,-15.415
527,-0.094443+0.14041i,-15.431
534,-0.081025-0.14864i,-15.427
541,0.16909-0.0036397i,-15.436
549,0.024686+0.16733i,-15.435
556,-0.16005-0.055052i,-15.429
564,0.034569-0.16555i,-15.436
571,0.13122+0.10728i,-15.417
579,-0.089863+0.14382i,-15.412
587,-0.15428-0.071318i,-15.393
595,0.051255-0.16223i,-15.384
603,0.16776+0.030693i,-15.363
611,-0.0092749+0.17068i,-15.343
620,-0.13383+0.10721i,-15.316
628,-0.12349-0.11955i,-15.296
637,0.006864-0.17246i,-15.259
645,0.17243-0.014954i,-15.235
654,0.12672+0.11917i,-15.191
663,-0.0042786+0.17461i,-15.156
672,-0.13368+0.11383i,-15.11
681,-0.17471-0.023984i,-15.073
691,-0.16518-0.064608i,-15.023
700,-0.06217-0.1674i,-14.964
709,0.083865-0.15869i,-14.919
719,0.11961-0.13546i,-14.86
729,0.14936-0.10429i,-14.791
739,0.17089-0.066485i,-14.734
749,0.18306-0.024405i,-14.672
759,0.18509+0.019653i,-14.603
769,0.17663+0.063542i,-14.53
780,0.18934-0.0037025i,-14.454
790,0.1862+0.041697i,-14.388
801,0.19056-0.027741i,-14.308
812,0.16985-0.094633i,-14.225
823,0.12625-0.15031i,-14.142
834,0.065175-0.18714i,-14.059
846,-0.11824-0.1616i,-13.969
857,-0.16954-0.11023i,-13.883
869,-0.18904+0.077737i,-13.79
881,-0.044025+0.20189i,-13.696
893,0.14247+0.15259i,-13.607
905,0.20885-0.030539i,-13.511
917,0.094866-0.19115i,-13.416
930,-0.19321-0.09636i,-13.315
942,-0.19138+0.10481i,-13.223
955,0.10559+0.19398i,-13.118
968,0.19654-0.10618i,-13.019
981,-0.10669-0.19915i,-12.92
995,-0.10559+0.20298i,-12.811
1008,0.20489+0.1076i,-12.712
1022,-0.026935-0.23256i,-12.612
1036,-0.17916+0.15533i,-12.501
1050,0.23188+0.061201i,-12.402
1064,-0.080992-0.22884i,-12.297
1079,-0.007147+0.2456i,-12.192
1093,0.20953-0.13389i,-12.088
1108,-0.24668+0.049605i,-11.985
1123,0.25098+0.043365i,-11.879
1139,-0.25742+0.015929i,-11.771
1154,0.24865+0.079233i,-11.668
1170,-0.26343-0.020126i,-11.561
1186,0.26412-0.041675i,-11.457
1202,-0.25032+0.10245i,-11.357
1218,0.22268-0.15927i,-11.252
1235,-0.031781+0.27518i,-11.15
1252,-0.18487-0.21088i,-11.043
1269,0.28371+0.0045909i,-10.941
1286,-0.19625+0.20968i,-10.837
1304,-0.18398-0.22488i,-10.736
1321,0.29332+0.014962i,-10.642
1339,-0.054554+0.29217i,-10.538
1357,-0.28553-0.093887i,-10.441
1376,-0.046045-0.30067i,-10.337
1395,0.2501-0.17908i,-10.24
1414,0.27599+0.14359i,-10.142
1433,-0.0032902+0.31456i,-10.046
1452,-0.28511+0.14074i,-9.9527
1472,-0.32122-0.012846i,-9.857
1492,-0.27903-0.16667i,-9.7618
1513,-0.2982-0.13815i,-9.6654
1533,-0.19774-0.2667i,-9.5772
1554,-0.22685-0.24726i,-9.4847
1575,-0.25409-0.2246i,-9.3929
1597,-0.34258-0.0055553i,-9.3036
1618,-0.34478+0.030426i,-9.2156
1640,-0.24483+0.2496i,-9.1278
1663,0.18018+0.30382i,-9.0387
1685,0.33763+0.11509i,-8.9537
1708,0.20006-0.29952i,-8.8694
1731,-0.24023-0.27299i,-8.7866
1755,-0.17805+0.32116i,-8.7015
1779,0.36578+0.060236i,-8.6194
1803,-0.066836-0.36808i,-8.5402
1828,-0.16262+0.3409i,-8.4571
1853,0.33428-0.18301i,-8.3792
1878,-0.3815-0.047437i,-8.3034
1903,0.28405+0.26403i,-8.2277
1929,-0.28078-0.27256i,-8.1495
1955,0.27737+0.28086i,-8.0739
1982,-0.38931-0.082982i,-8.0011
2009,0.37396-0.14573i,-7.9296
2036,-0.23432+0.33002i,-7.8565
2064,-0.2193-0.34394i,-7.7889
2092,0.40456-0.074372i,-7.716
2121,0.16123+0.38198i,-7.6471
2150,-0.34088+0.24186i,-7.5772
2179,-0.3119-0.2828i,-7.514
2208,0.21022-0.36851i,-7.4476
2238,0.40809-0.12719i,-7.3823
2269,0.42535-0.066712i,-7.3196
2300,0.43369-0.0039809i,-7.256
2331,0.43269+0.059772i,-7.1945
2363,0.41762-0.13818i,-7.1331
2395,0.31616-0.31038i,-7.071
2428,-0.11707-0.43037i,-7.013
2461,-0.43555-0.10883i,-6.9562
2494,-0.30983+0.32895i,-6.8994
2528,0.35864+0.27969i,-6.8435
2562,0.24663-0.3854i,-6.7911
2597,-0.45667+0.058259i,-6.7378
2633,0.45844+0.066746i,-6.6833
2669,-0.4266-0.18804i,-6.6285
2705,0.36249+0.29713i,-6.5819
2742,-0.44227-0.16352i,-6.5298
2779,0.47395+0.010356i,-6.4833
2817,-0.29099+0.3777i,-6.4333
2855,-0.13228-0.46103i,-6.3818
2894,0.46737-0.11813i,-6.3378
2933,0.10386+0.47318i,-6.2951
2973,-0.34333+0.34539i,-6.2495
3014,-0.45222+0.18721i,-6.2061
3055,-0.49205-0.0013081i,-6.1597
3096,-0.45577-0.19163i,-6.118
3139,-0.45497+0.1998i,-6.0745
3181,-0.40566+0.29074i,-6.0365
3225,0.22549+0.44812i,-5.9919
3268,0.48217+0.14534i,-5.9582
3313,-0.07809-0.49995i,-5.9168
3358,-0.41878+0.28793i,-5.8791
3404,0.5086-0.042264i,-5.8427
3450,-0.46432-0.21674i,-5.8076
3497,0.48289+0.17769i,-5.7715
3545,-0.48798+0.16983i,-5.7354
3593,0.27032-0.44274i,-5.701
3642,0.35198+0.3835i,-5.6709
3691,-0.46769+0.23346i,-5.6345
3741,-0.37131-0.37049i,-5.6045
3792,-0.075073-0.52094i,-5.575
3844,-0.054343-0.52541i,-5.5438
3896,-0.033367-0.52885i,-5.5161
3949,-0.31158-0.43076i,-5.4877
4003,-0.52067+0.11761i,-5.4526
4058,0.21916+0.48823i,-5.4302
4113,0.43666-0.31274i,-5.3988
4169,-0.53299-0.078621i,-5.3721
4226,0.51453+0.16518i,-5.3459
4283,-0.48204-0.24772i,-5.3205
4341,0.54333+0.019058i,-5.2934
4400,-0.2908+0.46087i,-5.2729
4460,-0.48304-0.25598i,-5.2455
4521,-0.10419-0.53797i,-5.225
4583,0.053209-0.54693i,-5.2005
4645,0.20697-0.51068i,-5.1765
4708,0.038236-0.55086i,-5.1583
4772,-0.41558-0.3659i,-5.1344
4837,-0.38633+0.39813i,-5.1179
4903,0.54323+0.11875i,-5.0976
4970,-0.45134-0.32745i,-5.0733
5037,0.2832+0.4818i,-5.0538
5106,-0.54327-0.13588i,-5.0362
5175,0.47843-0.29308i,-5.0197
5246,0.46732+0.31298i,-4.9984
5317,-0.08896+0.55638i,-4.9829
5390,-0.051903+0.56233i,-4.9634
5463,-0.014084+0.56549i,-4.9488
5537,0.34123+0.45266i,-4.9304
5613,0.32872-0.46261i,-4.9205
5689,-0.54158-0.17399i,-4.9002
5767,0.53158+0.20476i,-4.8878
5845,-0.51975-0.23508i,-4.8758
5925,0.42754-0.37941i,-4.858
6005,0.1719+0.5463i,-4.8414
6087,-0.26464+0.50847i,-4.8336
6170,-0.35243+0.45362i,-4.8152
6254,-0.13571+0.5591i,-4.8016
6339,0.40821+0.40613i,-4.7942
6425,0.38226-0.43214i,-4.7772
6513,-0.49489+0.2979i,-4.7669
6601,0.56212-0.13525i,-4.759
6691,-0.24261+0.52557i,-4.7485
6782,-0.50926-0.27709i,-4.7349
6874,-0.023539-0.58002i,-4.724
6968,-0.12371-0.56761i,-4.7175
7063,-0.48753-0.31811i,-4.6995
7159,-0.40482+0.41938i,-4.6883
7256,0.54694+0.20195i,-4.6862
7355,-0.55693-0.17442i,-4.6776
7455,0.54925-0.20039i,-4.6618
7557,0.34952+0.46955i,-4.6516
7659,-0.35007+0.46959i,-4.6462
7764,-0.064986+0.58231i,-4.6432
7869,0.23808+0.53638i,-4.6295
7977,0.21949-0.545i,-4.6193
8085,-0.54448+0.22103i,-4.6179
8195,0.4138-0.41853i,-4.6042
8307,0.43581+0.39623i,-4.5977
8420,-0.054319+0.5864i,-4.599
8534,-0.23736+0.53942i,-4.5927
8650,0.26757+0.52591i,-4.582
8768,0.32381-0.49399i,-4.5732
8887,-0.5057+0.3063i,-4.5649
9008,0.15539-0.57084i,-4.5593
9131,0.5864-0.077224i,-4.5615
9255,0.53622+0.25169i,-4.5483
9381,0.58081-0.11668i,-4.5474
9509,-0.26881-0.52802i,-4.5461
9638,-0.13198+0.57844i,-4.5345
9770,-0.46168-0.37317i,-4.5296
9903,0.30015-0.51172i,-4.5353
10037,0.57926-0.12991i,-4.5293
10174,0.20797-0.55687i,-4.5178
10312,-0.56178-0.19414i,-4.5187
10453,0.59315+0.041595i,-4.5154
10595,-0.41572+0.42585i,-4.5079
10739,-0.57419-0.15808i,-4.5016
10885,-0.59027-0.076401i,-4.5069
11033,-0.20628+0.5585i,-4.5041
11184,0.19691-0.56199i,-4.5026
11336,0.16574+0.57302i,-4.4878
11490,-0.51226+0.30455i,-4.4958
11647,-0.30639+0.51188i,-4.4867
11805,0.31689+0.50592i,-4.481
11966,-0.19125-0.56466i,-4.4927
12129,0.57481+0.15865i,-4.4907
12294,0.1992+0.56208i,-4.4902
12461,0.33112+0.4973i,-4.474
12631,0.2849-0.52522i,-4.473
12802,-0.49552+0.33409i,-4.4714
12977,-0.48781-0.34474i,-4.4757
13153,-0.20466-0.56072i,-4.4819
13332,-0.59685-0.0092682i,-4.4817
13514,0.59168+0.084206i,-4.4712
13698,-0.35238+0.48181i,-4.4817
13884,-0.59534+0.051407i,-4.4724
14073,-0.30181+0.5163i,-4.4653
14265,0.46916-0.36931i,-4.4794
14459,-0.042245+0.59661i,-4.4645
14656,-0.32133+0.50345i,-4.4768
14855,0.08344+0.59115i,-4.4804
15057,0.27742-0.52841i,-4.4834
15262,0.38641+0.45581i,-4.4724
15470,0.31806+0.50534i,-4.479
15680,0.59604-0.031427i,-4.4825
15894,-0.55249+0.22593i,-4.4819
16110,-0.21034-0.55857i,-4.4826
16329,-0.32401-0.50214i,-4.4717
16552,0.034318+0.59575i,-4.4844
16777,-0.40511-0.4374i,-4.4924
17005,-0.064232-0.5928i,-4.4912
17237,-0.56823+0.18249i,-4.4832
17471,0.59013-0.089011i,-4.4833
17709,0.44049+0.4015i,-4.4948
17950,0.58628-0.1083i,-4.4921
18194,-0.58069-0.1353i,-4.4915
18442,-0.12134-0.58361i,-4.4938
18693,-0.45841-0.38072i,-4.4967
18947,0.12967+0.58075i,-4.5089
19205,-0.54661+0.23559i,-4.5065
19467,-0.080347+0.58957i,-4.5094
19731,0.51419-0.29943i,-4.5093
20000,0.52094+0.28747i,-4.5097
