Frequency (Hz), H(j), Amplitude Response (dB)
121,0.30213-0.1627i,-9.2902
122,0.18074-0.29157i,-9.2929
124,-0.161-0.30269i,-9.2979
126,-0.34237-0.013073i,-9.3037
127,-0.30321+0.15931i,-9.3065
129,-0.014767+0.34198i,-9.3118
131,0.28798+0.1846i,-9.3177
133,0.30414-0.15599i,-9.3243
135,0.018037-0.34112i,-9.3298
136,-0.1544-0.30455i,-9.3333
138,-0.34065-0.019614i,-9.3394
140,-0.18805+0.28443i,-9.3456
142,0.15125+0.30528i,-9.3526
144,0.33969+0.022657i,-9.359
146,0.19015-0.28207i,-9.3658
148,-0.14819-0.30589i,-9.373
150,-0.33869-0.025598i,-9.3793
152,-0.19212+0.27973i,-9.387
154,0.14521+0.30638i,-9.3947
156,0.33758+0.028358i,-9.402
158,0.19394-0.2774i,-9.4095
160,-0.14232-0.30678i,-9.4168
163,-0.30692+0.14088i,-9.4291
165,-0.032318+0.33585i,-9.4371
167,0.27393+0.19644i,-9.4452
169,0.30716-0.13808i,-9.4534
172,-0.13668-0.30724i,-9.4661
174,-0.33399-0.036054i,-9.4749
176,-0.19871+0.27046i,-9.4833
179,0.2693+0.19942i,-9.4966
181,0.30734-0.13262i,-9.506
184,-0.13129-0.30735i,-9.5193
186,-0.33138-0.040747i,-9.5283
189,-0.041853+0.33071i,-9.542
191,0.26472+0.202i,-9.5515
194,0.20259-0.26357i,-9.566
196,-0.12612-0.30719i,-9.5753
199,-0.30712+0.12486i,-9.5895
202,0.12361+0.30702i,-9.6044
205,0.30691-0.12239i,-9.6189
207,0.048128-0.3265i,-9.629
210,-0.32577-0.049118i,-9.6441
213,-0.050068+0.32505i,-9.6592
216,0.32432+0.050995i,-9.6745
219,0.051914-0.32357i,-9.6904
222,-0.32279-0.052817i,-9.7068
225,-0.0537+0.32204i,-9.7228
228,0.32127+0.05456i,-9.7392
231,0.055403-0.32047i,-9.7564
234,-0.3197-0.056245i,-9.7726
237,-0.057086+0.31892i,-9.7894
241,0.30434-0.10856i,-9.8127
244,-0.10747-0.30405i,-9.8298
247,-0.30376+0.10641i,-9.8466
251,0.24261+0.2102i,-9.8699
254,0.21042-0.24154i,-9.8879
257,-0.24049-0.21063i,-9.9056
261,-0.063084+0.31249i,-9.9297
264,0.31166+0.063763i,-9.9482
268,-0.09929-0.30129i,-9.9726
272,-0.21146+0.23523i,-9.9978
275,0.23421+0.21158i,-10.017
279,0.066969-0.3075i,-10.042
283,-0.29922+0.094504i,-10.067
287,0.23008+0.21199i,-10.093
291,0.069283-0.30414i,-10.119
295,-0.29742+0.090895i,-10.145
299,0.22609+0.21217i,-10.171
303,0.071334-0.30074i,-10.199
307,-0.29546+0.087441i,-10.225
311,0.22217+0.21214i,-10.252
315,0.073244-0.29731i,-10.28
320,-0.21202+0.21926i,-10.314
324,0.29478+0.074559i,-10.341
328,-0.081802-0.29184i,-10.369
333,-0.075717+0.29222i,-10.404
337,0.29017-0.079568i,-10.432
342,-0.28965-0.076759i,-10.468
347,0.21094+0.21107i,-10.504
351,0.077738-0.28709i,-10.532
356,-0.2106+0.20828i,-10.568
361,0.28553-0.073988i,-10.605
366,-0.28284-0.079128i,-10.642
371,0.20396+0.20959i,-10.679
376,-0.070808-0.28248i,-10.716
381,-0.080264+0.27864i,-10.753
386,0.20844-0.19981i,-10.79
391,-0.27936+0.067903i,-10.827
397,0.27807-0.066791i,-10.873
402,-0.27284-0.081447i,-10.911
408,0.27121+0.081687i,-10.957
413,-0.19277-0.20584i,-10.995
419,0.1913+0.2052i,-11.04
424,-0.062295-0.27225i,-11.079
430,0.061387+0.27094i,-11.125
436,-0.060505-0.26962i,-11.172
442,0.059702+0.26828i,-11.218
448,-0.05888-0.26695i,-11.265
454,0.058119+0.26563i,-11.311
460,-0.057387-0.2643i,-11.358
467,0.18039+0.19923i,-11.413
473,-0.17912-0.19843i,-11.459
479,0.17792+0.19759i,-11.506
486,-0.25118-0.081975i,-11.561
493,0.25694-0.05394i,-11.616
499,-0.25562+0.053414i,-11.662
506,0.19361-0.1728i,-11.717
513,-0.080983+0.24484i,-11.772
520,-0.051778-0.25101i,-11.825
527,0.16919+0.19038i,-11.879
534,-0.24017-0.079891i,-11.934
541,0.24644-0.050514i,-11.987
549,-0.078964+0.23697i,-12.049
556,-0.049787-0.24321i,-12.102
564,0.23389+0.077901i,-12.163
571,-0.24002+0.049202i,-12.216
579,0.076758-0.2309i,-12.276
587,0.16058+0.18059i,-12.336
595,-0.23505+0.04861i,-12.395
603,0.074715-0.22638i,-12.454
611,0.15782+0.17656i,-12.512
620,-0.17502+0.15685i,-12.578
628,-0.048339-0.22844i,-12.634
637,0.22668-0.048342i,-12.698
645,-0.070647+0.2192i,-12.754
654,-0.21777-0.069704i,-12.816
663,0.068753-0.21639i,-12.878
672,0.21504+0.067776i,-12.938
681,-0.066767+0.21373i,-12.998
691,-0.21671+0.049325i,-13.063
700,-0.049603-0.21513i,-13.121
709,0.21358-0.049917i,-13.178
719,0.14951+0.15837i,-13.239
729,-0.061199+0.20744i,-13.3
739,-0.20862+0.051192i,-13.359
749,-0.14826-0.15345i,-13.417
759,0.057548-0.20406i,-13.473
769,0.20395-0.05273i,-13.528
780,0.20189+0.054927i,-13.588
790,0.053984+0.20087i,-13.639
801,-0.052305+0.19994i,-13.694
812,-0.14359+0.14687i,-13.748
823,-0.19631+0.056146i,-13.8
834,-0.19723-0.048148i,-13.849
846,-0.19635-0.046619i,-13.901
857,-0.14675-0.13695i,-13.948
869,-0.14684-0.13526i,-13.995
881,-0.14697-0.13357i,-14.04
893,-0.14714-0.13192i,-14.084
905,-0.14733-0.13031i,-14.124
917,-0.14757-0.12872i,-14.163
930,-0.19157-0.036082i,-14.202
942,-0.19108-0.034584i,-14.236
955,-0.18156+0.066712i,-14.27
968,-0.12229+0.14897i,-14.301
981,-0.029848+0.18977i,-14.329
995,0.14994+0.1191i,-14.357
1008,0.18911+0.026636i,-14.38
1022,0.11605-0.15105i,-14.403
1036,-0.074058-0.17504i,-14.422
1050,-0.18844-0.021767i,-14.439
1064,-0.11165+0.15298i,-14.453
1079,0.15375+0.11015i,-14.465
1093,0.17146-0.079371i,-14.473
1108,-0.080787-0.17064i,-14.48
1123,-0.16988+0.082192i,-14.484
1139,0.15704+0.10462i,-14.485
1154,0.10335-0.15791i,-14.483
1170,-0.18861-0.0089453i,-14.479
1186,0.088042+0.16722i,-14.472
1202,0.099559-0.16087i,-14.462
1218,-0.1894-0.0042856i,-14.45
1235,0.16299+0.097213i,-14.435
1252,-0.094061-0.16524i,-14.419
1269,0.00035646+0.19059i,-14.398
1286,0.09393-0.16636i,-14.377
1304,-0.092887+0.16759i,-14.352
1321,0.16401-0.10017i,-14.326
1339,-0.1638+0.10173i,-14.297
1357,0.16364-0.10325i,-14.267
1376,-0.089198+0.17254i,-14.233
1395,-0.010433-0.19475i,-14.198
1414,0.10796+0.16343i,-14.161
1433,-0.17655-0.086811i,-14.122
1452,0.1971-0.014357i,-14.083
1472,-0.08543+0.17928i,-14.041
1492,-0.11406-0.16378i,-13.997
1513,0.16399-0.11564i,-13.951
1533,0.019305+0.20077i,-13.906
1554,-0.20178+0.020476i,-13.858
1575,-0.021582-0.20281i,-13.809
1597,0.16523-0.1216i,-13.758
1618,0.12301+0.16562i,-13.71
1640,-0.081594+0.19081i,-13.659
1663,-0.16659+0.12594i,-13.604
1685,-0.19382-0.081077i,-13.552
1708,-0.12871-0.16771i,-13.498
1731,-0.028476-0.21081i,-13.444
1755,-0.029348-0.21207i,-13.388
1779,-0.030135-0.21336i,-13.332
1803,-0.030906-0.21464i,-13.277
1828,-0.13539-0.17122i,-13.22
1853,-0.20439-0.080651i,-13.162
1878,-0.21868+0.03297i,-13.106
1903,-0.17376+0.13909i,-13.05
1929,0.034145+0.22142i,-12.994
1955,0.21028+0.081375i,-12.938
1982,0.081675-0.21178i,-12.88
2009,-0.21326-0.082009i,-12.823
2036,-0.082384+0.21467i,-12.768
2064,0.2286-0.036355i,-12.71
2092,-0.14678-0.18088i,-12.655
2121,0.036947+0.23156i,-12.598
2150,0.084319-0.22041i,-12.542
2179,-0.18442+0.14964i,-12.487
2208,0.23599-0.03752i,-12.434
2238,-0.23749+0.037641i,-12.379
2269,0.18816-0.15215i,-12.325
2300,-0.087616+0.22716i,-12.271
2331,-0.037699-0.24203i,-12.218
2363,0.22973+0.089206i,-12.166
2395,-0.19346+0.15503i,-12.114
2428,-0.15566-0.19486i,-12.062
2461,0.19627-0.15625i,-12.011
2494,0.1568+0.19766i,-11.962
2528,-0.09377+0.23578i,-11.912
2562,-0.25257+0.036369i,-11.863
2597,-0.23804-0.095853i,-11.815
2633,-0.23915-0.096958i,-11.766
2669,-0.2402-0.098051i,-11.719
2705,-0.24123-0.099195i,-11.673
2742,-0.25998+0.034171i,-11.627
2779,-0.20958+0.15986i,-11.582
2817,0.033038+0.26285i,-11.538
2855,0.24509+0.10403i,-11.494
2894,0.10535-0.24599i,-11.45
2933,-0.24683-0.10665i,-11.409
2973,0.030318+0.26847i,-11.367
3014,0.10936-0.24848i,-11.325
3055,-0.22053+0.1605i,-11.285
3096,0.27256-0.027897i,-11.245
3139,-0.2237+0.16031i,-11.207
3181,0.22529-0.16019i,-11.168
3225,0.025128+0.2765i,-11.131
3268,-0.15978-0.22845i,-11.095
3313,0.23008-0.15956i,-11.057
3358,0.15925+0.23167i,-11.022
3404,-0.12255+0.25428i,-10.987
3450,-0.2827+0.019877i,-10.952
3497,-0.25523-0.1257i,-10.918
3545,-0.25564-0.12731i,-10.885
3593,-0.25601-0.1289i,-10.854
3642,-0.2873+0.015121i,-10.821
3691,-0.2428+0.15621i,-10.791
3741,0.012606+0.28943i,-10.761
3792,0.2905-0.011268i,-10.73
3844,-0.15436-0.24751i,-10.701
3896,-0.13887+0.25763i,-10.672
3949,0.25062-0.15294i,-10.645
4003,-0.25218+0.15221i,-10.617
4058,0.14402-0.25799i,-10.59
4113,0.0027834+0.29636i,-10.563
4169,-0.25806-0.14753i,-10.538
4226,0.14927-0.25805i,-10.512
4283,0.25801+0.15102i,-10.488
4341,-0.0033655+0.29978i,-10.463
4400,-0.15457+0.25781i,-10.44
4460,-0.15635+0.25769i,-10.417
4521,-0.0082302+0.30209i,-10.394
4583,0.25729+0.15998i,-10.372
4645,0.26864-0.14174i,-10.35
4708,-0.14056-0.27005i,-10.33
4772,-0.16543+0.25647i,-10.308
4837,0.27291-0.13818i,-10.288
4903,-0.27432+0.13694i,-10.269
4970,0.17095-0.25535i,-10.249
5037,-0.022125+0.30714i,-10.231
5106,-0.30767-0.024005i,-10.212
5175,0.025824-0.30814i,-10.195
5246,0.17833-0.25341i,-10.176
5317,0.28243-0.12889i,-10.16
5390,0.18206-0.25226i,-10.142
5463,0.033455-0.30986i,-10.126
5537,-0.25096-0.18576i,-10.111
5613,-0.037396+0.31054i,-10.095
5689,0.28887-0.12136i,-10.08
5767,-0.29012+0.11974i,-10.065
5845,0.29136-0.11811i,-10.051
5925,-0.045417+0.3116i,-10.037
6005,-0.24629-0.197i,-10.023
6087,0.049571-0.31196i,-10.01
6170,0.20078-0.24448i,-9.9964
6254,0.20267-0.24353i,-9.9835
6339,0.055882-0.31229i,-9.9718
6425,-0.24152-0.20643i,-9.9592
6513,-0.060181+0.3124i,-9.9475
6601,0.30174-0.10219i,-9.9358
6691,-0.3028+0.10026i,-9.925
6782,0.21399-0.23712i,-9.9134
6874,0.096377+0.30489i,-9.9035
6968,-0.21774+0.23467i,-9.8936
7063,-0.30694+0.092347i,-9.8826
7159,-0.30795+0.09031i,-9.8721
7256,-0.2234+0.23083i,-9.8635
7355,0.22946+0.22529i,-9.8545
7455,0.082706-0.31113i,-9.8445
7557,-0.085046+0.31084i,-9.8357
7659,0.087378-0.31051i,-9.8274
7764,0.31013+0.089782i,-9.8195
7869,-0.092186+0.30977i,-9.8106
7977,-0.094587+0.30935i,-9.8028
8085,-0.097024+0.30888i,-9.7955
8195,0.21737+0.24034i,-9.7875
8307,0.10192-0.30788i,-9.7807
8420,-0.24405+0.21396i,-9.774
8534,0.2459-0.21222i,-9.7672
8650,0.058369+0.31978i,-9.7606
8768,-0.24965+0.20861i,-9.7534
8887,-0.32118+0.053319i,-9.7471
9008,-0.25334+0.20484i,-9.7411
9131,0.20287+0.25518i,-9.7358
9255,0.1221-0.30251i,-9.7298
9381,-0.12469+0.30165i,-9.7248
9509,-0.19681-0.26064i,-9.7197
9638,0.26249-0.19472i,-9.7137
9770,0.26431-0.19256i,-9.7087
9903,0.13525-0.29791i,-9.7045
10037,-0.18813-0.26791i,-9.6994
10174,0.026141+0.32649i,-9.6948
10312,-0.023245-0.32687i,-9.6906
10453,0.32722-0.020277i,-9.6865
10595,0.17877+0.27503i,-9.6819
10739,0.17635+0.27677i,-9.6778
10885,0.32808-0.011334i,-9.6753
11033,-0.17127-0.28024i,-9.6711
11184,0.28707+0.15979i,-9.6681
11336,-0.28367+0.1661i,-9.6634
11490,-0.28416-0.16544i,-9.6609
11647,-0.32895-0.0044039i,-9.6567
11805,-0.17109+0.2811i,-9.6542
11966,0.29034-0.15504i,-9.6525
12129,-0.17677+0.27776i,-9.6496
12294,-0.27602-0.17965i,-9.6474
12461,-0.14628-0.29523i,-9.6434
12631,-0.32867-0.024347i,-9.641
12802,-0.027775+0.32848i,-9.6389
12977,-0.13704-0.29989i,-9.6371
13153,0.32793+0.034779i,-9.6357
13332,0.26455+0.19701i,-9.6338
13514,0.30439-0.12732i,-9.6311
13698,-0.26024-0.20287i,-9.6306
13884,0.25805+0.2058i,-9.628
14073,-0.2088+0.2557i,-9.6266
14265,-0.21175+0.25329i,-9.6259
14459,0.1099+0.31139i,-9.624
14656,0.064104-0.32386i,-9.6258
14855,0.10266+0.3139i,-9.6229
15057,-0.22346+0.24321i,-9.6223
15262,-0.075856+0.32152i,-9.6207
15470,0.31752-0.091238i,-9.6199
15680,-0.31863+0.087254i,-9.6202
15894,-0.23197-0.23528i,-9.6191
16110,-0.229-0.23819i,-9.6188
16329,-0.24113+0.22601i,-9.6168
16552,0.099885-0.31499i,-9.618
16777,0.31363+0.10404i,-9.6183
17005,0.31223+0.10815i,-9.6184
17237,-0.058095-0.32531i,-9.6177
17471,0.053682+0.32606i,-9.618
17709,-0.25837+0.20597i,-9.6186
17950,-0.12503+0.30585i,-9.6187
18194,0.32796-0.039988i,-9.6195
18442,-0.13366+0.30213i,-9.6198
18693,-0.26958+0.19094i,-9.6206
18947,0.025778+0.32925i,-9.6229
19205,-0.020961-0.32961i,-9.6225
19467,0.27764-0.17881i,-9.6235
19731,0.28028-0.17454i,-9.6249
20000,-0.33011+0.0059343i,-9.6254
