Frequency (Hz), H(j), Amplitude Response (dB)
83,0.5127-0.085146i,-5.6846
84,0.37355-0.36141i,-5.6839
85,0.10208-0.50965i,-5.6837
86,-0.20562-0.47737i,-5.6838
87,-0.44047-0.27602i,-5.6831
88,-0.5193+0.023189i,-5.683
90,-0.16216+0.49388i,-5.6829
91,0.14727+0.4985i,-5.6834
92,0.40452+0.32645i,-5.6831
93,0.51833+0.038707i,-5.6838
95,0.21954-0.47108i,-5.6844
96,-0.087172-0.51233i,-5.6851
97,-0.36294-0.37193i,-5.6854
99,-0.47615+0.20798i,-5.6867
100,-0.27345+0.44177i,-5.6873
101,0.026184+0.51885i,-5.6881
103,0.49452+0.15885i,-5.6898
104,0.49706-0.15048i,-5.6909
105,0.32328-0.40642i,-5.6914
107,-0.26593-0.4459i,-5.6937
108,-0.47223-0.21555i,-5.6951
110,-0.36839+0.3656i,-5.6964
111,-0.095051+0.51015i,-5.6978
113,0.44363+0.26899i,-5.6999
114,0.51782-0.03106i,-5.7009
116,0.15369-0.49531i,-5.7032
118,-0.40904-0.31849i,-5.7064
119,-0.51752-0.029283i,-5.7076
121,-0.20997+0.47376i,-5.71
122,0.096764+0.50902i,-5.7112
124,0.51027+0.088966i,-5.7139
126,0.26317-0.44594i,-5.7166
127,-0.037261-0.51636i,-5.7184
129,-0.49617-0.14719i,-5.721
131,-0.31263+0.41227i,-5.7234
133,0.27549+0.43776i,-5.7263
135,0.50658-0.10342i,-5.7296
136,0.35764-0.37324i,-5.7313
138,-0.22316-0.4661i,-5.7341
140,-0.5146+0.044561i,-5.7381
142,-0.13959+0.49716i,-5.7405
144,0.4159+0.30566i,-5.7446
146,0.43245-0.28143i,-5.7477
148,-0.11103-0.50366i,-5.7512
150,-0.51028-0.07344i,-5.7548
152,-0.24834+0.45152i,-5.7586
154,0.33497+0.39123i,-5.7631
156,0.48391-0.1757i,-5.7669
158,0.0059334-0.51451i,-5.7715
160,-0.47923-0.18659i,-5.7761
163,-0.064322+0.50979i,-5.7836
165,0.45427+0.23954i,-5.7882
167,0.3839-0.34072i,-5.7928
169,-0.18369-0.47893i,-5.7985
172,-0.41945+0.29446i,-5.8064
174,0.12791+0.49592i,-5.812
176,0.50888+0.054787i,-5.8177
179,-0.070691-0.50642i,-5.8259
181,-0.49858-0.11194i,-5.8318
184,0.012811+0.51029i,-5.841
186,0.48187+0.16749i,-5.8461
189,0.04505-0.50768i,-5.8541
191,-0.45909-0.22064i,-5.8595
194,-0.10201+0.49854i,-5.8679
196,0.43049+0.27069i,-5.8738
199,0.15748-0.48309i,-5.8808
202,-0.5064-0.034933i,-5.8896
205,0.089591+0.49914i,-5.8979
207,0.4984+0.091608i,-5.9041
210,-0.032695-0.50518i,-5.9129
213,-0.48143+0.1548i,-5.9221
216,0.26733+0.42862i,-5.9315
219,0.35001-0.36341i,-5.9418
222,-0.43733-0.25041i,-5.9523
225,-0.13596+0.48461i,-5.9631
228,0.50254+0.013535i,-5.9734
231,-0.10933-0.49003i,-5.9845
234,-0.44799+0.22538i,-5.9948
237,0.32752+0.37897i,-6.0052
241,0.0028519-0.50014i,-6.018
244,-0.48511+0.11918i,-6.0288
247,0.2338+0.44083i,-6.0381
251,0.11378-0.48503i,-6.0519
254,-0.4975+0.0081551i,-6.0631
257,0.12934+0.47979i,-6.0743
261,0.21784-0.44564i,-6.0898
264,-0.48471-0.10219i,-6.1014
268,0.29727+0.39512i,-6.1174
272,0.036039-0.49222i,-6.1335
275,-0.48542+0.085235i,-6.1457
279,0.42094+0.25471i,-6.1606
283,-0.1492-0.46792i,-6.1761
287,-0.19506+0.44982i,-6.1909
291,0.44195-0.21016i,-6.2072
295,-0.47029-0.13207i,-6.223
299,0.26691+0.40796i,-6.2402
303,0.067103-0.48184i,-6.2585
307,-0.36669+0.31821i,-6.276
311,0.48455+0.0014441i,-6.2932
315,-0.3634-0.31914i,-6.3095
320,0.32484+0.35677i,-6.3301
324,-0.010183-0.48149i,-6.3463
328,-0.30825+0.36874i,-6.3641
333,0.34639-0.33133i,-6.3872
337,-0.4778+0.021836i,-6.4061
342,0.47601+0.031357i,-6.4288
347,-0.46837-0.083821i,-6.4512
351,0.29724+0.37033i,-6.4687
356,-0.25368-0.39994i,-6.4915
361,0.20719+0.42444i,-6.5155
366,-0.1584-0.44353i,-6.5403
371,0.10789+0.45714i,-6.5636
376,-0.056409-0.46504i,-6.5867
381,0.0045761+0.46718i,-6.6098
386,0.046988-0.46355i,-6.6338
391,-0.097721+0.45416i,-6.6592
397,-0.12934-0.44452i,-6.6892
402,0.079143+0.45488i,-6.7125
408,-0.28499-0.36131i,-6.7414
413,0.24265+0.38942i,-6.7669
419,-0.39717-0.22643i,-6.7982
424,0.36867+0.2682i,-6.8225
430,-0.45033-0.060367i,-6.852
436,0.42332-0.16056i,-6.883
442,-0.29492+0.34133i,-6.9146
448,0.096765-0.43897i,-6.9452
454,0.12334+0.43062i,-6.9757
460,-0.31229-0.31888i,-7.007
467,0.42372-0.13396i,-7.0446
473,-0.30786+0.31835i,-7.0746
479,0.11874-0.42496i,-7.1066
486,0.32413+0.29653i,-7.1446
493,-0.40924+0.15472i,-7.1803
499,0.28513-0.32972i,-7.2121
506,0.1648+0.40146i,-7.2509
513,-0.43082-0.033987i,-7.2872
520,0.22364-0.3676i,-7.3248
527,0.22612+0.36384i,-7.3635
534,-0.42494+0.037511i,-7.3998
541,0.15737-0.39443i,-7.439
549,0.41034+0.10096i,-7.4819
556,-0.27387+0.31938i,-7.5201
564,-0.35232-0.22595i,-7.5651
571,0.35903-0.21174i,-7.6011
579,0.25809+0.32456i,-7.646
587,-0.28432+0.29907i,-7.6883
595,-0.33388-0.23885i,-7.7333
603,0.18933-0.36193i,-7.777
611,0.38276+0.13658i,-7.821
620,0.15842+0.37175i,-7.8703
628,-0.34435+0.20745i,-7.9152
637,-0.38391-0.11157i,-7.9634
645,0.056777-0.39363i,-8.0087
654,0.32579-0.22421i,-8.0573
663,0.38358+0.086544i,-8.1072
672,0.19577+0.33847i,-8.1563
681,-0.11498+0.37136i,-8.2064
691,-0.1913+0.33559i,-8.262
700,-0.3742+0.086952i,-8.3095
709,-0.31611-0.21438i,-8.3598
719,-0.26076-0.27583i,-8.4141
729,-0.1939-0.32358i,-8.4678
739,-0.11875-0.35554i,-8.5229
749,-0.03901-0.37042i,-8.5781
759,0.041462-0.36785i,-8.6318
769,0.11902-0.34813i,-8.685
780,-0.021963-0.36475i,-8.7445
790,0.056759-0.35864i,-8.7993
801,-0.083202-0.35092i,-8.8584
812,-0.20893-0.29101i,-8.9165
823,-0.30182-0.18845i,-8.9753
834,-0.34845-0.059144i,-9.0337
846,-0.23714+0.25857i,-9.0976
857,-0.12017+0.32715i,-9.1554
869,0.20801+0.2765i,-9.2183
881,0.34266-0.024483i,-9.2807
893,0.1642-0.29889i,-9.3442
905,-0.16083-0.298i,-9.4055
917,-0.3352-0.026379i,-9.4671
930,-0.015033+0.33332i,-9.534
942,0.26995+0.19209i,-9.595
955,0.18153-0.2742i,-9.6602
968,-0.27804-0.17087i,-9.7263
981,-0.16016+0.2815i,-9.7924
995,0.3189-0.039522i,-9.8608
1008,-0.049983-0.31501i,-9.9255
1022,-0.22087+0.22654i,-9.9954
1036,0.31123+0.041232i,-10.063
1050,-0.15186-0.27193i,-10.132
1064,-0.12611+0.28217i,-10.199
1079,0.20737-0.22571i,-10.271
1093,-0.3026-0.030882i,-10.338
1108,0.27492+0.12421i,-10.409
1123,-0.21963-0.20324i,-10.48
1139,0.26553+0.13234i,-10.554
1154,-0.2083-0.20791i,-10.624
1170,0.25613+0.13988i,-10.697
1186,-0.28272-0.061749i,-10.77
1202,0.28626-0.020001i,-10.844
1218,-0.26688+0.098884i,-10.915
1235,0.089856-0.26743i,-10.991
1252,0.15044+0.23582i,-11.066
1269,-0.27562-0.030662i,-11.141
1286,0.19521-0.19369i,-11.214
1304,0.17762+0.20669i,-11.292
1321,-0.2701+0.0085006i,-11.365
1339,0.010705-0.26769i,-11.44
1357,0.26391+0.02947i,-11.517
1376,0.10838+0.23981i,-11.595
1395,-0.14952+0.21367i,-11.674
1414,-0.25774-0.019271i,-11.752
1433,-0.11405-0.2294i,-11.829
1452,0.13775-0.21333i,-11.905
1472,0.21188-0.13572i,-11.985
1492,0.24684-0.03532i,-12.064
1513,0.23436-0.078054i,-12.146
1533,0.24344+0.025892i,-12.223
1554,0.24191-0.017837i,-12.304
1575,0.23267-0.060238i,-12.384
1597,0.1205-0.2053i,-12.467
1618,0.081072-0.22157i,-12.544
1640,-0.098723-0.21188i,-12.625
1663,-0.22377+0.059354i,-12.709
1685,-0.11487+0.19857i,-12.788
1708,0.17364+0.14659i,-12.87
1731,0.17318-0.14383i,-12.952
1755,-0.20104-0.096412i,-13.035
1779,-0.0036509+0.22081i,-13.119
1803,0.20024-0.08802i,-13.202
1828,-0.21509-0.025688i,-13.286
1853,0.17055+0.13015i,-13.37
1878,-0.080022-0.19685i,-13.453
1903,-0.030786+0.20823i,-13.535
1929,0.015095-0.20793i,-13.619
1955,0.00044055+0.20648i,-13.703
1982,-0.12911-0.15851i,-13.789
2009,0.19817+0.041366i,-13.874
2036,-0.17822+0.091871i,-13.957
2064,-0.038235-0.19479i,-14.044
2092,0.19583+0.017314i,-14.129
2121,0.045695+0.18917i,-14.217
2150,-0.16303+0.10276i,-14.302
2179,-0.14798-0.12047i,-14.388
2208,0.066163-0.17702i,-14.472
2238,0.15706-0.10172i,-14.557
2269,0.15854-0.095783i,-14.646
2300,0.15983-0.089908i,-14.733
2331,0.16094-0.08409i,-14.819
2363,0.088278-0.1566i,-14.906
2395,-0.011181-0.17764i,-14.992
2428,-0.16699-0.056202i,-15.08
2461,-0.11398+0.13204i,-15.168
2494,0.07843+0.15388i,-15.254
2528,0.13172-0.109i,-15.342
2562,-0.13376-0.10373i,-15.428
2597,0.027908+0.16521i,-15.517
2633,-0.0050632-0.16577i,-15.606
2669,-0.017342+0.16327i,-15.693
2705,0.039032-0.15775i,-15.782
2742,0.036395+0.15672i,-15.869
2779,-0.10246-0.12194i,-15.957
2817,0.15433-0.032244i,-16.045
2855,-0.044172+0.14972i,-16.132
2894,-0.15222-0.026576i,-16.22
2933,0.0089376-0.15269i,-16.309
2973,0.11932-0.093201i,-16.397
3014,0.13677-0.061214i,-16.487
3055,0.146-0.026391i,-16.573
3096,0.14658+0.0092961i,-16.661
3139,0.089328-0.11468i,-16.751
3181,0.042062-0.13764i,-16.837
3225,-0.1366-0.040451i,-16.926
3268,-0.10926+0.089179i,-17.014
3313,0.13455+0.037299i,-17.101
3358,-0.046773-0.13006i,-17.189
3404,-0.00031535+0.13682i,-17.277
3450,0.046452-0.12723i,-17.365
3497,-0.012119+0.13354i,-17.452
3545,-0.092988-0.09472i,-17.54
3593,0.13108-0.0094753i,-17.626
3642,-0.0032319+0.13005i,-17.715
3691,-0.12788-0.01565i,-17.799
3741,-0.04831-0.11803i,-17.887
3792,0.008177-0.126i,-17.974
3844,-0.011119-0.12451i,-18.062
3896,-0.029773-0.12014i,-18.147
3949,-0.10337-0.065821i,-18.234
4003,-0.084466+0.087162i,-18.317
4058,0.11222+0.042887i,-18.406
4113,-0.0046924-0.11889i,-18.49
4169,-0.058511+0.10226i,-18.576
4226,0.053004-0.10393i,-18.661
4283,-0.047478+0.10534i,-18.745
4341,-0.026309-0.11139i,-18.828
4400,0.11299+0.0086459i,-18.913
4460,0.024768+0.1095i,-18.995
4521,-0.047598+0.10045i,-19.081
4583,-0.052804+0.09661i,-19.164
4645,-0.057728+0.092533i,-19.246
4708,-0.0008811+0.10802i,-19.33
4772,0.097607+0.043885i,-19.411
4837,0.024107-0.10322i,-19.494
4903,-0.088348+0.056715i,-19.577
4970,0.09553-0.041199i,-19.656
5037,-0.10004+0.024895i,-19.735
5106,0.027847-0.098255i,-19.817
5175,0.070786+0.072324i,-19.896
5246,-0.010205+0.099756i,-19.976
5317,-0.08243+0.055506i,-20.054
5390,-0.058859+0.078945i,-20.134
5463,-0.029099+0.093151i,-20.212
5537,0.057934+0.077455i,-20.289
5613,0.031983-0.090364i,-20.368
5689,-0.092112+0.023352i,-20.443
5767,0.083524-0.043503i,-20.521
5845,-0.070668+0.060993i,-20.598
5925,-0.051314-0.077042i,-20.671
6005,0.082138-0.040971i,-20.744
6087,0.090959+0.001679i,-20.822
6170,0.089705-0.0096906i,-20.893
6254,0.059686-0.066658i,-20.966
6339,-0.050822-0.07271i,-21.04
6425,-0.048558+0.073387i,-21.111
6513,0.046682-0.073746i,-21.182
6601,-0.044843+0.074033i,-21.254
6691,-0.054622-0.066233i,-21.325
6782,0.048845-0.069761i,-21.395
6874,0.081511-0.022307i,-21.462
6968,0.059119-0.059428i,-21.532
7063,-0.028175-0.078287i,-21.597
7159,-0.072076+0.040289i,-21.663
7256,0.078509+0.023379i,-21.733
7355,-0.080648+0.010182i,-21.8
7455,0.033165-0.073582i,-21.861
7557,0.077771-0.019209i,-21.926
7659,0.062678+0.048933i,-21.991
7764,0.076398-0.019768i,-22.057
7869,0.030654-0.072118i,-22.118
7977,-0.056145+0.053876i,-22.179
8085,0.072293-0.027238i,-22.242
8195,-0.029933+0.070657i,-22.3
8307,-0.07609+0.0040223i,-22.361
8420,-0.067884-0.033422i,-22.422
8534,-0.070311-0.026536i,-22.481
8650,-0.043418+0.060743i,-22.538
8768,0.070102-0.02425i,-22.594
8887,-0.069879+0.023452i,-22.65
9008,0.0030902-0.073163i,-22.706
9131,0.050378-0.052473i,-22.764
9255,0.055759-0.04605i,-22.815
9381,-0.015561-0.070151i,-22.871
9509,-0.040936+0.058513i,-22.925
9638,0.05251-0.047778i,-22.976
9770,0.04895+0.050813i,-23.029
9903,-0.011712+0.069143i,-23.082
10037,-0.033188+0.061293i,-23.135
10174,0.05825+0.037623i,-23.18
10312,0.0030199-0.068878i,-23.23
10453,0.046016+0.050804i,-23.28
10595,-0.058038+0.035762i,-23.328
10739,-0.067817+0.00081858i,-23.373
10885,-0.052187+0.042716i,-23.422
11033,0.056543+0.036082i,-23.469
11184,-0.066719+1.1091e-06i,-23.515
11336,0.025649-0.061251i,-23.556
11490,0.060267-0.027022i,-23.603
11647,0.0053168-0.065508i,-23.646
11805,-0.065397+0.0015594i,-23.686
11966,0.060435-0.024078i,-23.734
12129,0.023891+0.06019i,-23.774
12294,0.0012646+0.064427i,-23.817
12461,0.049273+0.041118i,-23.853
12631,-0.025514-0.058552i,-23.894
12802,0.033439+0.054085i,-23.933
12977,-0.001044+0.063293i,-23.972
13153,0.0012551+0.06299i,-24.013
13332,0.059804-0.018941i,-24.05
13514,-0.04152+0.046696i,-24.084
13698,-0.053155-0.032304i,-24.124
13884,-0.046499-0.04095i,-24.158
14073,-0.037282+0.049189i,-24.191
14265,0.019461-0.05821i,-24.24
14459,0.057268+0.021287i,-24.28
14656,0.060416+0.0082718i,-24.296
14855,0.016453-0.058452i,-24.333
15057,-0.0097812+0.059691i,-24.367
15262,-0.059061+0.011976i,-24.399
15470,-0.04124+0.043647i,-24.43
15680,0.052454+0.028723i,-24.465
15894,-0.048745+0.03429i,-24.495
16110,-0.0582-0.01184i,-24.525
16329,-0.040949+0.042767i,-24.552
16552,0.02666-0.052626i,-24.584
16777,0.050658+0.029775i,-24.618
17005,0.055178+0.019699i,-24.644
17237,-0.037729-0.044586i,-24.671
17471,0.057282+0.010395i,-24.699
17709,0.056816+0.011733i,-24.729
17950,-0.0012842-0.057819i,-24.757
18194,0.027537+0.050642i,-24.785
18442,0.014835+0.055506i,-24.813
18693,0.055132-0.015531i,-24.84
18947,-0.048995+0.029286i,-24.87
19205,-0.056715+0.005103i,-24.891
19467,0.027116+0.049885i,-24.916
19731,-0.029519-0.048284i,-24.945
20000,-0.026736-0.049694i,-24.97
