Frequency (Hz), H(j), Amplitude Response (dB)
541,-0.38309+0.029271i,-8.3088
549,0.01287-0.38188i,-8.3566
556,0.28621+0.25038i,-8.3981
564,-0.27864+0.25559i,-8.4476
571,-0.021539-0.37574i,-8.488
579,0.37374+0.01951i,-8.5368
587,-0.059913+0.36738i,-8.5837
595,-0.35663-0.099043i,-8.6329
603,0.1366-0.3418i,-8.6811
611,0.3231+0.17204i,-8.7293
620,-0.0083789+0.36367i,-8.7836
628,-0.35857-0.04762i,-8.8325
637,-0.11801-0.33959i,-8.8858
645,0.34842-0.080002i,-8.9349
654,0.22681+0.27348i,-8.9883
663,-0.14124+0.32358i,-9.043
672,-0.35036+0.019437i,-9.0964
681,-0.17396-0.30218i,-9.1515
691,0.0020042-0.34626i,-9.2117
700,0.30819-0.15322i,-9.2644
709,0.2739+0.20484i,-9.3189
719,0.13255+0.31277i,-9.3781
729,-0.042683+0.3347i,-9.4368
739,-0.204+0.26583i,-9.4967
749,-0.30797+0.12612i,-9.5565
759,-0.32739-0.045703i,-9.615
769,-0.25818-0.2029i,-9.6728
780,-0.2657-0.18877i,-9.7375
790,-0.13372-0.29481i,-9.7966
801,-0.14682-0.28585i,-9.8604
812,-0.15939-0.27635i,-9.9236
823,-0.17145-0.2663i,-9.9867
834,-0.18293-0.25573i,-10.05
846,-0.29559-0.099676i,-10.119
857,-0.29798-0.08443i,-10.181
869,-0.28881+0.10503i,-10.248
881,-0.17143+0.25223i,-10.315
893,0.008532+0.30248i,-10.383
905,0.18258+0.23845i,-10.448
917,0.28543+0.085803i,-10.514
930,0.18161-0.23325i,-10.585
942,0.010569-0.29323i,-10.65
955,-0.26749-0.11479i,-10.72
968,-0.20198+0.20637i,-10.789
981,0.11865+0.26072i,-10.859
995,0.2289-0.16822i,-10.932
1008,-0.073793-0.27202i,-10.999
1022,-0.24895+0.12702i,-11.073
1036,0.17409+0.21574i,-11.143
1050,0.17388-0.21299i,-11.215
1064,-0.24224-0.12529i,-11.285
1079,0.081436+0.25783i,-11.36
1093,0.23367-0.13177i,-11.429
1108,-0.25607-0.07194i,-11.503
1123,0.12873+0.23023i,-11.576
1139,-0.076882-0.24991i,-11.652
1154,-0.12168+0.229i,-11.723
1170,0.16554-0.19673i,-11.798
1186,-0.20133+0.15638i,-11.872
1202,0.22764-0.10985i,-11.946
1218,-0.24355+0.059352i,-12.018
1235,0.20448-0.14116i,-12.094
1252,-0.13934+0.20316i,-12.169
1269,0.057023-0.23751i,-12.243
1286,0.031395+0.24018i,-12.316
1304,-0.21079-0.11493i,-12.393
1321,0.23601+0.031651i,-12.464
1339,-0.16305+0.17076i,-12.538
1357,-0.04185-0.23034i,-12.612
1376,0.23021-0.029362i,-12.688
1395,0.017036+0.22943i,-12.763
1414,-0.22805+0.0049191i,-12.837
1433,0.0070141-0.2261i,-12.91
1452,0.22355+0.018697i,-12.982
1472,0.094767+0.20122i,-13.056
1492,-0.12579+0.18117i,-13.129
1513,-0.19263+0.10343i,-13.205
1533,-0.1844-0.11412i,-13.277
1554,-0.11161-0.1838i,-13.35
1575,-0.015978-0.21267i,-13.422
1597,-0.037908-0.20802i,-13.496
1618,0.060056-0.20098i,-13.565
1640,0.038281-0.2045i,-13.637
1663,-0.098276-0.18139i,-13.71
1685,-0.11591-0.16868i,-13.779
1708,-0.19468-0.057495i,-13.85
1731,-0.18592+0.077406i,-13.919
1755,0.016259+0.19908i,-13.99
1779,0.19286+0.045455i,-14.06
1803,0.10182-0.16819i,-14.128
1828,-0.18737-0.054125i,-14.198
1853,-0.0034915+0.19346i,-14.267
1878,0.18627-0.046618i,-14.333
1903,-0.092775-0.16646i,-14.399
1929,-0.041839+0.18444i,-14.465
1955,0.15316-0.10853i,-14.53
1982,-0.16682+0.082886i,-14.597
2009,0.17632-0.055669i,-14.661
2036,-0.18149+0.027529i,-14.724
2064,0.15327-0.098534i,-14.789
2092,-0.098941+0.15144i,-14.851
2121,-0.072943-0.1641i,-14.915
2150,0.17616+0.027644i,-14.976
2179,-0.11802+0.13199i,-15.038
2208,-0.04649-0.16962i,-15.096
2238,0.16837-0.046517i,-15.155
2269,0.13007+0.11477i,-15.216
2300,-0.024855+0.17051i,-15.274
2331,-0.15535+0.07191i,-15.331
2363,-0.17003+0.0028831i,-15.388
2395,-0.15567-0.065741i,-15.443
2428,-0.16307-0.039919i,-15.5
2461,-0.16628-0.013428i,-15.555
2494,-0.1653+0.013065i,-15.607
2528,-0.1131+0.11988i,-15.66
2562,-0.0034027+0.16379i,-15.712
2597,0.15649+0.045005i,-15.765
2633,-0.0059243-0.16176i,-15.817
2669,-0.151+0.0557i,-15.866
2705,0.099363+0.12541i,-15.917
2742,0.001302-0.15911i,-15.966
2779,-0.10026+0.12243i,-16.014
2817,0.11162-0.11097i,-16.06
2855,-0.12172+0.098491i,-16.105
2894,0.063046-0.1424i,-16.152
2933,0.0088297+0.15468i,-16.197
2973,-0.13786-0.068981i,-16.241
3014,0.061-0.14071i,-16.286
3055,0.14315+0.052918i,-16.328
3096,-0.044783+0.14514i,-16.369
3139,-0.09305+0.11913i,-16.411
3181,-0.1504-0.0048764i,-16.45
3225,-0.14737+0.026738i,-16.491
3268,-0.14657-0.027365i,-16.53
3313,-0.12225+0.084233i,-16.568
3358,-0.026432+0.14542i,-16.606
3404,0.1363+0.05552i,-16.643
3450,0.08202-0.12147i,-16.679
3497,-0.14228-0.032574i,-16.715
3545,0.095838+0.10931i,-16.75
3593,-0.013546-0.14419i,-16.783
3642,0.006289+0.14412i,-16.817
3691,0.00094722-0.14373i,-16.849
3741,0.071036+0.12432i,-16.882
3792,-0.14248+0.0071296i,-16.914
3844,-0.022208-0.14041i,-16.945
3896,0.13677-0.036904i,-16.975
3949,0.11452+0.082547i,-17.005
4003,0.083338+0.11339i,-17.033
4058,0.10965+0.087431i,-17.063
4113,0.12824+0.055679i,-17.09
4169,0.12667-0.058073i,-17.118
4226,-0.037665-0.13371i,-17.145
4283,-0.13753+0.016472i,-17.17
4341,0.07098+0.11851i,-17.194
4400,0.0047787-0.13764i,-17.22
4460,-0.0045633+0.13727i,-17.243
4521,-0.07091-0.11717i,-17.269
4583,0.13549-0.017246i,-17.292
4645,-0.039076+0.13051i,-17.314
4708,-0.13469-0.017951i,-17.337
4772,-0.07671-0.11174i,-17.359
4837,-0.045225-0.12742i,-17.38
4903,-0.082301-0.10686i,-17.401
4970,-0.13453-0.0031629i,-17.421
5037,-0.086828+0.10242i,-17.44
5106,0.1304+0.030681i,-17.46
5175,-0.031897-0.1298i,-17.48
5246,0.038642+0.12766i,-17.498
5317,-0.045275-0.12518i,-17.515
5390,0.13282+0.0025184i,-17.533
5463,-0.049787+0.12286i,-17.551
5537,-0.13029-0.023054i,-17.568
5613,-0.12243-0.049486i,-17.585
5689,-0.10929-0.0737i,-17.6
5767,-0.12362+0.045034i,-17.617
5845,-0.036142+0.12626i,-17.633
5925,0.1272-0.03179i,-17.647
6005,-0.090977-0.094125i,-17.661
6087,0.10013+0.083947i,-17.677
6170,-0.13045-0.0022592i,-17.69
6254,0.042436-0.12316i,-17.703
6339,0.12973+0.0091278i,-17.718
6425,0.090129+0.093497i,-17.73
6513,0.12017+0.048741i,-17.743
6601,0.12942-0.0042518i,-17.756
6691,-0.00417-0.12923i,-17.768
6782,-0.10603+0.073701i,-17.78
6874,0.1267-0.024065i,-17.791
6968,-0.078025+0.10244i,-17.804
7063,-0.078553-0.10185i,-17.814
7159,0.072633-0.10598i,-17.823
7256,0.12302-0.036471i,-17.835
7355,0.093061-0.088097i,-17.846
7455,-0.029556-0.12455i,-17.855
7557,-0.083433+0.096893i,-17.865
7659,0.12728+0.010732i,-17.874
7764,-0.097608+0.082158i,-17.884
7869,0.01115-0.12696i,-17.893
7977,0.083742-0.095919i,-17.901
8085,0.12405-0.028111i,-17.911
8195,0.093472-0.08609i,-17.919
8307,-0.095106-0.084075i,-17.928
8420,-0.0057415+0.1267i,-17.936
8534,0.044836-0.11852i,-17.943
8650,0.05775+0.11267i,-17.951
8768,-0.079611+0.098276i,-17.96
8887,-0.12031+0.038701i,-17.966
9008,-0.080017+0.097685i,-17.974
9131,0.10874+0.063985i,-17.981
9255,-0.024812-0.1236i,-17.988
9381,0.061434+0.10998i,-17.994
9509,-0.11586+0.04921i,-18.001
9638,-0.096111-0.081153i,-18.007
9770,-0.12532-0.009576i,-18.015
9903,-0.054183+0.11332i,-18.02
10037,0.1219+0.029857i,-18.027
10174,-0.1245+0.015344i,-18.031
10312,0.06112-0.10944i,-18.038
10453,0.10432-0.069303i,-18.045
10595,0.09677-0.079391i,-18.05
10739,-0.0451-0.11669i,-18.055
10885,-0.045005+0.11665i,-18.06
11033,-0.0057798-0.12479i,-18.067
11184,0.10178-0.072336i,-18.071
11336,0.12245-0.024114i,-18.076
11490,0.075258-0.099432i,-18.083
11647,-0.12116+0.029312i,-18.086
11805,0.12358-0.015878i,-18.09
11966,0.02172+0.1226i,-18.096
12129,-0.024262+0.12206i,-18.1
12294,0.068563+0.10376i,-18.106
12461,0.072818-0.10078i,-18.108
12631,-0.013346+0.12354i,-18.113
12802,-0.1036-0.068521i,-18.117
12977,-0.11752-0.04002i,-18.121
13153,-0.10867+0.059912i,-18.125
13332,0.12366+0.0096719i,-18.129
13514,-0.059772+0.10862i,-18.133
13698,-0.12082+0.027497i,-18.138
13884,-0.10677+0.062789i,-18.141
14073,0.10392+0.067281i,-18.146
14265,-0.12363+0.0058241i,-18.148
14459,-0.03061-0.11977i,-18.159
14656,-0.070802-0.1014i,-18.155
14855,-0.10533+0.06463i,-18.161
15057,0.098472-0.074566i,-18.165
15262,0.096891+0.076513i,-18.17
15470,0.11939+0.031336i,-18.171
15680,0.032218-0.11907i,-18.177
15894,0.054858+0.11044i,-18.18
16110,-0.088707+0.085582i,-18.184
16329,-0.041122+0.11617i,-18.185
16552,0.080726-0.093042i,-18.189
16777,0.0077003+0.12288i,-18.193
17005,-0.066849+0.10335i,-18.196
17237,0.10924+0.056604i,-18.199
17471,-0.085613-0.088314i,-18.202
17709,0.046841-0.11367i,-18.206
17950,-0.021514-0.121i,-18.209
18194,-0.076362+0.096197i,-18.215
18442,-0.086863-0.086792i,-18.217
18693,-0.090462-0.082965i,-18.22
18947,-0.063303+0.10508i,-18.225
19205,-0.046673-0.11342i,-18.227
19467,-0.057173-0.10846i,-18.23
19731,-0.12098+0.019613i,-18.233
20000,0.050567-0.11158i,-18.237
