Frequency (Hz), H(j), Amplitude Response (dB)
135,0.54036-0.11722i,-5.1466
136,0.37761-0.40382i,-5.1475
138,-0.24479-0.49554i,-5.1501
140,-0.54982+0.054466i,-5.1532
142,-0.14268+0.53364i,-5.1551
144,0.449+0.32138i,-5.1586
146,0.45882-0.30691i,-5.1611
148,-0.12566-0.53733i,-5.164
150,-0.54701-0.071583i,-5.1664
152,-0.25949+0.48655i,-5.1703
154,0.36389+0.414i,-5.174
156,0.51538-0.19479i,-5.1776
158,-0.00090084-0.55073i,-5.1812
160,-0.51555-0.19289i,-5.1856
163,-0.061545+0.5466i,-5.1918
165,0.48974+0.24986i,-5.196
167,0.40602-0.37034i,-5.1998
169,-0.20367-0.51008i,-5.2048
172,-0.44476+0.32146i,-5.2122
174,0.14433+0.52913i,-5.217
176,0.54578+0.051077i,-5.2218
179,-0.083368-0.5413i,-5.2295
181,-0.53571-0.11232i,-5.2345
184,0.021544+0.54642i,-5.2426
186,0.5188+0.17197i,-5.2472
189,0.040353-0.54464i,-5.254
191,-0.49537-0.22921i,-5.2589
194,-0.1014+0.53585i,-5.2663
196,0.46566+0.28325i,-5.2714
199,0.16102-0.52032i,-5.2774
202,-0.54341-0.029197i,-5.2849
205,0.10421+0.53367i,-5.2921
207,0.53589+0.090008i,-5.2977
210,-0.043479-0.54117i,-5.3054
213,-0.5137+0.17408i,-5.3137
216,0.29401+0.45522i,-5.3215
219,0.36923-0.39584i,-5.3309
222,-0.47349-0.26112i,-5.3406
225,-0.13745+0.52236i,-5.3499
228,0.53954+0.005714i,-5.3591
231,-0.12602-0.52401i,-5.369
234,-0.47685+0.24992i,-5.3784
237,0.35842+0.40096i,-5.3875
241,-0.0060204-0.53706i,-5.3989
244,-0.51879+0.13686i,-5.408
247,0.25924+0.46916i,-5.4164
251,0.1132-0.52315i,-5.4287
254,-0.53434+0.018077i,-5.4386
257,0.14805+0.51312i,-5.4484
261,0.22562-0.48311i,-5.4622
264,-0.52297-0.10054i,-5.4728
268,0.32727+0.41904i,-5.4867
272,0.02911-0.53i,-5.5014
275,-0.52037+0.10122i,-5.5124
279,0.45786+0.26563i,-5.5254
283,-0.16992-0.50044i,-5.5391
287,-0.20081+0.48799i,-5.5524
291,0.47139-0.23521i,-5.5668
295,-0.50901-0.13249i,-5.5808
299,0.29587+0.43374i,-5.5961
303,0.062188-0.52032i,-5.6129
307,-0.3883+0.35053i,-5.6281
311,0.52211-0.0087172i,-5.6435
315,-0.39846-0.33615i,-5.658
320,0.35789+0.37759i,-5.6758
324,-0.021446-0.51891i,-5.6907
328,-0.32435+0.40441i,-5.7065
333,0.36635-0.36506i,-5.7271
337,-0.51504+0.034192i,-5.744
342,0.51443+0.023166i,-5.7647
347,-0.50752-0.07992i,-5.7845
351,0.32937+0.39313i,-5.7998
356,-0.28318-0.42616i,-5.8203
361,0.23365+0.45378i,-5.8418
366,-0.18147-0.47565i,-5.8641
371,0.12731+0.49164i,-5.8852
376,-0.071945-0.50154i,-5.9054
381,0.016014+0.50521i,-5.9262
386,0.039791-0.50265i,-5.9476
391,-0.094854+0.49387i,-5.9705
397,-0.15077-0.47815i,-5.9971
402,0.096742+0.49069i,-6.0182
408,-0.31756-0.38446i,-6.044
413,0.27252+0.41604i,-6.0668
419,-0.43615-0.23565i,-6.0948
424,0.40645+0.28168i,-6.1164
430,-0.49003-0.054219i,-6.1428
436,0.45533-0.18487i,-6.1708
442,-0.31153+0.37798i,-6.1993
448,0.093932-0.47915i,-6.2267
454,0.14498+0.46467i,-6.2537
460,-0.34755-0.33854i,-6.2819
467,0.45723-0.15657i,-6.3157
473,-0.3266+0.35421i,-6.3426
479,0.11815-0.46547i,-6.371
486,0.36056+0.31433i,-6.4054
493,-0.44159+0.17919i,-6.4376
499,0.30194-0.36669i,-6.466
506,0.19021+0.43316i,-6.5012
513,-0.47062-0.025641i,-6.5337
520,0.23422-0.40693i,-6.567
527,0.25645+0.39104i,-6.6019
534,-0.46293+0.052305i,-6.6347
541,0.16133-0.43502i,-6.6701
549,0.45111+0.09933i,-6.7088
556,-0.29084+0.35653i,-6.7427
564,-0.39145-0.2377i,-6.7833
571,0.38718-0.24135i,-6.816
579,0.29131+0.34839i,-6.8563
587,-0.30339+0.33526i,-6.8943
595,-0.37235-0.25276i,-6.9351
603,0.19784-0.40195i,-6.9744
611,0.42356+0.13951i,-7.0145
620,0.1839+0.40378i,-7.0585
628,-0.37258+0.23708i,-7.0992
637,-0.42483-0.11226i,-7.1425
645,0.051851-0.43426i,-7.1835
654,0.35236-0.25536i,-7.227
663,0.42446+0.084983i,-7.2725
672,0.22458+0.36747i,-7.3172
681,-0.11682+0.41221i,-7.3621
691,-0.20201+0.37503i,-7.4122
700,-0.41045+0.10577i,-7.4555
709,-0.3545-0.22831i,-7.5009
719,-0.29515-0.29778i,-7.5501
729,-0.22267-0.3525i,-7.5986
739,-0.14047-0.39001i,-7.6488
749,-0.052668-0.40878i,-7.6987
759,0.036507-0.40821i,-7.7476
769,0.123-0.38859i,-7.7955
780,-0.03349-0.40368i,-7.8494
790,0.054015-0.3991i,-7.8995
801,-0.10098-0.38732i,-7.9529
812,-0.23907-0.318i,-8.0057
823,-0.33986-0.20207i,-8.0594
834,-0.38877-0.057437i,-8.1125
846,-0.25772+0.29321i,-8.1704
857,-0.12616+0.36694i,-8.2229
869,0.23804+0.30319i,-8.2801
881,0.38135-0.035018i,-8.3371
893,0.17649-0.33698i,-8.3952
905,-0.18599-0.32904i,-8.4509
917,-0.37487-0.022252i,-8.5071
930,-0.0097882+0.37277i,-8.5681
942,0.30582+0.20921i,-8.6235
955,0.19756-0.31044i,-8.6837
968,-0.31466-0.18583i,-8.7438
981,-0.17401+0.31846i,-8.8044
995,0.35675-0.050266i,-8.8673
1008,-0.061817-0.35245i,-8.9263
1022,-0.24391+0.2582i,-8.9908
1036,0.3503+0.040958i,-9.0523
1050,-0.17519-0.30311i,-9.1162
1064,-0.13734+0.31936i,-9.1774
1079,0.22993-0.2572i,-9.2439
1093,-0.3412-0.030326i,-9.3056
1108,0.31155+0.1361i,-9.371
1123,-0.25037-0.22623i,-9.436
1139,0.30128+0.14596i,-9.5049
1154,-0.23765-0.23225i,-9.5696
1170,0.29092+0.15516i,-9.6373
1186,-0.32024-0.066866i,-9.7051
1202,0.32362-0.025364i,-9.7727
1218,-0.30118+0.11427i,-9.8394
1235,0.099635-0.30357i,-9.9105
1252,0.17215+0.26616i,-9.9795
1269,-0.31271-0.033068i,-10.049
1286,0.22045-0.22077i,-10.117
1304,0.20252+0.23385i,-10.191
1321,-0.30676+0.01057i,-10.259
1339,0.011517-0.30425i,-10.329
1357,0.30014+0.033125i,-10.401
1376,0.12341+0.27279i,-10.475
1395,-0.17035+0.24312i,-10.549
1414,-0.29352-0.022398i,-10.622
1433,-0.12931-0.26173i,-10.694
1452,0.15789-0.24268i,-10.767
1472,0.24239-0.15372i,-10.842
1492,0.28192-0.03876i,-10.916
1513,0.26815-0.08736i,-10.994
1533,0.27785+0.031704i,-11.068
1554,0.27662-0.017982i,-11.144
1575,0.26669-0.066271i,-11.22
1597,0.14038-0.2333i,-11.3
1618,0.09582-0.25239i,-11.374
1640,-0.1098-0.24401i,-11.451
1663,-0.25721+0.064263i,-11.531
1685,-0.13513+0.22539i,-11.608
1708,0.19611+0.17133i,-11.687
1731,0.20147-0.16126i,-11.766
1755,-0.22833-0.11501i,-11.847
1779,-0.009434+0.25311i,-11.928
1803,0.23191-0.095915i,-12.008
1828,-0.24608-0.035242i,-12.09
1853,0.19202+0.15417i,-12.172
1878,-0.085945-0.22831i,-12.254
1903,-0.041891+0.23806i,-12.334
1929,0.024206-0.23821i,-12.416
1955,-0.0066806+0.23708i,-12.499
1982,-0.14246-0.18671i,-12.584
2009,0.22599+0.055054i,-12.668
2036,-0.20832+0.098401i,-12.751
2064,-0.035809-0.22528i,-12.837
2092,0.22413+0.028349i,-12.921
2121,0.043948+0.21928i,-13.009
2150,-0.19201+0.11033i,-13.094
2179,-0.16402-0.14551i,-13.181
2208,0.084879-0.19987i,-13.265
2238,0.18559-0.10853i,-13.352
2269,0.18711-0.10131i,-13.441
2300,0.18841-0.094188i,-13.529
2331,0.18945-0.087118i,-13.617
2363,0.11059-0.17427i,-13.706
2395,-0.0018389-0.20431i,-13.794
2428,-0.18776-0.075045i,-13.884
2461,-0.13921+0.14375i,-13.975
2494,0.079388+0.18147i,-14.063
2528,0.15833-0.11557i,-14.154
2562,-0.14557-0.12822i,-14.245
2597,0.01973+0.19092i,-14.337
2633,0.0067516-0.18978i,-14.43
2669,-0.032481+0.18507i,-14.521
2705,0.057108-0.1769i,-14.615
2742,0.028697+0.18168i,-14.707
2779,-0.10652-0.14751i,-14.801
2817,0.17847-0.023464i,-14.894
2855,-0.063406+0.16645i,-14.986
2894,-0.17062-0.043881i,-15.081
2933,0.024202-0.17258i,-15.176
2973,0.14414-0.094521i,-15.271
3014,0.16092-0.056222i,-15.368
3055,0.1679-0.015539i,-15.462
3096,0.16488+0.025215i,-15.556
3139,0.11266-0.12041i,-15.656
3181,0.061849-0.1509i,-15.752
3225,-0.14965-0.060157i,-15.848
3268,-0.13267+0.088501i,-15.946
3313,0.14711+0.056823i,-16.043
3358,-0.037843-0.15128i,-16.141
3404,-0.016092+0.15333i,-16.24
3450,0.066886-0.13699i,-16.338
3497,-0.029443+0.14782i,-16.437
3545,-0.092296-0.11697i,-16.536
3593,0.14721+0.0055854i,-16.635
3642,-0.019873+0.14425i,-16.736
3691,-0.14001-0.033637i,-16.833
3741,-0.038302-0.13708i,-16.934
3792,0.025562-0.13834i,-17.035
3844,0.0042963-0.13898i,-17.137
3896,-0.01659-0.13644i,-17.238
3949,-0.10469-0.086566i,-17.339
4003,-0.10483+0.083955i,-17.438
4058,0.11689+0.062779i,-17.544
4113,0.011833-0.13062i,-17.644
4169,-0.078601+0.10307i,-17.747
4226,0.072884-0.10534i,-17.849
4283,-0.067146+0.10733i,-17.951
4341,-0.011793-0.12458i,-18.053
4400,0.12076+0.026476i,-18.157
4460,0.0098974+0.12179i,-18.259
4521,-0.066745+0.10059i,-18.364
4583,-0.071758+0.095301i,-18.467
4645,-0.076376+0.089787i,-18.571
4708,-0.018217+0.11504i,-18.676
4772,0.096686+0.06243i,-18.779
4837,0.042393-0.10549i,-18.885
4903,-0.10272+0.045423i,-18.991
4970,0.10752-0.027564i,-19.094
5037,-0.10927+0.0094193i,-19.198
5106,0.045755-0.098208i,-19.304
5175,0.061601+0.087524i,-19.41
5246,-0.027696+0.10205i,-19.515
5317,-0.095042+0.043348i,-19.621
5390,-0.074534+0.071378i,-19.726
5463,-0.046239+0.090863i,-19.832
5537,0.045855+0.08968i,-19.937
5613,0.048662-0.086759i,-20.046
5689,-0.098003+0.007431i,-20.15
5767,0.09256-0.02925i,-20.258
5845,-0.082396+0.049i,-20.367
5925,-0.037817-0.086854i,-20.47
6005,0.089831-0.026272i,-20.575
6087,0.090603+0.018175i,-20.686
6170,0.091056+0.0066793i,-20.791
6254,0.071337-0.055187i,-20.897
6339,-0.036865-0.081082i,-21.005
6425,-0.061174+0.063252i,-21.111
6513,0.059216-0.063594i,-21.22
6601,-0.057305+0.063896i,-21.327
6691,-0.040813-0.074298i,-21.435
6782,0.060028-0.058387i,-21.541
6874,0.082474-0.0064352i,-21.647
6968,0.067513-0.046i,-21.756
7063,-0.01244-0.079749i,-21.861
7159,-0.075734+0.024963i,-21.966
7256,0.069794+0.036461i,-22.076
7355,-0.077574-0.0051996i,-22.186
7455,0.044399-0.062692i,-22.29
7557,0.075794-0.0037133i,-22.397
7659,0.049094+0.056634i,-22.504
7764,0.073869-0.0043782i,-22.615
7869,0.041053-0.060503i,-22.72
7977,-0.060778+0.039022i,-22.826
8085,0.070344-0.011798i,-22.935
8195,-0.039472+0.058373i,-23.04
8307,-0.068903-0.0097826i,-23.149
8420,-0.054666-0.041654i,-23.257
8534,-0.057741-0.035713i,-23.363
8650,-0.048738+0.046091i,-23.468
8768,0.065592-0.0093034i,-23.576
8887,-0.064876+0.0086309i,-23.682
9008,0.014937-0.062901i,-23.789
9131,0.052103-0.036872i,-23.899
9255,0.055308-0.030315i,-24.003
9381,-0.0019076-0.062276i,-24.11
9509,-0.044009+0.043006i,-24.218
9638,0.051748-0.031923i,-24.322
9770,0.033063+0.050143i,-24.428
9903,-0.020341+0.055717i,-24.537
10037,-0.036704+0.045668i,-24.644
10174,0.042282+0.039565i,-24.745
10312,0.012516-0.055813i,-24.852
10453,0.030053+0.047837i,-24.96
10595,-0.051851+0.020668i,-25.065
10739,-0.054472-0.0087133i,-25.167
10885,-0.047341+0.026975i,-25.274
11033,0.039973+0.036042i,-25.381
11184,-0.052482-0.0086211i,-25.484
11336,0.027771-0.044635i,-25.585
11490,0.050105-0.013572i,-25.695
11647,0.011945-0.049897i,-25.796
11805,-0.050296-0.0064131i,-25.899
11966,0.048729-0.011508i,-26.008
12129,0.011475+0.048129i,-26.112
12294,-0.0058653+0.04854i,-26.215
12461,0.032575+0.035721i,-26.313
12631,-0.013159-0.045928i,-26.416
12802,0.019514+0.042999i,-26.518
12977,-0.0064998+0.046204i,-26.621
13153,-0.0045512+0.045874i,-26.726
13332,0.044725-0.0087287i,-26.827
13514,-0.033423+0.030204i,-26.926
13698,-0.035426-0.026939i,-27.032
13884,-0.02999-0.032215i,-27.128
14073,-0.029389+0.032062i,-27.231
14265,0.017217-0.039432i,-27.325
14459,0.038504+0.018045i,-27.428
14656,0.041056+0.0088702i,-27.534
14855,0.014024-0.039081i,-27.635
15057,-0.0091996+0.04i,-27.735
15262,-0.040181+0.0057652i,-27.831
15470,-0.029013+0.027747i,-27.927
15680,0.033927+0.020557i,-28.031
15894,-0.032902+0.02137i,-28.127
16110,-0.037773-0.0088486i,-28.224
16329,-0.027167+0.027132i,-28.315
16552,0.017626-0.033601i,-28.417
16777,0.032214+0.019215i,-28.517
17005,0.034971+0.012432i,-28.609
17237,-0.023997-0.027801i,-28.701
17471,0.035854+0.0058333i,-28.796
17709,0.035361+0.0063155i,-28.893
17950,-0.0020556-0.035478i,-28.986
18194,0.01815+0.0301i,-29.082
18442,0.010778+0.033059i,-29.175
18693,0.032453-0.011409i,-29.269
18947,-0.027846+0.019545i,-29.365
19205,-0.033189+0.0057959i,-29.45
19467,0.01858+0.027677i,-29.542
19731,-0.020027-0.026209i,-29.634
20000,-0.018632-0.026775i,-29.73
