Frequency (Hz), H(j), Amplitude Response (dB)
205,0.25529+0.064903i,-11.587
207,0.14784-0.21758i,-11.599
210,-0.24806-0.085862i,-11.617
213,-0.018198+0.26133i,-11.635
216,0.2565-0.050469i,-11.653
219,-0.11535-0.23395i,-11.673
222,-0.19532+0.172i,-11.692
225,0.21648+0.1434i,-11.712
228,0.081784-0.24582i,-11.732
231,-0.25804-0.014814i,-11.752
234,0.05291+0.2524i,-11.771
237,0.22933-0.11665i,-11.792
241,-0.25007-0.057153i,-11.818
244,0.010075+0.25575i,-11.837
247,0.24369-0.076336i,-11.857
251,-0.23534-0.09709i,-11.884
254,-0.03216+0.25193i,-11.904
257,0.25096-0.034689i,-11.926
261,-0.21432-0.13354i,-11.954
264,-0.072714+0.24116i,-11.976
268,0.20953-0.13828i,-12.005
272,-0.24862-0.027785i,-12.035
275,0.038077+0.24663i,-12.057
279,0.12816-0.21318i,-12.085
283,-0.2341+0.08153i,-12.115
287,0.23131+0.086843i,-12.143
291,-0.1218-0.21399i,-12.173
295,-0.043093+0.24158i,-12.203
299,0.18698-0.15758i,-12.234
303,-0.24362+0.0015196i,-12.265
307,0.18758+0.15408i,-12.297
311,-0.045484-0.23757i,-12.328
315,-0.11654+0.21097i,-12.359
320,0.1328-0.1999i,-12.396
324,-0.2291+0.068568i,-12.427
328,0.21921+0.093366i,-12.459
333,-0.20992-0.11038i,-12.499
337,0.090558+0.21824i,-12.531
342,-0.072198-0.22382i,-12.572
347,0.05356+0.22791i,-12.611
351,0.10405-0.20878i,-12.643
356,-0.12001+0.19877i,-12.683
361,0.13503-0.18754i,-12.724
366,-0.149+0.17519i,-12.766
371,0.1619-0.16186i,-12.806
376,-0.1736+0.1476i,-12.846
381,0.18404-0.13259i,-12.886
386,-0.19315+0.11687i,-12.927
391,0.20093-0.10053i,-12.969
397,-0.12146+0.1875i,-13.018
402,0.13545-0.17637i,-13.058
408,-0.026991+0.2195i,-13.106
413,0.044153-0.21563i,-13.147
419,0.071051+0.20701i,-13.197
424,-0.054108-0.21103i,-13.237
430,0.15301+0.15341i,-13.284
436,-0.20857-0.054027i,-13.333
442,0.20592-0.059165i,-13.381
448,-0.14645+0.15479i,-13.429
454,0.047087-0.20665i,-13.475
460,0.064252+0.20076i,-13.523
467,-0.20808-0.023975i,-13.578
473,0.19032-0.084823i,-13.623
479,-0.11997+0.16902i,-13.669
486,-0.10404-0.17777i,-13.724
493,0.20363-0.021625i,-13.775
499,-0.16335+0.12175i,-13.819
506,-0.043628-0.19776i,-13.871
513,0.19709+0.041226i,-13.921
520,-0.1178+0.1619i,-13.97
527,-0.098711-0.17289i,-14.019
534,0.1971-0.018997i,-14.066
541,-0.063122+0.18653i,-14.114
549,-0.19397-0.026529i,-14.165
556,0.10313-0.16521i,-14.21
564,0.18069+0.069537i,-14.261
571,-0.13679+0.13572i,-14.303
579,-0.15836-0.10788i,-14.351
587,0.075424-0.17509i,-14.395
595,0.18529+0.04049i,-14.441
603,-0.0044342+0.18867i,-14.484
611,-0.18518+0.031467i,-14.525
620,-0.15451-0.10513i,-14.569
628,0.073375-0.17098i,-14.607
637,0.17061-0.072104i,-14.646
645,0.10299+0.15306i,-14.681
654,-0.031618+0.181i,-14.716
663,-0.14757+0.10824i,-14.75
672,-0.18077-0.024016i,-14.782
681,-0.1134-0.14202i,-14.811
691,-0.090337-0.15696i,-14.842
700,0.043375-0.17535i,-14.864
709,0.15229-0.096251i,-14.887
719,0.16466-0.072014i,-14.908
729,0.17328-0.046289i,-14.926
739,0.17795-0.019615i,-14.942
749,0.17857+0.0074245i,-14.956
759,0.17523+0.034206i,-14.965
769,0.16795+0.060173i,-14.972
780,0.17706-0.020957i,-14.977
790,0.17815+0.005982i,-14.98
801,0.16217-0.074046i,-14.978
812,0.11226-0.13862i,-14.973
823,0.038794-0.17427i,-14.966
834,-0.042913-0.17351i,-14.955
846,-0.17331-0.04495i,-14.941
857,-0.17552+0.036964i,-14.925
869,-0.051246+0.17235i,-14.904
881,0.12747+0.12754i,-14.879
893,0.17338-0.051395i,-14.854
905,0.037644-0.17751i,-14.824
917,-0.13858-0.11822i,-14.791
930,-0.10188+0.15192i,-14.755
942,0.085176+0.16276i,-14.718
955,0.15266-0.10379i,-14.675
968,-0.12121-0.1405i,-14.631
981,-0.1264+0.13718i,-14.585
995,0.18766+0.0033057i,-14.531
1008,-0.018136-0.18792i,-14.48
1022,-0.12929+0.13925i,-14.424
1036,0.19126+0.0042408i,-14.365
1050,-0.12459-0.14689i,-14.306
1064,-0.027451+0.19203i,-14.245
1079,0.071603-0.18191i,-14.177
1093,-0.18501+0.067482i,-14.114
1108,0.19717-0.02294i,-14.045
1123,-0.19871-0.023562i,-13.975
1139,0.19507-0.051902i,-13.899
1154,-0.20345+0.0051725i,-13.828
1170,0.18889-0.08049i,-13.751
1186,-0.14726+0.14568i,-13.675
1202,0.084085-0.19132i,-13.598
1218,-0.0079206+0.2107i,-13.52
1235,-0.17325-0.12363i,-13.439
1252,0.20046-0.077376i,-13.356
1269,-0.04617+0.21192i,-13.275
1286,-0.15291-0.1567i,-13.193
1304,0.1537-0.15894i,-13.108
1321,0.0483+0.21785i,-13.028
1339,-0.21853+0.054965i,-12.943
1357,-0.061658-0.21897i,-12.861
1376,0.14022-0.18206i,-12.773
1395,0.23203+0.0038653i,-12.688
1414,0.13673+0.19035i,-12.602
1433,-0.071925+0.22546i,-12.518
1452,-0.22603+0.077436i,-12.435
1472,-0.24128+0.0024354i,-12.349
1492,-0.23206-0.074333i,-12.264
1513,-0.24612-0.0044576i,-12.176
1533,-0.23433-0.082593i,-12.095
1554,-0.25063-0.01191i,-12.01
1575,-0.24583+0.061137i,-11.927
1597,-0.10523+0.23316i,-11.842
1618,-0.034286+0.25591i,-11.761
1640,0.18137+0.18724i,-11.678
1663,0.19902-0.17226i,-11.594
1685,-0.011927-0.26535i,-11.515
1708,-0.26807-0.0030977i,-11.434
1731,-0.018437+0.26992i,-11.355
1755,0.24129-0.12785i,-11.274
1779,-0.23799-0.13891i,-11.196
1803,0.0074377+0.27791i,-11.119
1828,0.10326-0.26084i,-11.04
1853,-0.19921+0.20104i,-10.964
1878,0.26445-0.10746i,-10.889
1903,-0.28783-0.0052503i,-10.816
1929,0.28516-0.054736i,-10.741
1955,-0.26994+0.11336i,-10.669
1982,0.10219-0.27698i,-10.597
2009,0.1338+0.26591i,-10.525
2036,-0.28798-0.084348i,-10.455
2064,0.12449-0.27566i,-10.387
2092,0.25776+0.16282i,-10.318
2121,-0.0278+0.30603i,-10.249
2150,-0.28734+0.11551i,-10.182
2179,-0.23538-0.20479i,-10.117
2208,0.075683-0.30503i,-10.054
2238,0.21101-0.23604i,-9.9896
2269,0.18103-0.26257i,-9.9261
2300,0.14767-0.28526i,-9.864
2331,0.11144-0.30365i,-9.8037
2363,-0.12264-0.30175i,-9.743
2395,-0.29576-0.14173i,-9.6833
2428,-0.20447+0.25927i,-9.6246
2461,0.20953+0.25798i,-9.5681
2494,0.29953-0.14886i,-9.5126
2528,-0.25346-0.22154i,-9.457
2562,-0.10882+0.32073i,-9.404
2597,0.26581-0.21324i,-9.3506
2633,-0.25767+0.22625i,-9.2965
2669,0.24877-0.23899i,-9.2445
2705,-0.23928+0.2512i,-9.1954
2742,0.036362-0.34705i,-9.1447
2779,0.18407+0.29872i,-9.0968
2817,-0.34184+0.087403i,-9.0486
2855,0.018298-0.35433i,-9.0004
2894,0.34484-0.091127i,-8.9544
2933,0.19299+0.3021i,-8.9106
2973,-0.02876+0.35917i,-8.8662
3014,-0.042071+0.35971i,-8.822
3055,-0.055379+0.35977i,-8.7779
3096,-0.06874+0.35922i,-8.7367
3139,0.30903+0.19889i,-8.6948
3181,0.36917-0.0014567i,-8.6554
3225,-0.085742-0.36089i,-8.614
3268,-0.36832-0.055466i,-8.578
3313,0.23878+0.2881i,-8.5382
3358,0.014051-0.37554i,-8.5008
3404,-0.058066+0.37288i,-8.4645
3450,0.10166-0.36503i,-8.4291
3497,0.084345+0.37098i,-8.3941
3545,-0.37104-0.090782i,-8.359
3593,0.24798-0.29246i,-8.326
3642,0.32714+0.2027i,-8.2942
3691,-0.15254+0.35494i,-8.2608
3741,-0.36353+0.13472i,-8.2304
3792,-0.38423+0.060926i,-8.2002
3844,-0.32828+0.21127i,-8.1701
3896,-0.21611+0.32667i,-8.1412
3949,0.16814+0.35519i,-8.1127
4003,0.34414-0.19261i,-8.0818
4058,-0.36728-0.14676i,-8.0568
4113,0.11732+0.37907i,-8.0283
4169,-0.0086631-0.39791i,-8.0023
4226,0.13901+0.37419i,-7.9767
4283,-0.25475-0.30883i,-7.9515
4341,0.40066-0.026193i,-7.926
4400,0.021287+0.40196i,-7.9042
4460,-0.32069+0.24519i,-7.8791
4521,-0.38737+0.1172i,-7.8572
4583,-0.34653+0.21112i,-7.8343
4645,-0.28322+0.29204i,-7.8119
4708,0.038971+0.40586i,-7.7927
4772,0.40877-0.0010586i,-7.7704
4837,-0.20422-0.35509i,-7.7523
4903,0.033907+0.40915i,-7.7326
4970,-0.10403-0.3982i,-7.7112
5037,0.17148+0.3751i,-7.6929
5106,-0.39993+0.1043i,-7.6745
5175,-0.033798-0.41272i,-7.6578
5246,0.17605-0.37583i,-7.6387
5317,0.34001-0.23929i,-7.6229
5390,0.10437-0.40334i,-7.6051
5463,-0.18208-0.37553i,-7.5902
5537,-0.41+0.082105i,-7.5735
5613,0.38526+0.16409i,-7.5609
5689,-0.2257-0.35368i,-7.5441
5767,0.39044+0.15533i,-7.5308
5845,-0.40821+0.10224i,-7.5182
5925,-0.21071-0.36512i,-7.5027
6005,0.29384-0.30325i,-7.4883
6087,0.31434-0.28269i,-7.4781
6170,0.12295-0.40524i,-7.4634
6254,-0.32175-0.2763i,-7.4504
6339,-0.20808+0.37007i,-7.4412
6425,0.40657-0.12456i,-7.4276
6513,-0.30842+0.29348i,-7.4172
6601,0.14511-0.40074i,-7.4076
6691,0.41542+0.097465i,-7.3976
6782,0.20421+0.37529i,-7.3863
6874,0.11371+0.41235i,-7.3764
6968,0.40812+0.1294i,-7.3682
7063,0.11464-0.41316i,-7.3556
7159,-0.39898+0.15834i,-7.3457
7256,0.42852-0.029047i,-7.3407
7355,-0.23877+0.35751i,-7.3324
7455,-0.34701-0.25474i,-7.3212
7557,-0.2241-0.36801i,-7.3131
7659,-0.067252-0.42592i,-7.3065
7764,-0.43122+0.013662i,-7.3017
7869,-0.040284+0.43006i,-7.2916
7977,-0.020746-0.43183i,-7.2837
8085,0.081144+0.42484i,-7.2799
8195,-0.43291-0.0071812i,-7.2709
8307,-0.36516-0.23317i,-7.2651
8420,-0.37876-0.21063i,-7.2625
8534,-0.42774+0.071315i,-7.2574
8650,0.20491+0.38259i,-7.25
8768,-0.19714-0.387i,-7.2438
8887,0.37988+0.21114i,-7.238
9008,-0.11248+0.42004i,-7.2334
9131,-0.15411+0.40667i,-7.2323
9255,0.064888+0.43043i,-7.2243
9381,0.41395-0.13496i,-7.2223
9509,-0.4316+0.0582i,-7.22
9638,0.36816-0.23327i,-7.2135
9770,0.41528+0.13272i,-7.2108
9903,0.36686+0.23545i,-7.2118
10037,0.42554+0.095398i,-7.2082
10174,-0.16844-0.40261i,-7.2018
10312,0.023607+0.43582i,-7.2012
10453,-0.43641-0.00998i,-7.1998
10595,-0.21428-0.38054i,-7.1959
10739,-0.28236-0.33343i,-7.1919
10885,-0.37332+0.22675i,-7.1945
11033,0.43646-0.018284i,-7.1935
11184,-0.08472+0.42859i,-7.1926
11336,-0.43021+0.0779i,-7.1862
11490,-0.42766+0.089905i,-7.1901
11647,0.21008+0.38342i,-7.1863
11805,0.071008-0.43149i,-7.1845
11966,0.36983+0.2328i,-7.1905
12129,0.11412+0.42187i,-7.1898
12294,0.29567+0.32174i,-7.191
12461,0.27995-0.33594i,-7.1844
12631,-0.12752+0.41826i,-7.1851
12802,-0.28674-0.33009i,-7.1856
12977,-0.37553-0.22368i,-7.1884
13153,-0.40354+0.16732i,-7.1933
13332,0.43672-0.0080518i,-7.1944
13514,-0.039437+0.43517i,-7.1913
13698,-0.22658+0.37321i,-7.1983
13884,0.096866+0.42583i,-7.1962
14073,0.13436-0.41554i,-7.196
14265,0.36426+0.24009i,-7.205
14459,0.1586+0.40651i,-7.2033
14656,0.43602-0.0095246i,-7.2078
14855,-0.34024-0.27247i,-7.2125
15057,0.38955-0.19498i,-7.2177
15262,0.41645-0.12793i,-7.2172
15470,-0.16938-0.40116i,-7.2211
15680,0.066227+0.43004i,-7.228
15894,-0.30775+0.30734i,-7.2315
16110,-0.20857+0.38142i,-7.2357
16329,0.43427-0.022392i,-7.2332
16552,-0.038789+0.43267i,-7.2421
16777,-0.23691+0.36353i,-7.252
17005,0.30252+0.31089i,-7.2544
17237,-0.42932-0.061874i,-7.255
17471,-0.071861-0.42749i,-7.2605
17709,-0.4229-0.092984i,-7.2702
17950,0.40891+0.14179i,-7.2743
18194,-0.080068+0.42491i,-7.2825
18442,0.32186+0.28829i,-7.2885
18693,-0.2299-0.36537i,-7.2967
18947,0.36773-0.22499i,-7.3085
19205,0.066806-0.4258i,-7.3102
19467,0.0073161+0.43058i,-7.3177
19731,-0.42483-0.067565i,-7.3272
20000,-0.17234+0.3937i,-7.3352
